fac_id,staff_id,m2saq1a,m2saq1b,m2saq3,m2saq4,m2saq5,m2saq6,m2saq7,m2saq8,m2saq9,m2saq10,m2saq10_oth,m2sbq2,m2sbq3,m2sbq4,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq9_oth,m2sbq10,m2sbq10_oth,m2sbq11,m2sbq12
2115932,5,6-10,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,Approved absence,                              ,5.0,Other,Male,35-44,Certificate,In the 1990s,No,Not his/her shift,                              ,,                              ,,
2115932,6,6-10,5 or less,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,                              ,6.0,Nurse,Female,45 or older,Advanced,Before 1990,Yes,,                              ,Looking up medical information,                              ,No,
2115932,7,6-10,5 or less,Nurse,Secondary,Advanced,Female,45 or older,Yes,Yes,,                              ,7.0,Nurse,Female,45 or older,Advanced,Before 1990,Yes,,                              ,Looking up medical information,                              ,No,
2115932,8,6-10,5 or less,Nurse,Secondary,Advanced,Female,25-34,Yes,Yes,,                              ,8.0,Nurse,Female,25-34,Advanced,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115933,1,11-50,5 or less,Nurse,Secondary,Diploma,Male,45 or older,Yes,Yes,,                              ,1.0,Nurse,Male,45 or older,Advanced,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115933,2,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,Yes,No,Sick/maternity,                              ,,,,,,,,,,,,,
2115933,3,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,3.0,Other,Male,25-34,Certificate,After 2000,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2115933,4,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115933,5,11-50,5 or less,Other,Secondary,Certificate,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115933,6,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,6.0,Other,Female,25-34,Certificate,In the 1990s,Yes,,                              ,Consultation with other physician or staff,                              ,No,
2115933,7,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,                              ,7.0,Other,Female,25-34,Certificate,After 2000,Yes,,                              ,Consultation with other physician or staff,                              ,Yes,Bank proccessing delays
2115933,8,11-50,5 or less,Other,Secondary,Certificate,Female,35-44,Yes,Yes,,                              ,8.0,Other,Female,35-44,Certificate,In the 1990s,Yes,,                              ,Consultation with other physician or staff,                              ,Yes,Bank proccessing delays
2115933,9,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115933,10,11-50,5 or less,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2115933,11,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,11.0,Other,Male,25-34,Certificate,In the 1990s,Yes,,                              ,Consultation with other physician or staff,                              ,No,
2115933,12,11-50,5 or less,Other,Secondary,Certificate,Female,25-34,No,Yes,,                              ,12.0,Other,Female,25-34,Certificate,After 2000,Yes,,                              ,Consultation with other physician or staff,                              ,Yes,Late release
2115933,13,11-50,5 or less,Other,Secondary,Certificate,Female,45 or older,No,No,Approved absence,                              ,,,,,,,,,,,,,
2115933,14,11-50,5 or less,Other,Secondary,None,Female,Younger than 25,No,Yes,,                              ,,,,,,,,,,,,,
2115933,15,11-50,5 or less,Other,Primary,None,Female,45 or older,No,Yes,,                              ,15.0,Other,Female,45 or older,Certificate,Before 1990,Yes,,                              ,Consultation with other physician or staff,                              ,Yes,Late release
2115933,16,11-50,5 or less,Other,Secondary,,Female,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2115933,17,11-50,5 or less,Other,Secondary,,Male,45 or older,No,Yes,,                              ,17.0,Other,Male,45 or older,Certificate,In the 1990s,Yes,,                              ,Consultation with other physician or staff,                              ,Yes,Late release
2115933,18,11-50,5 or less,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,18.0,Other,Male,25-34,Diploma,After 2000,Yes,,                              ,Consultation with other physician or staff,                              ,No,
2116002,1,11-50,Over 5,Doctor,Post-Secondary,Advanced,Male,35-44,Yes,Yes,,                              ,1.0,Doctor,Male,35-44,Advanced,In the 1990s,Yes,,                              ,Providing Consultation (face-to face patient care),                              ,No,
2116002,2,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,Yes,Yes,,                              ,2.0,Nurse,Male,45 or older,Advanced,Before 1990,Yes,,                              ,Looking up medical information,                              ,No,
2116002,3,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,No,Yes,,                              ,3.0,Nurse,Male,45 or older,Advanced,Before 1990,Yes,,                              ,Checking schedule,                              ,No,
2116002,4,11-50,Over 5,Nurse,Secondary,Diploma,Female,45 or older,No,Yes,,                              ,4.0,Nurse,Female,45 or older,Diploma,In the 1990s,Yes,,                              ,Completing forms,                              ,No,
2116002,5,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,                              ,5.0,Nurse,Female,35-44,Diploma,Before 1990,Yes,,                              ,Telephone call from/to patient or family members,                              ,No,
2116002,6,11-50,Over 5,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,                              ,,,,,,,,,,,,,
2116002,7,11-50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,                              ,,,,,,,,,,,,,
2116002,8,11-50,Over 5,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,                              ,8.0,Nurse,Female,25-34,Diploma,After 2000,Yes,,                              ,Looking up medical information,                              ,No,
2116002,9,11-50,Over 5,Nurse,Secondary,Advanced,Male,45 or older,No,No,Other (to specify),ANNUAL LEAVE                  ,,,,,,,,,,,,,
2116002,10,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,11,11-50,Over 5,Other,Secondary,Certificate,Male,,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,12,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,13,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,Yes,,                              ,,,,,,,,,,,,,
2116002,14,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,15,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,16,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,17,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,18,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,19,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,20,11-50,Over 5,Other,Secondary,Certificate,Male,,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,21,11-50,Over 5,Other,Secondary,,Female,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2116002,22,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,No,Yes,,                              ,,,,,,,,,,,,,
2116002,23,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,23.0,Other,Male,35-44,Certificate,In the 1990s,Yes,,                              ,Completing forms,                              ,No,
2116002,24,11-50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,No,Not his/her shift,                              ,24.0,Other,Female,25-34,Diploma,After 2000,Yes,,                              ,Performing laboratory work,                              ,No,
2116002,25,11-50,Over 5,Other,Post-Secondary,Diploma,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,26,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,27,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,28,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,29,11-50,Over 5,,,,,,,,,                              ,,,,,,,,,,,,,
2116002,30,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,31,11-50,Over 5,Other,Secondary,,Male,45 or older,No,Yes,,                              ,31.0,Other,Male,45 or older,,Before 1990,Yes,,                              ,Writing a prescription,                              ,No,
2116002,32,11-50,Over 5,Other,Secondary,,Male,35-44,No,Yes,,                              ,32.0,Other,Male,35-44,,In the 1990s,Yes,,                              ,Telephone call from/to patient or family members,                              ,No,
2116002,33,11-50,Over 5,Other,Secondary,,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116002,34,11-50,Over 5,Other,Secondary,,Male,35-44,No,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,1,11-50,Over 5,Nurse,Secondary,Advanced,Male,Younger than 25,No,No,Sick/maternity,                              ,,,,,,,,,,,,,
2116004,2,11-50,Over 5,Other,Secondary,Certificate,Male,45 or older,Yes,Yes,,                              ,,,,,,,,,,,,,
2116004,3,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,4,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,5,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,6,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,No,Yes,,                              ,,,,,,,,,,,,,
2116004,7,11-50,Over 5,Other,Secondary,,Male,45 or older,Yes,No,In training/seminar,                              ,,,,,,,,,,,,,
2116004,8,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,9,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,Yes,,                              ,,,,,,,,,,,,,
2116004,10,11-50,Over 5,Other,Secondary,Certificate,Male,35-44,Yes,No,Not his/her shift,                              ,,,,,,,,,,,,,
2116004,11,11-50,Over 5,Other,Secondary,Advanced,Male,45 or older,Yes,Yes,,                              ,11.0,Other,Male,45 or older,Advanced,In the 1990s,Yes,In training/seminar,                              ,Reviewing or writing in chart,                              ,,
2116004,12,11-50,Over 5,Other,Secondary,Certificate,Male,25-34,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
2116004,13,11-50,Over 5,Other,Secondary,,Male,25-34,Yes,No,Approved absence,                              ,,,,,,,,,,,,,
