unique_id,fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10,has_roster,has_absentee,country,absence_rate
73_8,73,8,11-50,Over 5,8,Clinical Officer,Post-Secondary,Advanced,0,45 or older,Oui,Oui,,,Oui,Oui,7.0,8.0,Clinical Officer,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.6
74_25,74,25,11-50,Over 5,25,Other,Primary,None,0,25-34,0,Oui,,,Oui,Non,10.0,25.0,Other,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
74_10,74,10,11-50,Over 5,10,Nurse,Post-Secondary,Certificate,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
74_8,74,8,11-50,Over 5,8,Nurse,Secondary,Diploma,0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,3.0,8.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_2,74,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Certificate,0,45 or older,Oui,0,Mission officielle,,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_19,74,19,11-50,Over 5,19,Other,Secondary,None,0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_9,74,9,11-50,Over 5,9,Nurse,Secondary,Diploma,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_18,74,18,11-50,Over 5,18,Other,Secondary,Diploma,0,25-34,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_23,74,23,11-50,Over 5,23,Nurse,Secondary,None,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_15,74,15,11-50,Over 5,15,Other,Secondary,Diploma,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Oui,,6.0,15.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_21,74,21,11-50,Over 5,21,Nurse,Secondary,None,Homme,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_6,74,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
74_22,74,22,11-50,Over 5,22,Nurse,Secondary,None,Homme,45 or older,0,Oui,,,Oui,Non,9.0,22.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_24,74,24,11-50,Over 5,24,Nurse,Secondary,None,Homme,35-44,Oui,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_16,74,16,11-50,Over 5,16,Other,Secondary,Diploma,0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_11,74,11,11-50,Over 5,11,Nurse,Post-Secondary,Certificate,0,25-34,Oui,0,Formation/séminaire/réunion,,Non,Non,,,,,,,,,,1,,Togo-2013,0.3
74_14,74,14,11-50,Over 5,14,Nurse,Secondary,Certificate,0,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
74_17,74,17,11-50,Over 5,17,Other,Secondary,Diploma,0,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,7.0,17.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_5,74,5,11-50,Over 5,5,Nurse,Secondary,Diploma,0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
74_1,74,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Doctor,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_12,74,12,11-50,Over 5,12,Nurse,Post-Secondary,Certificate,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,4.0,12.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.3
74_13,74,13,11-50,Over 5,13,Nurse,Post-Secondary,Certificate,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,13.0,Nurse,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.3
74_4,74,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Certificate,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
74_7,74,7,11-50,Over 5,7,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,2.0,7.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.3
74_20,74,20,11-50,Over 5,20,Other,Secondary,None,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,8.0,20.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.3
74_3,74,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Certificate,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.3
75_1,75,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.4
75_8,75,8,11-50,5 or less,8,Other,Post-Secondary,,0,25-34,0,Oui,,,Oui,Non,8.0,8.0,Other,0.0,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.4
75_2,75,2,11-50,5 or less,2,Nurse,Secondary,Diploma,0,45 or older,0,0,Maladie/maternité,,Oui,Non,2.0,2.0,Nurse,0.0,0.0,Maladie/maternité,,,,1,1.0,Togo-2013,0.4
75_5,75,5,11-50,5 or less,5,Other,Post-Secondary,Advanced,Homme,45 or older,0,Oui,,,Oui,Non,5.0,5.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.4
75_3,75,3,11-50,5 or less,3,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Oui,1,1.0,Togo-2013,0.4
75_6,75,6,11-50,5 or less,6,Other,Post-Secondary,,Homme,25-34,0,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
75_4,75,4,11-50,5 or less,4,Nurse,Secondary,Diploma,0,35-44,0,Oui,,,Oui,Non,4.0,4.0,Nurse,0.0,Oui,,,Autres,Oui,1,1.0,Togo-2013,0.4
75_7,75,7,11-50,5 or less,7,Other,Post-Secondary,Advanced,Homme,45 or older,0,Oui,,,Oui,Non,7.0,7.0,Other,Homme,0.0,Absence non autorisée,,,,1,1.0,Togo-2013,0.4
75_9,75,9,11-50,5 or less,9,Other,Secondary,,Homme,35-44,0,Oui,,,Oui,Non,9.0,9.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.4
75_10,75,10,11-50,5 or less,10,Other,Primary,,Homme,35-44,0,Oui,,,Oui,Non,10.0,10.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.4
78_13,78,13,11-50,Over 5,13,Other,Secondary,None,0,35-44,0,Oui,,,Oui,Non,6.0,13.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
78_24,78,24,11-50,Over 5,24,Other,Secondary,Diploma,0,25-34,0,0,Autres (à préciser),,Oui,Non,10.0,24.0,Other,0.0,Oui,,,Traitement de dossiers/élaboration de rapports,Oui,1,1.0,Togo-2013,0.4
78_3,78,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
78_14,78,14,11-50,Over 5,14,Nurse,Post-Secondary,Advanced,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_11,78,11,11-50,Over 5,11,Other,Primary,None,Homme,45 or older,0,0,Autres (à préciser),,Oui,Non,4.0,11.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
78_1,78,1,11-50,Over 5,1,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_20,78,20,11-50,Over 5,20,Other,Secondary,Diploma,0,35-44,0,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_15,78,15,11-50,Over 5,15,Nurse,Secondary,None,0,25-34,0,0,Autres (à préciser),,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_16,78,16,11-50,Over 5,16,Nurse,Secondary,None,0,35-44,0,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_8,78,8,11-50,Over 5,8,Other,Secondary,Diploma,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_5,78,5,11-50,Over 5,5,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
78_25,78,25,11-50,Over 5,25,Other,Secondary,Diploma,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
78_4,78,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
78_6,78,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_23,78,23,11-50,Over 5,23,Nurse,Secondary,None,0,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_7,78,7,11-50,Over 5,7,Other,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_17,78,17,11-50,Over 5,17,Nurse,Secondary,None,Homme,25-34,0,Oui,,,Oui,Non,7.0,17.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
78_22,78,22,11-50,Over 5,22,Other,Primary,None,0,35-44,0,Oui,,,Oui,Non,9.0,22.0,Other,0.0,Oui,,,Discussion avec collègues/réunion/Staff,Oui,1,1.0,Togo-2013,0.4
78_19,78,19,11-50,Over 5,19,Other,Primary,None,0,25-34,0,0,Absence autorisée (permission/congé),,Oui,Non,8.0,19.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
78_2,78,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,0,45 or older,Oui,0,Autres (à préciser),,Oui,Non,,2.0,Clinical Officer,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
78_10,78,10,11-50,Over 5,10,Other,Secondary,None,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_12,78,12,11-50,Over 5,12,Other,Primary,None,0,25-34,0,0,Autres (à préciser),,Oui,Non,5.0,12.0,Other,0.0,Oui,,,Autres,Oui,1,1.0,Togo-2013,0.4
78_21,78,21,11-50,Over 5,21,Nurse,Secondary,None,0,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_18,78,18,11-50,Over 5,18,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
78_9,78,9,11-50,Over 5,9,Nurse,Secondary,Diploma,0,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,Non,3.0,9.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
8_5,8,5,6-10,5 or less,5,Other,Secondary,None,Homme,45 or older,0,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
8_4,8,4,6-10,5 or less,4,Other,Primary,None,0,45 or older,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.33333334
8_6,8,6,6-10,5 or less,6,Other,Primary,None,0,25-34,Oui,Oui,,,Oui,Oui,6.0,6.0,Other,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.33333334
8_1,8,1,6-10,5 or less,1,Nurse,Post-Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.33333334
8_2,8,2,6-10,5 or less,2,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.33333334
8_3,8,3,6-10,5 or less,3,Other,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
80_12,80,12,11-50,Over 5,12,Other,Post-Secondary,Advanced,Homme,25-34,0,Oui,,,Oui,Non,10.0,12.0,Other,Homme,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
80_4,80,4,11-50,Over 5,4,Other,Secondary,Diploma,0,35-44,Oui,Oui,,,Oui,Oui,3.0,4.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.3
80_10,80,10,11-50,Over 5,10,Nurse,Primary,Certificate,0,25-34,Oui,Oui,,,Oui,Oui,8.0,10.0,Nurse,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
80_7,80,7,11-50,Over 5,7,Nurse,Primary,Certificate,0,25-34,Oui,Oui,,,Oui,Oui,6.0,7.0,Nurse,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
80_14,80,14,11-50,Over 5,14,Nurse,Primary,Certificate,0,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
80_5,80,5,11-50,Over 5,5,Other,Secondary,Diploma,0,35-44,0,0,Absence autorisée (permission/congé),,Oui,Non,4.0,5.0,Other,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.3
80_15,80,15,11-50,Over 5,15,Other,Secondary,None,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.3
80_2,80,2,11-50,Over 5,2,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,Non,1.0,2.0,Doctor,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.3
80_13,80,13,11-50,Over 5,13,Other,Secondary,None,0,45 or older,0,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.3
80_6,80,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,5.0,6.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.3
80_11,80,11,11-50,Over 5,11,Nurse,Secondary,Diploma,0,35-44,Oui,Oui,,,Oui,Oui,9.0,11.0,Nurse,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
80_1,80,1,11-50,Over 5,1,Nurse,Post-Secondary,Diploma,0,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.3
80_8,80,8,11-50,Over 5,8,Nurse,Primary,Certificate,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.3
80_9,80,9,11-50,Over 5,9,Nurse,Primary,Certificate,0,25-34,Oui,Oui,,,Oui,Oui,7.0,9.0,Nurse,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
80_3,80,3,11-50,Over 5,3,Nurse,Secondary,Diploma,0,35-44,Oui,Oui,,,Oui,Oui,2.0,3.0,Nurse,0.0,Oui,,,Autres,0.0,1,1.0,Togo-2013,0.3
81_5,81,5,11-50,5 or less,5,Nurse,Secondary,Diploma,Homme,25-34,0,Oui,,,Oui,Non,5.0,5.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.375
81_3,81,3,11-50,5 or less,3,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,,3.0,3.0,Clinical Officer,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.375
81_2,81,2,11-50,5 or less,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.375
81_1,81,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.375
81_8,81,8,11-50,5 or less,8,Nurse,Post-Secondary,Advanced,Homme,25-34,0,Oui,,,Oui,Non,8.0,8.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.375
81_7,81,7,11-50,5 or less,7,Nurse,Secondary,Diploma,Homme,Younger than 25,0,Oui,,,Oui,Non,7.0,7.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.375
81_4,81,4,11-50,5 or less,4,Nurse,Post-Secondary,Advanced,0,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Nurse,0.0,0.0,Mission officielle,,,,1,1.0,Togo-2013,0.375
81_6,81,6,11-50,5 or less,6,Nurse,Secondary,Diploma,Homme,Younger than 25,0,Oui,,,Oui,Non,6.0,6.0,Nurse,Homme,Oui,,,Cherche des informations/formation,0.0,1,1.0,Togo-2013,0.375
82_13,82,13,11-50,Over 5,13,Nurse,Secondary,None,0,35-44,0,Oui,,,Oui,Non,5.0,13.0,Nurse,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
82_10,82,10,11-50,Over 5,10,Nurse,Secondary,None,0,25-34,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_24,82,24,11-50,Over 5,24,Nurse,Secondary,None,0,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_6,82,6,11-50,Over 5,6,Clinical Officer,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Oui,Oui,2.0,6.0,Clinical Officer,0.0,Oui,,,Discussion avec collègues/réunion/Staff,0.0,1,1.0,Togo-2013,0.4
82_20,82,20,11-50,Over 5,20,Other,Secondary,None,Homme,35-44,0,Oui,,,Oui,Non,9.0,20.0,Other,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.4
82_19,82,19,11-50,Over 5,19,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,8.0,19.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.4
82_12,82,12,11-50,Over 5,12,Nurse,Post-Secondary,Advanced,Homme,35-44,0,0,Autres (à préciser),,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_9,82,9,11-50,Over 5,9,Nurse,Secondary,None,Homme,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_25,82,25,11-50,Over 5,25,Other,Secondary,None,Homme,35-44,0,Oui,,,Oui,Non,10.0,25.0,Other,Homme,Oui,,,Laboratoires/examens/radios,0.0,1,1.0,Togo-2013,0.4
82_3,82,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
82_2,82,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_4,82,4,11-50,Over 5,4,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,0,0,Est allé retirer son salaire,,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_14,82,14,11-50,Over 5,14,Other,Post-Secondary,Advanced,Homme,35-44,0,0,Autres (à préciser),,Oui,,6.0,14.0,Other,Homme,0.0,Autres (à préciser),,,,1,1.0,Togo-2013,0.4
82_17,82,17,11-50,Over 5,17,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,Oui,,,Oui,Oui,7.0,17.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
82_18,82,18,11-50,Over 5,18,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.4
82_21,82,21,11-50,Over 5,21,Other,Post-Secondary,Advanced,Homme,25-34,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
82_1,82,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,45 or older,0,0,Autres (à préciser),,Oui,,1.0,1.0,Doctor,Homme,0.0,Autres (à préciser),,,,1,1.0,Togo-2013,0.4
82_7,82,7,11-50,Over 5,7,Nurse,Secondary,None,0,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,,3.0,7.0,Nurse,0.0,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.4
82_23,82,23,11-50,Over 5,23,Other,Post-Secondary,Advanced,Homme,45 or older,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
82_11,82,11,11-50,Over 5,11,Nurse,Secondary,None,0,25-34,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_8,82,8,11-50,Over 5,8,Nurse,Secondary,None,0,25-34,0,Oui,,,Oui,Non,4.0,8.0,Nurse,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.4
82_22,82,22,11-50,Over 5,22,Nurse,Secondary,None,0,25-34,0,0,Absence autorisée (permission/congé),,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_16,82,16,11-50,Over 5,16,Nurse,Secondary,Diploma,0,35-44,0,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_5,82,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,,1,,Togo-2013,0.4
82_15,82,15,11-50,Over 5,15,Nurse,Secondary,Diploma,Homme,35-44,0,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.4
83_1,83,1,6-10,5 or less,1,Nurse,Secondary,Diploma,0,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,,1.0,1.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
83_4,83,4,6-10,5 or less,4,Other,Secondary,Diploma,0,25-34,0,Oui,,,Oui,Non,4.0,4.0,Other,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
83_2,83,2,6-10,5 or less,2,Nurse,Post-Secondary,Advanced,0,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,0.0,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.33333334
83_6,83,6,6-10,5 or less,6,Other,Post-Secondary,Advanced,Homme,25-34,0,0,Absence autorisée (permission/congé),,Oui,,6.0,6.0,Other,Homme,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.33333334
83_5,83,5,6-10,5 or less,5,Other,Secondary,Diploma,Homme,25-34,0,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,0.0,1,1.0,Togo-2013,0.33333334
83_3,83,3,6-10,5 or less,3,Clinical Officer,Post-Secondary,Advanced,0,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,,3.0,3.0,Clinical Officer,0.0,0.0,Absence autorisée (permission/congé),,,,1,1.0,Togo-2013,0.33333334
84_18,84,18,11-50,Over 5,18,Other,Primary,Certificate,0,45 or older,Oui,0,Maladie/maternité,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_11,84,11,11-50,Over 5,11,Nurse,Primary,Certificate,Homme,45 or older,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,11.0,Nurse,Homme,Oui,,,Consultation/visite de malade,0.0,1,1.0,Togo-2013,0.7
84_2,84,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,0,45 or older,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_17,84,17,11-50,Over 5,17,Nurse,Post-Secondary,Advanced,0,25-34,Oui,0,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_9,84,9,11-50,Over 5,9,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_8,84,8,11-50,Over 5,8,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Non,4.0,8.0,Nurse,Homme,0.0,Autres (à préciser),IL EST ALLE MANGER,,,1,1.0,Togo-2013,0.7
84_21,84,21,11-50,Over 5,21,Other,Primary,Certificate,0,45 or older,Oui,Oui,,,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_6,84,6,11-50,Over 5,6,Clinical Officer,Post-Secondary,Advanced,0,25-34,Oui,0,Absence autorisée (permission/congé),,Oui,Non,3.0,6.0,Clinical Officer,0.0,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.7
84_15,84,15,11-50,Over 5,15,Nurse,Post-Secondary,Advanced,0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,,1,,Togo-2013,0.7
84_10,84,10,11-50,Over 5,10,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,10.0,Nurse,Homme,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,1,1.0,Togo-2013,0.7
84_13,84,13,11-50,Over 5,13,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7
84_14,84,14,11-50,Over 5,14,Nurse,Post-Secondary,Advanced,0,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,,1,,Togo-2013,0.7
