unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
438_3,438,3,5 or less,5 or less,5 or less,301,8,0,11,35,3,Doctor,Secondary,Certificate,0,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Doctor,Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.4
438_5,438,5,5 or less,5 or less,5 or less,301,8,0,11,35,5,Clinical Officer,Primary,Certificate,Male,45 or older,0,0,"On call (pre on call, post on call)",Yes,,5.0,5.0,Clinical Officer,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.4
438_4,438,4,5 or less,5 or less,5 or less,301,8,0,11,35,4,Doctor,Secondary,Certificate,0,45 or older,0,0,Authorised absence (permision/leave),Yes,,4.0,4.0,Doctor,Secondary,Certificate,In the 1990s,Male,45 or older,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.4
438_2,438,2,5 or less,5 or less,5 or less,301,8,0,11,35,2,Nurse,Secondary,Certificate,0,25-34,Yes,0,Authorised absence (permision/leave),Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.4
439_2,439,2,5 or less,5 or less,5 or less,303,10,32,10,40,2,Nurse,Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
439_3,439,3,5 or less,5 or less,5 or less,303,10,32,10,40,3,Other,Secondary,Certificate,0,45 or older,Yes,0,Authorised absence (permision/leave),Yes,,3.0,3.0,Other,Secondary,Certificate,Before 1990,0.0,45 or older,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.33333334
439_1,439,1,5 or less,5 or less,5 or less,303,10,32,10,40,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,0,Sickness/maternity,Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.33333334
44_2,44,2,5 or less,5 or less,5 or less,203,8,45,9,10,2,Clinical Officer,Post-Secondary,Certificate,0,45 or older,Yes,Yes,,Yes,Yes,2.0,2.0,Clinical Officer,Post-Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
44_4,44,4,5 or less,5 or less,5 or less,203,8,45,9,10,4,Other,Primary,Certificate,0,45 or older,0,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
44_5,44,5,5 or less,5 or less,5 or less,203,8,45,9,10,5,Other,Secondary,Certificate,0,45 or older,0,Yes,,Yes,,5.0,5.0,Other,Secondary,Certificate,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
44_3,44,3,5 or less,5 or less,5 or less,203,8,45,9,10,3,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,3.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,0.0,1,1.0,Tanzania-2014,0.2
44_1,44,1,5 or less,5 or less,5 or less,203,8,45,9,10,1,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,1.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.2
440_16,440,16,11-50,11-50,Over 5,301,11,46,11,58,16,Other,Secondary,Certificate,0,25-34,0,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_14,440,14,11-50,11-50,Over 5,301,11,46,11,58,14,Other,Secondary,Certificate,Male,35-44,0,Yes,,Yes,,10.0,14.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_6,440,6,11-50,11-50,Over 5,301,11,46,11,58,6,Other,Secondary,Certificate,Male,45 or older,0,Yes,,Yes,,7.0,6.0,Other,Secondary,Certificate,In the 1990s,Male,25-34,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.0
440_9,440,9,11-50,11-50,Over 5,301,11,46,11,58,9,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_5,440,5,11-50,11-50,Over 5,301,11,46,11,58,5,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_8,440,8,11-50,11-50,Over 5,301,11,46,11,58,8,Nurse,Secondary,Diploma,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,1.0,8.0,Nurse,Secondary,Diploma,After 2000,0.0,25-34,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_17,440,17,11-50,11-50,Over 5,301,11,46,11,58,17,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,6.0,17.0,Other,Secondary,Certificate,After 2000,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
440_7,440,7,11-50,11-50,Over 5,301,11,46,11,58,7,Nurse,Secondary,Diploma,0,35-44,0,Yes,,Yes,,4.0,7.0,Nurse,Secondary,Diploma,After 2000,0.0,35-44,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.0
440_19,440,19,11-50,11-50,Over 5,301,11,46,11,58,19,Other,Secondary,Certificate,0,35-44,0,0,Official mission,Yes,,9.0,19.0,Other,Secondary,Certificate,In the 1990s,0.0,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_13,440,13,11-50,11-50,Over 5,301,11,46,11,58,13,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,5.0,13.0,Other,Secondary,Certificate,In the 1990s,0.0,25-34,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_15,440,15,11-50,11-50,Over 5,301,11,46,11,58,15,Other,Secondary,Certificate,Male,35-44,0,0,"On call (pre on call, post on call)",Yes,,2.0,15.0,Other,Secondary,Certificate,After 2000,Male,35-44,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_2,440,2,11-50,11-50,Over 5,301,11,46,11,58,2,Clinical Officer,Secondary,Diploma,0,35-44,Yes,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_1,440,1,11-50,11-50,Over 5,301,11,46,11,58,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,0,Official mission,Yes,,8.0,1.0,Doctor,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
440_11,440,11,11-50,11-50,Over 5,301,11,46,11,58,11,Other,Secondary,Certificate,Male,35-44,0,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_18,440,18,11-50,11-50,Over 5,301,11,46,11,58,18,Other,Secondary,Certificate,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_12,440,12,11-50,11-50,Over 5,301,11,46,11,58,12,Other,Secondary,Certificate,0,25-34,0,Yes,,Yes,,3.0,12.0,Other,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
440_3,440,3,11-50,11-50,Over 5,301,11,46,11,58,3,Clinical Officer,Secondary,Diploma,0,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_10,440,10,11-50,11-50,Over 5,301,11,46,11,58,10,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.0
440_4,440,4,11-50,11-50,Over 5,301,11,46,11,58,4,Other,Secondary,Diploma,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.0
441_1,441,1,6-10,5 or less,5 or less,303,11,23,11,33,1,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
441_3,441,3,6-10,5 or less,5 or less,303,11,23,11,33,3,Other,Primary,Certificate,0,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Other,Primary,Certificate,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
441_5,441,5,6-10,5 or less,5 or less,303,11,23,11,33,5,Nurse,Secondary,Certificate,0,25-34,0,Yes,,Yes,,5.0,5.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
441_4,441,4,6-10,5 or less,5 or less,303,11,23,11,33,4,Other,Primary,Certificate,Male,45 or older,0,Yes,,Yes,,4.0,4.0,Other,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Laboratory/investigations/X-ray,Yes,1,1.0,Tanzania-2014,0.2
441_2,441,2,6-10,5 or less,5 or less,303,11,23,11,33,2,Clinical Officer,Primary,Certificate,Male,45 or older,Yes,0,Training/seminar/meeting,Yes,,2.0,2.0,Clinical Officer,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
442_2,442,2,5 or less,5 or less,5 or less,303,9,0,9,35,2,Nurse,Secondary,Certificate,0,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.25
442_4,442,4,5 or less,5 or less,5 or less,303,9,0,9,35,4,Other,Primary,Certificate,Male,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,4.0,4.0,Other,Primary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.25
442_1,442,1,5 or less,5 or less,5 or less,303,9,0,9,35,1,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,0,Authorised absence (permision/leave),Yes,,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,Male,35-44,0.0,Authorised absence (permision/leave),,,1,1.0,Tanzania-2014,0.25
442_3,442,3,5 or less,5 or less,5 or less,303,9,0,9,35,3,Other,Primary,Certificate,0,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,3.0,3.0,Other,Primary,Certificate,Before 1990,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.25
443_2,443,2,5 or less,5 or less,5 or less,301,14,0,14,10,2,Nurse,Secondary,Certificate,Male,25-34,Yes,0,Official mission,Yes,,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
443_3,443,3,5 or less,5 or less,5 or less,301,14,0,14,10,3,Other,Primary,Certificate,0,45 or older,Yes,0,Training/seminar/meeting,Yes,,3.0,3.0,Other,Primary,Certificate,In the 1990s,0.0,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
443_1,443,1,5 or less,5 or less,5 or less,301,14,0,14,10,1,Clinical Officer,Secondary,Certificate,0,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
444_2,444,2,11-50,11-50,5 or less,302,10,15,12,0,2,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,8.0,2.0,Doctor,Post-Secondary,Diploma,In the 1990s,Male,45 or older,0.0,Official mission,,,1,1.0,Tanzania-2014,0.3
444_14,444,14,11-50,11-50,5 or less,302,10,15,12,0,14,Nurse,Post-Secondary,Diploma,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_25,444,25,11-50,11-50,5 or less,302,10,15,12,0,25,Other,Post-Secondary,Certificate,0,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_4,444,4,11-50,11-50,5 or less,302,10,15,12,0,4,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,Sickness/maternity,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_9,444,9,11-50,11-50,5 or less,302,10,15,12,0,9,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,9.0,9.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
444_26,444,26,11-50,11-50,5 or less,302,10,15,12,0,26,Other,Post-Secondary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_8,444,8,11-50,11-50,5 or less,302,10,15,12,0,8,Clinical Officer,Post-Secondary,Diploma,0,25-34,Yes,0,Collecting salary,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_10,444,10,11-50,11-50,5 or less,302,10,15,12,0,10,Clinical Officer,Post-Secondary,Diploma,0,45 or older,Yes,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_20,444,20,11-50,11-50,5 or less,302,10,15,12,0,20,Other,Post-Secondary,Certificate,Male,Younger than 25,0,0,Collecting salary,Yes,,10.0,20.0,Other,Post-Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Laboratory/investigations/X-ray,Yes,1,1.0,Tanzania-2014,0.3
444_1,444,1,11-50,11-50,5 or less,302,10,15,12,0,1,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_18,444,18,11-50,11-50,5 or less,302,10,15,12,0,18,Doctor,Post-Secondary,Certificate,Male,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,6.0,18.0,Doctor,Post-Secondary,Certificate,After 2000,Male,Younger than 25,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.3
444_21,444,21,11-50,11-50,5 or less,302,10,15,12,0,21,Other,Post-Secondary,Certificate,0,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_19,444,19,11-50,11-50,5 or less,302,10,15,12,0,19,Other,Post-Secondary,Certificate,0,Younger than 25,0,Yes,,Yes,,2.0,19.0,Other,Post-Secondary,Certificate,After 2000,0.0,Younger than 25,Yes,,Laboratory/investigations/X-ray,Yes,1,1.0,Tanzania-2014,0.3
444_24,444,24,11-50,11-50,5 or less,302,10,15,12,0,24,Other,Post-Secondary,Certificate,Male,25-34,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_15,444,15,11-50,11-50,5 or less,302,10,15,12,0,15,Nurse,Post-Secondary,Diploma,0,45 or older,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_7,444,7,11-50,11-50,5 or less,302,10,15,12,0,7,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_22,444,22,11-50,11-50,5 or less,302,10,15,12,0,22,Other,Post-Secondary,Certificate,0,35-44,0,0,Training/seminar/meeting,Yes,,4.0,22.0,Other,Post-Secondary,Certificate,In the 1990s,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.3
444_11,444,11,11-50,11-50,5 or less,302,10,15,12,0,11,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,0,Training/seminar/meeting,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_5,444,5,11-50,11-50,5 or less,302,10,15,12,0,5,Doctor,Post-Secondary,Diploma,0,45 or older,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_3,444,3,11-50,11-50,5 or less,302,10,15,12,0,3,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_27,444,27,11-50,11-50,5 or less,302,10,15,12,0,27,Other,Post-Secondary,Certificate,0,45 or older,0,0,Collecting salary,Yes,,5.0,27.0,Other,Post-Secondary,Certificate,Before 1990,0.0,45 or older,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.3
444_6,444,6,11-50,11-50,5 or less,302,10,15,12,0,6,Clinical Officer,Post-Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_23,444,23,11-50,11-50,5 or less,302,10,15,12,0,23,Other,Post-Secondary,Certificate,0,35-44,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_16,444,16,11-50,11-50,5 or less,302,10,15,12,0,16,Nurse,Post-Secondary,Diploma,Male,25-34,0,Yes,,Yes,,7.0,16.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,0.0,Official mission,,,1,1.0,Tanzania-2014,0.3
444_17,444,17,11-50,11-50,5 or less,302,10,15,12,0,17,Doctor,Post-Secondary,Diploma,0,Younger than 25,0,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.3
444_13,444,13,11-50,11-50,5 or less,302,10,15,12,0,13,Nurse,Post-Secondary,Diploma,0,25-34,0,Yes,,Yes,,3.0,13.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Discussion with colleages/staff meeting,Yes,1,1.0,Tanzania-2014,0.3
444_12,444,12,11-50,11-50,5 or less,302,10,15,12,0,12,Nurse,Post-Secondary,Diploma,0,25-34,Yes,0,Sickness/maternity,Yes,,1.0,12.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.3
445_17,445,17,11-50,11-50,5 or less,302,9,15,10,1,17,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_3,445,3,11-50,11-50,5 or less,302,9,15,10,1,3,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,5.0,3.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_18,445,18,11-50,11-50,5 or less,302,9,15,10,1,18,Other,Post-Secondary,Diploma,Male,35-44,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_4,445,4,11-50,11-50,5 or less,302,9,15,10,1,4,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,No,3.0,4.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
445_21,445,21,11-50,11-50,5 or less,302,9,15,10,1,21,Other,Post-Secondary,Certificate,Male,45 or older,0,Yes,,Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_13,445,13,11-50,11-50,5 or less,302,9,15,10,1,13,Nurse,Post-Secondary,Diploma,0,35-44,Yes,0,Authorised absence (permision/leave),Yes,,6.0,13.0,Doctor,Post-Secondary,Diploma,After 2000,0.0,35-44,0.0,"On call (pre on call, post on call)",,,1,1.0,Tanzania-2014,0.2
445_9,445,9,11-50,11-50,5 or less,302,9,15,10,1,9,Nurse,Post-Secondary,Diploma,0,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_29,445,29,11-50,11-50,5 or less,302,9,15,10,1,29,Other,Post-Secondary,Certificate,0,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_12,445,12,11-50,11-50,5 or less,302,9,15,10,1,12,Nurse,Post-Secondary,Diploma,0,Younger than 25,Yes,0,"On call (pre on call, post on call)",Yes,,1.0,12.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_5,445,5,11-50,11-50,5 or less,302,9,15,10,1,5,Clinical Officer,Post-Secondary,Diploma,Male,Younger than 25,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_14,445,14,11-50,11-50,5 or less,302,9,15,10,1,14,Nurse,Post-Secondary,Diploma,Male,35-44,Yes,0,"On call (pre on call, post on call)",Yes,,8.0,14.0,Nurse,Post-Secondary,Diploma,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_23,445,23,11-50,11-50,5 or less,302,9,15,10,1,23,Other,Post-Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_27,445,27,11-50,11-50,5 or less,302,9,15,10,1,27,Other,Post-Secondary,Certificate,0,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_28,445,28,11-50,11-50,5 or less,302,9,15,10,1,28,Doctor,Post-Secondary,Advanced,Male,35-44,0,Yes,,Yes,,10.0,28.0,Doctor,Post-Secondary,Advanced,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_1,445,1,11-50,11-50,5 or less,302,9,15,10,1,1,Doctor,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_20,445,20,11-50,11-50,5 or less,302,9,15,10,1,20,Other,Post-Secondary,Diploma,Male,45 or older,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_2,445,2,11-50,11-50,5 or less,302,9,15,10,1,2,Clinical Officer,Post-Secondary,Diploma,Male,25-34,0,Yes,,Yes,,4.0,2.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_24,445,24,11-50,11-50,5 or less,302,9,15,10,1,24,Other,Post-Secondary,Certificate,Male,35-44,Yes,Yes,,Yes,Yes,2.0,24.0,Other,Post-Secondary,Certificate,After 2000,Male,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_26,445,26,11-50,11-50,5 or less,302,9,15,10,1,26,Other,Post-Secondary,Certificate,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_19,445,19,11-50,11-50,5 or less,302,9,15,10,1,19,Other,Post-Secondary,Diploma,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_6,445,6,11-50,11-50,5 or less,302,9,15,10,1,6,Clinical Officer,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_25,445,25,11-50,11-50,5 or less,302,9,15,10,1,25,Other,Post-Secondary,Certificate,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_32,445,32,11-50,11-50,5 or less,302,9,15,10,1,32,Other,Post-Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_7,445,7,11-50,11-50,5 or less,302,9,15,10,1,7,Other,Post-Secondary,Diploma,Male,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_10,445,10,11-50,11-50,5 or less,302,9,15,10,1,10,Nurse,Post-Secondary,Diploma,0,Younger than 25,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_30,445,30,11-50,11-50,5 or less,302,9,15,10,1,30,Doctor,Post-Secondary,Certificate,Male,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_31,445,31,11-50,11-50,5 or less,302,9,15,10,1,31,Doctor,Post-Secondary,Certificate,0,35-44,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_8,445,8,11-50,11-50,5 or less,302,9,15,10,1,8,Nurse,Post-Secondary,Diploma,Male,35-44,Yes,0,Authorised absence (permision/leave),Yes,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_16,445,16,11-50,11-50,5 or less,302,9,15,10,1,16,Nurse,Post-Secondary,Diploma,0,25-34,Yes,Yes,,No,No,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_22,445,22,11-50,11-50,5 or less,302,9,15,10,1,22,Other,Post-Secondary,Certificate,0,25-34,0,Yes,,No,,,,,,,,,,,,,,1,,Tanzania-2014,0.2
445_11,445,11,11-50,11-50,5 or less,302,9,15,10,1,11,Nurse,Post-Secondary,Diploma,Male,25-34,Yes,0,"On call (pre on call, post on call)",Yes,,7.0,11.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
445_15,445,15,11-50,11-50,5 or less,302,9,15,10,1,15,Nurse,Post-Secondary,Diploma,0,35-44,Yes,0,Authorised absence (permision/leave),Yes,,9.0,15.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.2
446_2,446,2,5 or less,5 or less,5 or less,303,10,55,11,15,2,Other,Primary,None,0,35-44,Yes,0,Official mission,Yes,,2.0,2.0,Other,Primary,None,In the 1990s,0.0,35-44,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
446_3,446,3,5 or less,5 or less,5 or less,303,10,55,11,15,3,Other,Primary,None,0,45 or older,0,0,Authorised absence (permision/leave),Yes,,3.0,3.0,Other,Primary,None,Before 1990,0.0,45 or older,Yes,,Paperwork/reports,Yes,1,1.0,Tanzania-2014,0.0
446_1,446,1,5 or less,5 or less,5 or less,303,10,55,11,15,1,Clinical Officer,Secondary,Diploma,0,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Diploma,In the 1990s,0.0,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
447_1,447,1,5 or less,5 or less,5 or less,303,11,30,12,0,1,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes,1,1.0,Tanzania-2014,0.0
