survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_nonmed,num_staff,provider_activity,provider_age1,provider_cadre1,provider_cadre2,provider_educ1,provider_male1,provider_male2,provider_mededuc1,provider_present1,provider_present2,salary_delay
Togo-2013_74_5,Togo-2013,74_5,74,5,0.3,,,On-call,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_74_1,Togo-2013,74_1,74,1,0.3,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_74_12,Togo-2013,74_12,74,12,0.3,,,On-call,Authorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Certificate,No,No,
Togo-2013_74_13,Togo-2013,74_13,74,13,0.3,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Certificate,No,No,
Togo-2013_74_4,Togo-2013,74_4,74,4,0.3,,,,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Certificate,Yes,,
Togo-2013_74_7,Togo-2013,74_7,74,7,0.3,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_74_20,Togo-2013,74_20,74,20,0.3,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Other,Other,Secondary,Female,Female,None,No,Yes,No
Togo-2013_74_3,Togo-2013,74_3,74,3,0.3,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Certificate,No,,
Togo-2013_75_1,Togo-2013,75_1,75,1,0.4,,,,,1.0,1,Yes,5 or less,11-50,6.0,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_75_8,Togo-2013,75_8,75,8,0.4,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,25-34,Other,Other,Post-Secondary,Female,Female,,Yes,No,
Togo-2013_75_2,Togo-2013,75_2,75,2,0.4,,,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,5 or less,11-50,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,No,No,
Togo-2013_75_5,Togo-2013,75_5,75,5,0.4,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_75_3,Togo-2013,75_3,75,3,0.4,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,Yes
Togo-2013_75_6,Togo-2013,75_6,75,6,0.4,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,25-34,Other,Other,Post-Secondary,Male,Male,,Yes,Yes,No
Togo-2013_75_4,Togo-2013,75_4,75,4,0.4,,,,,1.0,1,No,5 or less,11-50,6.0,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,Yes
Togo-2013_75_7,Togo-2013,75_7,75,7,0.4,,,,Unauthorized absence,1.0,1,No,5 or less,11-50,,45 or older,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_75_9,Togo-2013,75_9,75,9,0.4,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Secondary,Male,Male,,Yes,Yes,Yes
Togo-2013_75_10,Togo-2013,75_10,75,10,0.4,,,,,1.0,1,No,5 or less,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Male,Male,,Yes,Yes,Yes
Togo-2013_78_13,Togo-2013,78_13,78,13,0.4,,,,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Secondary,Female,Female,None,Yes,No,
Togo-2013_78_24,Togo-2013,78_24,78,24,0.4,,,Internal organization for day,,1.0,1,No,Over 5,11-50,Paperwork,25-34,Other,Other,Secondary,Female,Female,Diploma,No,Yes,Yes
Togo-2013_78_3,Togo-2013,78_3,78,3,0.4,,,,,1.0,1,Yes,Over 5,11-50,With patient,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_78_14,Togo-2013,78_14,78,14,0.4,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_78_11,Togo-2013,78_11,78,11,0.4,,,Internal organization for day,,1.0,1,No,Over 5,11-50,With patient,45 or older,Other,Other,Primary,Male,Male,None,No,Yes,No
Togo-2013_78_1,Togo-2013,78_1,78,1,0.4,,,Authorized absence,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_78_20,Togo-2013,78_20,78,20,0.4,,,Authorized absence,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Female,,Diploma,No,,
Togo-2013_78_15,Togo-2013,78_15,78,15,0.4,,,Internal organization for day,,,1,No,Over 5,11-50,,25-34,Nurse,,Secondary,Female,,None,No,,
Togo-2013_78_16,Togo-2013,78_16,78,16,0.4,,,Authorized absence,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,None,No,,
Togo-2013_78_8,Togo-2013,78_8,78,8,0.4,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Male,,Diploma,Yes,,
Togo-2013_78_5,Togo-2013,78_5,78,5,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_78_25,Togo-2013,78_25,78,25,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Other,,Secondary,Female,,Diploma,Yes,,
Togo-2013_78_4,Togo-2013,78_4,78,4,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_78_6,Togo-2013,78_6,78,6,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_78_23,Togo-2013,78_23,78,23,0.4,,,,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,None,Yes,,
Togo-2013_78_7,Togo-2013,78_7,78,7,0.4,,,,,,1,Yes,Over 5,11-50,,45 or older,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_78_17,Togo-2013,78_17,78,17,0.4,,,,,1.0,1,No,Over 5,11-50,With patient,25-34,Nurse,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_78_22,Togo-2013,78_22,78,22,0.4,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Other,Other,Primary,Female,Female,None,Yes,Yes,Yes
Togo-2013_78_19,Togo-2013,78_19,78,19,0.4,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_78_2,Togo-2013,78_2,78,2,0.4,,,Internal organization for day,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_78_10,Togo-2013,78_10,78,10,0.4,,,,,,1,No,Over 5,11-50,,25-34,Other,,Secondary,Male,,None,Yes,,
Togo-2013_78_12,Togo-2013,78_12,78,12,0.4,,,Internal organization for day,,1.0,1,No,Over 5,11-50,6.0,25-34,Other,Other,Primary,Female,Female,None,No,Yes,Yes
Togo-2013_78_21,Togo-2013,78_21,78,21,0.4,,,,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,None,Yes,,
Togo-2013_78_18,Togo-2013,78_18,78,18,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_78_9,Togo-2013,78_9,78,9,0.4,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Secondary,Female,Female,Diploma,No,No,
Togo-2013_8_5,Togo-2013,8_5,8,5,0.33333334,,,,,1.0,1,No,5 or less,6-10,With patient,45 or older,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_8_4,Togo-2013,8_4,8,4,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,6.0,45 or older,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_8_6,Togo-2013,8_6,8,6,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,6.0,25-34,Other,Other,Primary,Female,Female,None,Yes,Yes,No
Togo-2013_8_1,Togo-2013,8_1,8,1,0.33333334,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Diploma,Yes,No,
Togo-2013_8_2,Togo-2013,8_2,8,2,0.33333334,,,,Authorized absence,1.0,1,Yes,5 or less,6-10,,45 or older,Other,Other,Primary,Female,Female,Certificate,Yes,No,
Togo-2013_8_3,Togo-2013,8_3,8,3,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Other,Other,Primary,Male,Male,None,Yes,Yes,No
Togo-2013_80_12,Togo-2013,80_12,80,12,0.3,,,,,1.0,1,No,Over 5,11-50,6.0,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_80_4,Togo-2013,80_4,80,4,0.3,,,,Authorized absence,1.0,1,Yes,Over 5,11-50,,35-44,Other,Other,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_80_10,Togo-2013,80_10,80,10,0.3,,,,,1.0,1,Yes,Over 5,11-50,6.0,25-34,Nurse,Nurse,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_80_7,Togo-2013,80_7,80,7,0.3,,,,,1.0,1,Yes,Over 5,11-50,6.0,25-34,Nurse,Nurse,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_80_14,Togo-2013,80_14,80,14,0.3,,,,,,1,Yes,Over 5,11-50,,35-44,Nurse,,Primary,Female,,Certificate,Yes,,
Togo-2013_80_5,Togo-2013,80_5,80,5,0.3,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Secondary,Female,Female,Diploma,No,No,
Togo-2013_80_15,Togo-2013,80_15,80,15,0.3,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,None,Yes,,
Togo-2013_80_2,Togo-2013,80_2,80,2,0.3,,,Authorized absence,Authorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_80_13,Togo-2013,80_13,80,13,0.3,,,Authorized absence,,,1,No,Over 5,11-50,,45 or older,Other,,Secondary,Female,,None,No,,
Togo-2013_80_6,Togo-2013,80_6,80,6,0.3,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_80_11,Togo-2013,80_11,80,11,0.3,,,,,1.0,1,Yes,Over 5,11-50,6.0,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_80_1,Togo-2013,80_1,80,1,0.3,,,,,,1,No,Over 5,11-50,,45 or older,Nurse,,Post-Secondary,Female,,Diploma,Yes,,
Togo-2013_80_8,Togo-2013,80_8,80,8,0.3,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Primary,Female,,Certificate,Yes,,
Togo-2013_80_9,Togo-2013,80_9,80,9,0.3,,,,,1.0,1,Yes,Over 5,11-50,6.0,25-34,Nurse,Nurse,Primary,Female,Female,Certificate,Yes,Yes,No
Togo-2013_80_3,Togo-2013,80_3,80,3,0.3,,,,,1.0,1,Yes,Over 5,11-50,6.0,35-44,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_81_5,Togo-2013,81_5,81,5,0.375,,,,,1.0,1,No,5 or less,11-50,With patient,25-34,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_81_3,Togo-2013,81_3,81,3,0.375,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_81_2,Togo-2013,81_2,81,2,0.375,,,,,1.0,1,Yes,5 or less,11-50,With patient,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_81_1,Togo-2013,81_1,81,1,0.375,,,,,1.0,1,Yes,5 or less,11-50,With patient,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_81_8,Togo-2013,81_8,81,8,0.375,,,,On-call,1.0,1,No,5 or less,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_81_7,Togo-2013,81_7,81,7,0.375,,,,,1.0,1,No,5 or less,11-50,With patient,Younger than 25,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_81_4,Togo-2013,81_4,81,4,0.375,,,,Official mission,1.0,1,Yes,5 or less,11-50,,35-44,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_81_6,Togo-2013,81_6,81,6,0.375,,,,,1.0,1,No,5 or less,11-50,Looking for information or teaching,Younger than 25,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_82_13,Togo-2013,82_13,82,13,0.4,,,,,1.0,1,No,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,Nurse,Nurse,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_82_10,Togo-2013,82_10,82,10,0.4,,,On-call,,,1,No,Over 5,11-50,,25-34,Nurse,,Secondary,Female,,None,No,,
Togo-2013_82_24,Togo-2013,82_24,82,24,0.4,,,On-call,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,None,No,,
Togo-2013_82_6,Togo-2013,82_6,82,6,0.4,,,,,1.0,1,Yes,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_82_20,Togo-2013,82_20,82,20,0.4,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",35-44,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_82_19,Togo-2013,82_19,82,19,0.4,,,,,1.0,1,Yes,Over 5,11-50,With patient,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_82_12,Togo-2013,82_12,82,12,0.4,,,Internal organization for day,,,1,No,Over 5,11-50,,35-44,Nurse,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_82_9,Togo-2013,82_9,82,9,0.4,,,On-call,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,None,No,,
Togo-2013_82_25,Togo-2013,82_25,82,25,0.4,,,,,1.0,1,No,Over 5,11-50,"Laboratory, investigations, or x-ray",35-44,Other,Other,Secondary,Male,Male,None,Yes,Yes,No
Togo-2013_82_3,Togo-2013,82_3,82,3,0.4,,,,,,1,Yes,Over 5,11-50,,35-44,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_82_2,Togo-2013,82_2,82,2,0.4,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_82_4,Togo-2013,82_4,82,4,0.4,,,Collecting salary,,,1,No,Over 5,11-50,,45 or older,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_82_14,Togo-2013,82_14,82,14,0.4,,,Internal organization for day,Internal organization for day,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_82_17,Togo-2013,82_17,82,17,0.4,,,,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_82_18,Togo-2013,82_18,82,18,0.4,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_82_21,Togo-2013,82_21,82,21,0.4,,,,,,1,No,Over 5,11-50,,25-34,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_82_1,Togo-2013,82_1,82,1,0.4,,,Internal organization for day,Internal organization for day,1.0,1,No,Over 5,11-50,,45 or older,Doctor,Doctor,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_82_7,Togo-2013,82_7,82,7,0.4,,,On-call,,1.0,1,No,Over 5,11-50,Paperwork,35-44,Nurse,Nurse,Secondary,Female,Female,None,No,Yes,No
Togo-2013_82_23,Togo-2013,82_23,82,23,0.4,,,,,,1,No,Over 5,11-50,,45 or older,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_82_11,Togo-2013,82_11,82,11,0.4,,,On-call,,,1,No,Over 5,11-50,,25-34,Nurse,,Secondary,Female,,None,No,,
Togo-2013_82_8,Togo-2013,82_8,82,8,0.4,,,,Authorized absence,1.0,1,No,Over 5,11-50,,25-34,Nurse,Nurse,Secondary,Female,Female,None,Yes,No,
Togo-2013_82_22,Togo-2013,82_22,82,22,0.4,,,Authorized absence,,,1,No,Over 5,11-50,,25-34,Nurse,,Secondary,Female,,None,No,,
Togo-2013_82_16,Togo-2013,82_16,82,16,0.4,,,On-call,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_82_5,Togo-2013,82_5,82,5,0.4,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_82_15,Togo-2013,82_15,82,15,0.4,,,,,,1,No,Over 5,11-50,,35-44,Nurse,,Secondary,Male,,Diploma,Yes,,
Togo-2013_83_1,Togo-2013,83_1,83,1,0.33333334,,,Authorized absence,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Nurse,Nurse,Secondary,Female,Female,Diploma,No,Yes,No
Togo-2013_83_4,Togo-2013,83_4,83,4,0.33333334,,,,,1.0,1,No,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_83_2,Togo-2013,83_2,83,2,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_83_6,Togo-2013,83_6,83,6,0.33333334,,,Authorized absence,Authorized absence,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_83_5,Togo-2013,83_5,83,5,0.33333334,,,,,1.0,1,No,5 or less,6-10,Paperwork,25-34,Other,Other,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_83_3,Togo-2013,83_3,83,3,0.33333334,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_84_18,Togo-2013,84_18,84,18,0.7,,,Sick or on maternity leave,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,Certificate,No,,
Togo-2013_84_11,Togo-2013,84_11,84,11,0.7,,,On-call,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Nurse,Nurse,Primary,Male,Male,Certificate,No,Yes,No
Togo-2013_84_2,Togo-2013,84_2,84,2,0.7,,,,,,1,Yes,Over 5,11-50,,45 or older,Clinical Officer,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_84_17,Togo-2013,84_17,84,17,0.7,,,Authorized absence,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_84_9,Togo-2013,84_9,84,9,0.7,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_84_8,Togo-2013,84_8,84,8,0.7,,IL EST ALLE MANGER,,Internal organization for day,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_84_21,Togo-2013,84_21,84,21,0.7,,,,,,1,Yes,Over 5,11-50,,45 or older,Other,,Primary,Female,,Certificate,Yes,,
Togo-2013_84_6,Togo-2013,84_6,84,6,0.7,,,Authorized absence,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_84_15,Togo-2013,84_15,84,15,0.7,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,No,,
Togo-2013_84_10,Togo-2013,84_10,84,10,0.7,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_84_13,Togo-2013,84_13,84,13,0.7,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_84_14,Togo-2013,84_14,84,14,0.7,,,,,,1,Yes,Over 5,11-50,,25-34,Nurse,,Post-Secondary,Female,,Advanced,Yes,,
Togo-2013_84_25,Togo-2013,84_25,84,25,0.7,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_84_12,Togo-2013,84_12,84,12,0.7,,,,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Female,,Diploma,Yes,,
Togo-2013_84_7,Togo-2013,84_7,84,7,0.7,,,Unauthorized absence,,,1,Yes,Over 5,11-50,,45 or older,Nurse,,Secondary,Female,,Diploma,No,,
Togo-2013_84_5,Togo-2013,84_5,84,5,0.7,,,,On-call,1.0,1,Yes,Over 5,11-50,,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Female,Female,Advanced,Yes,No,
Togo-2013_84_22,Togo-2013,84_22,84,22,0.7,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Post-Secondary,Male,Male,,No,No,
Togo-2013_84_1,Togo-2013,84_1,84,1,0.7,,,,,1.0,1,Yes,Over 5,11-50,Paperwork,35-44,Doctor,Doctor,Post-Secondary,Female,Female,Advanced,Yes,Yes,No
Togo-2013_84_24,Togo-2013,84_24,84,24,0.7,,,,,,1,No,Over 5,11-50,,35-44,Other,,Secondary,Male,,None,Yes,,
Togo-2013_84_3,Togo-2013,84_3,84,3,0.7,,,,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,Yes,,
Togo-2013_84_4,Togo-2013,84_4,84,4,0.7,,,On-call,,,1,Yes,Over 5,11-50,,25-34,Clinical Officer,,Post-Secondary,Male,,Advanced,No,,
Togo-2013_84_19,Togo-2013,84_19,84,19,0.7,,,On-call,On-call,1.0,1,Yes,Over 5,11-50,,35-44,Other,Other,Primary,Female,Female,Certificate,No,No,
Togo-2013_84_23,Togo-2013,84_23,84,23,0.7,,,,,,1,No,Over 5,11-50,,35-44,Other,,Post-Secondary,Male,,,Yes,,
Togo-2013_84_16,Togo-2013,84_16,84,16,0.7,,,On-call,Unauthorized absence,1.0,1,Yes,Over 5,11-50,,25-34,Nurse,Nurse,Post-Secondary,Female,Female,Advanced,No,No,
Togo-2013_84_20,Togo-2013,84_20,84,20,0.7,,,"Training, seminar or meeting",,1.0,1,Yes,Over 5,11-50,With patient,25-34,Other,Other,Primary,Female,Female,Certificate,No,Yes,No
Togo-2013_85_2,Togo-2013,85_2,85,2,0.71428573,,,,Authorized absence,1.0,1,Yes,Over 5,11-50,,45 or older,Other,Nurse,Post-Secondary,Male,Male,None,Yes,No,
Togo-2013_85_1,Togo-2013,85_1,85,1,0.71428573,,,,,1.0,1,Yes,Over 5,11-50,With patient,45 or older,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,Yes,No
Togo-2013_85_6,Togo-2013,85_6,85,6,0.71428573,,,Authorized absence,Authorized absence,1.0,1,No,Over 5,11-50,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,No,No,
Togo-2013_85_7,Togo-2013,85_7,85,7,0.71428573,,RETARD,,Internal organization for day,1.0,1,No,Over 5,11-50,,25-34,Other,Other,Post-Secondary,Male,Male,None,Yes,No,
Togo-2013_85_4,Togo-2013,85_4,85,4,0.71428573,,RETARD,,Internal organization for day,1.0,1,Yes,Over 5,11-50,,35-44,Other,Doctor,Post-Secondary,Male,Male,,Yes,No,
Togo-2013_85_3,Togo-2013,85_3,85,3,0.71428573,,RETARD,,Internal organization for day,1.0,1,Yes,Over 5,11-50,,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_85_5,Togo-2013,85_5,85,5,0.71428573,,,,,1.0,1,Yes,Over 5,11-50,Paperwork,Younger than 25,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_86_5,Togo-2013,86_5,86,5,0.6,,,,Unauthorized absence,1.0,1,No,5 or less,6-10,,25-34,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_86_4,Togo-2013,86_4,86,4,0.6,,,,Internal organization for day,1.0,1,No,5 or less,6-10,,35-44,Other,Other,Post-Secondary,Male,Male,Advanced,Yes,No,
Togo-2013_86_1,Togo-2013,86_1,86,1,0.6,,,,,1.0,1,Yes,5 or less,6-10,Paperwork,45 or older,Clinical Officer,Clinical Officer,Secondary,Male,Male,Advanced,Yes,Yes,Yes
Togo-2013_86_3,Togo-2013,86_3,86,3,0.6,,,,Sick or on maternity leave,1.0,1,Yes,5 or less,6-10,,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,No,
Togo-2013_86_2,Togo-2013,86_2,86,2,0.6,,,,,1.0,1,Yes,5 or less,6-10,With patient,45 or older,Nurse,Nurse,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_87_1,Togo-2013,87_1,87,1,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,Yes,Yes,No
Togo-2013_87_4,Togo-2013,87_4,87,4,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_87_3,Togo-2013,87_3,87,3,0.33333334,,,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,6-10,,35-44,Other,Other,Primary,Female,Female,None,No,No,
Togo-2013_87_6,Togo-2013,87_6,87,6,0.33333334,,,Internal organization for day,Internal organization for day,1.0,1,No,5 or less,6-10,,45 or older,Other,Other,,Female,Female,,No,No,
Togo-2013_87_2,Togo-2013,87_2,87,2,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_87_5,Togo-2013,87_5,87,5,0.33333334,,,,,1.0,1,Yes,5 or less,6-10,With patient,35-44,Nurse,Nurse,Secondary,Female,Female,None,Yes,Yes,No
Togo-2013_88_1,Togo-2013,88_1,88,1,0.25,,,,,1.0,1,Yes,5 or less,5 or less,With patient,25-34,Other,Other,Secondary,Female,Female,Diploma,Yes,Yes,No
Togo-2013_88_2,Togo-2013,88_2,88,2,0.25,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,,35-44,Nurse,Nurse,Secondary,Male,Male,Diploma,No,No,
