survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Kenya-2012_15290_2,Kenya-2012,15290_2,15290,2,0.5, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15290_3,Kenya-2012,15290_3,15290,3,0.5, , ,Not his/her shift,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15290_4,Kenya-2012,15290_4,15290,4,0.5, , ,Not his/her shift,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15290_5,Kenya-2012,15290_5,15290,5,0.5, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15290_6,Kenya-2012,15290_6,15290,6,0.5, , ,Not his/her shift,,1.0,1,No,With patient, ,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15290_7,Kenya-2012,15290_7,15290,7,0.5, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Female,Female,No,No,
Kenya-2012_15290_8,Kenya-2012,15290_8,15290,8,0.5, , ,Sick or on maternity leave,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Female,Female,No,No,
Kenya-2012_15314_1,Kenya-2012,15314_1,15314,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15314_2,Kenya-2012,15314_2,15314,2,0.0, , ,,,1.0,1,No,With patient, ,35-44,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15365_1,Kenya-2012,15365_1,15365,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,No
Kenya-2012_15365_2,Kenya-2012,15365_2,15365,2,0.0, , ,,,1.0,1,No,Paperwork, ,45 or older,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_15406_1,Kenya-2012,15406_1,15406,1,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15406_2,Kenya-2012,15406_2,15406,2,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15406_3,Kenya-2012,15406_3,15406,3,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_15406_4,Kenya-2012,15406_4,15406,4,0.4, , ,,Outreach or fieldwork,1.0,1,No,, ,25-34,Other,Other,Female,Female,Yes,No,
Kenya-2012_15406_5,Kenya-2012,15406_5,15406,5,0.4, , ,,Outreach or fieldwork,1.0,1,No,, ,45 or older,Other,Other,Male,Male,Yes,No,
Kenya-2012_15446_1,Kenya-2012,15446_1,15446,1,0.4, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_15446_2,Kenya-2012,15446_2,15446,2,0.4, , ,Not his/her shift,,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Female,Female,No,Yes,No
Kenya-2012_15446_3,Kenya-2012,15446_3,15446,3,0.4, ,,Authorized absence,,,1,Yes,,,25-34,Doctor,,Male,,No,,
Kenya-2012_15446_4,Kenya-2012,15446_4,15446,4,0.4, ,,Not his/her shift,,,1,Yes,,,25-34,Doctor,,Male,,No,,
Kenya-2012_15446_5,Kenya-2012,15446_5,15446,5,0.4, , ,,,1.0,1,No,Paperwork, ,35-44,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15446_6,Kenya-2012,15446_6,15446,6,0.4, ,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_15446_7,Kenya-2012,15446_7,15446,7,0.4, ,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Kenya-2012_15446_8,Kenya-2012,15446_8,15446,8,0.4, , ,Not his/her shift,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,No,Yes,No
Kenya-2012_15446_9,Kenya-2012,15446_9,15446,9,0.4, ,,Authorized absence,,,1,No,,,25-34,Other,,Male,,No,,
Kenya-2012_15446_10,Kenya-2012,15446_10,15446,10,0.4, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Male,,No,,
Kenya-2012_15446_11,Kenya-2012,15446_11,15446,11,0.4, ,,Authorized absence,,,1,No,,,35-44,Nurse,,Female,,No,,
Kenya-2012_15446_12,Kenya-2012,15446_12,15446,12,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Male,,No,,
Kenya-2012_15446_13,Kenya-2012,15446_13,15446,13,0.4, , ,,,1.0,1,No,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15446_14,Kenya-2012,15446_14,15446,14,0.4, ,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_15446_15,Kenya-2012,15446_15,15446,15,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_15446_16,Kenya-2012,15446_16,15446,16,0.4, , ,,,1.0,1,No,Other,MARTERNITY,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15446_17,Kenya-2012,15446_17,15446,17,0.4, , ,Not his/her shift,Authorized absence,1.0,1,No,, ,45 or older,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15446_18,Kenya-2012,15446_18,15446,18,0.4, , ,,Official mission,1.0,1,No,, ,25-34,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_15446_19,Kenya-2012,15446_19,15446,19,0.4, , ,,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15446_20,Kenya-2012,15446_20,15446,20,0.4, , ,,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15446_21,Kenya-2012,15446_21,15446,21,0.4, ,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_15446_22,Kenya-2012,15446_22,15446,22,0.4, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_15446_23,Kenya-2012,15446_23,15446,23,0.4, ,,,,,1,No,,,35-44,Nurse,,Male,,Yes,,
Kenya-2012_15446_24,Kenya-2012,15446_24,15446,24,0.4, ,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_15446_25,Kenya-2012,15446_25,15446,25,0.4, ,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_15446_26,Kenya-2012,15446_26,15446,26,0.4, ,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_15458_1,Kenya-2012,15458_1,15458,1,0.33333334, , ,,Authorized absence,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15458_2,Kenya-2012,15458_2,15458,2,0.33333334, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_15458_3,Kenya-2012,15458_3,15458,3,0.33333334, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Kenya-2012_15464_1,Kenya-2012,15464_1,15464,1,0.3, , ,Not his/her shift,,1.0,1,Yes,Other, ,45 or older,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15464_2,Kenya-2012,15464_2,15464,2,0.3, ,,Not his/her shift,,,1,Yes,,,25-34,Clinical Officer,,Male,,No,,
Kenya-2012_15464_3,Kenya-2012,15464_3,15464,3,0.3, ,,,,,1,Yes,,,25-34,Clinical Officer,,Male,,Yes,,
Kenya-2012_15464_4,Kenya-2012,15464_4,15464,4,0.3, ,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_15464_5,Kenya-2012,15464_5,15464,5,0.3, ,,,,,1,Yes,,,45 or older,Nurse,,Male,,Yes,,
Kenya-2012_15464_6,Kenya-2012,15464_6,15464,6,0.3, ,,Authorized absence,,,1,No,,,45 or older,Nurse,,Male,,No,,
Kenya-2012_15464_7,Kenya-2012,15464_7,15464,7,0.3, ,,,,,1,Yes,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_15464_8,Kenya-2012,15464_8,15464,8,0.3, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_15464_9,Kenya-2012,15464_9,15464,9,0.3, , ,Not his/her shift,,1.0,1,No,Paperwork, ,45 or older,Other,Other,Female,Female,No,Yes,No
Kenya-2012_15464_10,Kenya-2012,15464_10,15464,10,0.3, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Kenya-2012_15464_11,Kenya-2012,15464_11,15464,11,0.3, , ,Not his/her shift,,1.0,1,No,With patient, ,45 or older,Other,Other,Female,Female,No,Yes,No
Kenya-2012_15464_12,Kenya-2012,15464_12,15464,12,0.3, ,,Not his/her shift,,,1,No,,,45 or older,Other,,Female,,No,,
Kenya-2012_15464_13,Kenya-2012,15464_13,15464,13,0.3, , ,,,1.0,1,No,With patient, ,45 or older,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_15464_14,Kenya-2012,15464_14,15464,14,0.3, , ,,,1.0,1,No,Paperwork, ,35-44,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_15464_15,Kenya-2012,15464_15,15464,15,0.3, ,,Sick or on maternity leave,,,1,No,,,45 or older,Other,,Female,,No,,
Kenya-2012_15464_16,Kenya-2012,15464_16,15464,16,0.3, ,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Kenya-2012_15464_17,Kenya-2012,15464_17,15464,17,0.3, , ,Authorized absence,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Female,Female,No,No,
Kenya-2012_15464_18,Kenya-2012,15464_18,15464,18,0.3, , ,,,1.0,1,No,With patient, ,45 or older,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_15464_19,Kenya-2012,15464_19,15464,19,0.3, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_15464_20,Kenya-2012,15464_20,15464,20,0.3, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_15464_21,Kenya-2012,15464_21,15464,21,0.3, ,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Kenya-2012_15464_22,Kenya-2012,15464_22,15464,22,0.3, , ,,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Male,Male,Yes,No,
Kenya-2012_15464_23,Kenya-2012,15464_23,15464,23,0.3, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,45 or older,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15464_24,Kenya-2012,15464_24,15464,24,0.3, ,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Kenya-2012_15464_25,Kenya-2012,15464_25,15464,25,0.3, , ,Not his/her shift,Not his/her shift,1.0,1,No,, ,Younger than 25,Other,Other,Male,Male,No,No,
Kenya-2012_15509_1,Kenya-2012,15509_1,15509,1,0.875, , ,Authorized absence,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15509_2,Kenya-2012,15509_2,15509,2,0.875, , ,Official mission,Not his/her shift,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Female,Female,No,No,
Kenya-2012_15509_3,Kenya-2012,15509_3,15509,3,0.875, , ,Official mission,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15509_4,Kenya-2012,15509_4,15509,4,0.875, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15509_5,Kenya-2012,15509_5,15509,5,0.875, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15509_6,Kenya-2012,15509_6,15509,6,0.875, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15509_7,Kenya-2012,15509_7,15509,7,0.875, , ,Official mission,Not his/her shift,1.0,1,No,, ,25-34,Other,Other,Male,Male,No,No,
Kenya-2012_15509_8,Kenya-2012,15509_8,15509,8,0.875, , ,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_15551_1,Kenya-2012,15551_1,15551,1,0.75, , ,,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_15551_2,Kenya-2012,15551_2,15551,2,0.75, , ,,Authorized absence,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_15551_3,Kenya-2012,15551_3,15551,3,0.75, , ,Not his/her shift,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Kenya-2012_15551_4,Kenya-2012,15551_4,15551,4,0.75, , ,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15551_5,Kenya-2012,15551_5,15551,5,0.75, , ,,Authorized absence,1.0,1,No,, ,45 or older,Other,Other,Male,Male,Yes,No,
Kenya-2012_15551_6,Kenya-2012,15551_6,15551,6,0.75, , ,Not his/her shift,,1.0,1,No,Other,ARRANGING DRUGS,25-34,Other,Other,Male,Male,No,Yes,Yes
Kenya-2012_15551_7,Kenya-2012,15551_7,15551,7,0.75, , ,,Authorized absence,1.0,1,No,, ,45 or older,Other,Other,Male,Male,Yes,No,
Kenya-2012_15551_8,Kenya-2012,15551_8,15551,8,0.75, , ,Sick or on maternity leave,Sick or on maternity leave,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15623_1,Kenya-2012,15623_1,15623,1,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_15623_2,Kenya-2012,15623_2,15623,2,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_15623_3,Kenya-2012,15623_3,15623,3,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15623_4,Kenya-2012,15623_4,15623,4,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15623_5,Kenya-2012,15623_5,15623,5,0.9, ,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_15623_6,Kenya-2012,15623_6,15623,6,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15623_7,Kenya-2012,15623_7,15623,7,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15623_8,Kenya-2012,15623_8,15623,8,0.9, ,,Not his/her shift,,,1,Yes,,,25-34,Nurse,,Female,,No,,
Kenya-2012_15623_9,Kenya-2012,15623_9,15623,9,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15623_10,Kenya-2012,15623_10,15623,10,0.9, , ,,Not his/her shift,1.0,1,No,, ,25-34,Other,Other,Male,Male,Yes,No,
Kenya-2012_15623_11,Kenya-2012,15623_11,15623,11,0.9, , ,,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_15623_12,Kenya-2012,15623_12,15623,12,0.9, , ,Not his/her shift,,1.0,1,No,Paperwork, ,25-34,Other,Other,Male,Male,No,Yes,Yes
Kenya-2012_15632_1,Kenya-2012,15632_1,15632,1,0.75, , ,,Not his/her shift,1.0,1,Yes,, ,45 or older,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_15632_2,Kenya-2012,15632_2,15632,2,0.75, , ,,Authorized absence,1.0,1,Yes,, ,Younger than 25,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Kenya-2012_15632_3,Kenya-2012,15632_3,15632,3,0.75, , ,,,1.0,1,No,Paperwork, ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15632_4,Kenya-2012,15632_4,15632,4,0.75, , ,,Authorized absence,1.0,1,No,, ,Younger than 25,Other,Other,Female,Female,Yes,No,
Kenya-2012_15639_1,Kenya-2012,15639_1,15639,1,0.0, ,,Official mission,,,1,Yes,,,45 or older,Nurse,,Female,,No,,
Kenya-2012_15639_2,Kenya-2012,15639_2,15639,2,0.0, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15639_3,Kenya-2012,15639_3,15639,3,0.0, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15651_1,Kenya-2012,15651_1,15651,1,0.25, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,No
Kenya-2012_15651_2,Kenya-2012,15651_2,15651,2,0.25, , ,Authorized absence,Official mission,1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15651_3,Kenya-2012,15651_3,15651,3,0.25, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15651_4,Kenya-2012,15651_4,15651,4,0.25, , ,,,1.0,1,No,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15655_1,Kenya-2012,15655_1,15655,1,0.16666667, , ,,,1.0,1,No,Paperwork, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15655_2,Kenya-2012,15655_2,15655,2,0.16666667, , ,,,1.0,1,,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15655_3,Kenya-2012,15655_3,15655,3,0.16666667, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15655_4,Kenya-2012,15655_4,15655,4,0.16666667, , ,Outreach or fieldwork,,1.0,1,Yes,With patient, ,35-44,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15655_5,Kenya-2012,15655_5,15655,5,0.16666667, , ,Official mission,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15655_6,Kenya-2012,15655_6,15655,6,0.16666667, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Female,Female,Yes,Yes,No
Kenya-2012_15669_1,Kenya-2012,15669_1,15669,1,0.33333334, , ,,Official mission,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15669_2,Kenya-2012,15669_2,15669,2,0.33333334, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15669_3,Kenya-2012,15669_3,15669,3,0.33333334, , ,,,1.0,1,No,"Laboratory, investigations, or x-ray", ,25-34,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15692_1,Kenya-2012,15692_1,15692,1,0.5, , ,,,1.0,1,Yes,With patient, ,25-34,Clinical Officer,Clinical Officer,Female,Female,Yes,Yes,Yes
Kenya-2012_15692_2,Kenya-2012,15692_2,15692,2,0.5, , ,,Official mission,1.0,1,No,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15692_3,Kenya-2012,15692_3,15692,3,0.5, ,LATE FOR WORK,,Other,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15692_4,Kenya-2012,15692_4,15692,4,0.5, , ,,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_15692_5,Kenya-2012,15692_5,15692,5,0.5, , ,,Not his/her shift,1.0,1,No,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15692_6,Kenya-2012,15692_6,15692,6,0.5, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Kenya-2012_15692_7,Kenya-2012,15692_7,15692,7,0.5, , ,Unauthorized absence,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,No,Yes,No
Kenya-2012_15692_8,Kenya-2012,15692_8,15692,8,0.5, ,,,,,1,Yes,,,25-34,Nurse,,Male,,Yes,,
Kenya-2012_15692_9,Kenya-2012,15692_9,15692,9,0.5, , ,,,1.0,1,No,With patient, ,45 or older,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15692_10,Kenya-2012,15692_10,15692,10,0.5, , ,,,1.0,1,No,Paperwork, ,45 or older,Other,Other,Male,Male,Yes,Yes,No
Kenya-2012_15692_11,Kenya-2012,15692_11,15692,11,0.5, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15692_12,Kenya-2012,15692_12,15692,12,0.5, ,,Outreach or fieldwork,,,1,No,,,35-44,Other,,Male,,No,,
Kenya-2012_15692_13,Kenya-2012,15692_13,15692,13,0.5, ,,Authorized absence,,,1,No,,,45 or older,Other,,Male,,No,,
Kenya-2012_15705_1,Kenya-2012,15705_1,15705,1,0.33333334, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15705_2,Kenya-2012,15705_2,15705,2,0.33333334, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15705_3,Kenya-2012,15705_3,15705,3,0.33333334, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Nurse,Nurse,Male,Male,No,No,
Kenya-2012_15721_1,Kenya-2012,15721_1,15721,1,0.0, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Kenya-2012_15747_1,Kenya-2012,15747_1,15747,1,0.7, , ,,"Training, seminar or meeting",1.0,1,No,, ,45 or older,Nurse,Nurse,Male,Male,Yes,No,
Kenya-2012_15747_2,Kenya-2012,15747_2,15747,2,0.7, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_15747_3,Kenya-2012,15747_3,15747,3,0.7, , ,Authorized absence,Authorized absence,1.0,1,Yes,, ,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Kenya-2012_15747_4,Kenya-2012,15747_4,15747,4,0.7, , ,Official mission,Authorized absence,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15747_5,Kenya-2012,15747_5,15747,5,0.7, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,No
Kenya-2012_15747_6,Kenya-2012,15747_6,15747,6,0.7, , ,,"Training, seminar or meeting",1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15747_7,Kenya-2012,15747_7,15747,7,0.7, ,,,,,1,Yes,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_15747_8,Kenya-2012,15747_8,15747,8,0.7, , ,Official mission,"Training, seminar or meeting",1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15747_9,Kenya-2012,15747_9,15747,9,0.7, ,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_15747_10,Kenya-2012,15747_10,15747,10,0.7, , ,Official mission,,1.0,1,No,Other, ,35-44,Other,Other,Male,Male,No,Yes,No
Kenya-2012_15747_11,Kenya-2012,15747_11,15747,11,0.7, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_15747_12,Kenya-2012,15747_12,15747,12,0.7, , ,Authorized absence,Authorized absence,1.0,1,No,, ,25-34,Other,Other,Female,Female,No,No,
Kenya-2012_15753_1,Kenya-2012,15753_1,15753,1,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15753_2,Kenya-2012,15753_2,15753,2,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Kenya-2012_15753_3,Kenya-2012,15753_3,15753,3,0.9, ,,,,,1,Yes,,,45 or older,Nurse,,Female,,Yes,,
Kenya-2012_15753_4,Kenya-2012,15753_4,15753,4,0.9, , ,,,1.0,1,Yes,With patient, ,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Kenya-2012_15753_5,Kenya-2012,15753_5,15753,5,0.9, ,,Not his/her shift,,,1,Yes,,,35-44,Nurse,,Female,,No,,
Kenya-2012_15753_6,Kenya-2012,15753_6,15753,6,0.9, ,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Kenya-2012_15753_7,Kenya-2012,15753_7,15753,7,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15753_8,Kenya-2012,15753_8,15753,8,0.9, ,,Not his/her shift,,,1,Yes,,,35-44,Nurse,,Female,,No,,
Kenya-2012_15753_9,Kenya-2012,15753_9,15753,9,0.9, ,,,,,1,Yes,,,35-44,Nurse,,Female,,Yes,,
Kenya-2012_15753_10,Kenya-2012,15753_10,15753,10,0.9, , ,Not his/her shift,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15753_11,Kenya-2012,15753_11,15753,11,0.9, ,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Kenya-2012_15753_12,Kenya-2012,15753_12,15753,12,0.9, , ,,Not his/her shift,1.0,1,Yes,, ,35-44,Nurse,Nurse,Female,Female,Yes,No,
Kenya-2012_15753_13,Kenya-2012,15753_13,15753,13,0.9, , ,,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Female,Female,Yes,No,
Kenya-2012_15753_14,Kenya-2012,15753_14,15753,14,0.9, , ,,Not his/her shift,1.0,1,No,, ,45 or older,Other,Other,Female,Female,Yes,No,
Kenya-2012_15753_15,Kenya-2012,15753_15,15753,15,0.9, , ,,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Male,Male,Yes,No,
Kenya-2012_15753_16,Kenya-2012,15753_16,15753,16,0.9, , ,,Not his/her shift,1.0,1,No,, ,35-44,Other,Other,Female,Female,Yes,No,
Kenya-2012_15755_1,Kenya-2012,15755_1,15755,1,0.6666667, , ,,,1.0,1,Yes,With patient, ,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Kenya-2012_15755_2,Kenya-2012,15755_2,15755,2,0.6666667, , ,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,, ,25-34,Nurse,Nurse,Female,Female,No,No,
Kenya-2012_15755_3,Kenya-2012,15755_3,15755,3,0.6666667, , ,Authorized absence,Authorized absence,1.0,1,No,, ,35-44,Other,Other,Male,Male,No,No,
