survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Madagascar-2016_43_11,Madagascar-2016,43_11,43,11,0.6,,,,Official mission,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Madagascar-2016_43_1,Madagascar-2016,43_1,43,1,0.6,,,,"Training, seminar or meeting",1.0,1.0,Yes,11-50,5 or less,11-50,,45 or older,45 or older,Doctor,Doctor,,,Female,Female,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_43_13,Madagascar-2016,43_13,43,13,0.6,,,,,1.0,1.0,No,11-50,5 or less,11-50,99.0,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_43_2,Madagascar-2016,43_2,43,2,0.6,,,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_43_6,Madagascar-2016,43_6,43,6,0.6,,,,Unauthorized absence,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_43_10,Madagascar-2016,43_10,43,10,0.6,,,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_43_5,Madagascar-2016,43_5,43,5,0.6,,,,Other,1.0,1.0,Yes,11-50,5 or less,11-50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_43_3,Madagascar-2016,43_3,43,3,0.6,,,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_43_4,Madagascar-2016,43_4,43,4,0.6,,,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_43_8,Madagascar-2016,43_8,43,8,0.6,,,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_43_12,Madagascar-2016,43_12,43,12,0.6,,,,,,1.0,No,11-50,5 or less,11-50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_43_7,Madagascar-2016,43_7,43,7,0.6,,,,Authorized absence,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Doctor,Doctor,,,Male,Male,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_430_9,Madagascar-2016,430_9,430,9,0.3,,,Authorized absence,,1.0,1.0,No,11-50,Over 5,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Madagascar-2016_430_14,Madagascar-2016,430_14,430,14,0.3,,,,"Training, seminar or meeting",1.0,1.0,Yes,11-50,Over 5,11-50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_430_2,Madagascar-2016,430_2,430,2,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_430_6,Madagascar-2016,430_6,430,6,0.3,,,,,,1.0,Yes,11-50,Over 5,11-50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_430_15,Madagascar-2016,430_15,430,15,0.3,,,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Post-Secondary,,Male,,None,,Yes,,,
Madagascar-2016_430_10,Madagascar-2016,430_10,430,10,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_430_16,Madagascar-2016,430_16,430,16,0.3,,,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Post-Secondary,,Male,,Advanced,,Yes,,,
Madagascar-2016_430_13,Madagascar-2016,430_13,430,13,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_430_7,Madagascar-2016,430_7,430,7,0.3,,,,"Training, seminar or meeting",1.0,1.0,Yes,11-50,Over 5,11-50,,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_430_1,Madagascar-2016,430_1,430,1,0.3,,,,Authorized absence,1.0,1.0,No,11-50,Over 5,11-50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_430_8,Madagascar-2016,430_8,430,8,0.3,,,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Madagascar-2016_430_4,Madagascar-2016,430_4,430,4,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,99.0,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_430_12,Madagascar-2016,430_12,430,12,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,None,None,Yes,Yes,No,After 2000
Madagascar-2016_430_5,Madagascar-2016,430_5,430,5,0.3,,,,,1.0,1.0,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_430_11,Madagascar-2016,430_11,430,11,0.3,,,,,,1.0,No,11-50,Over 5,11-50,,45 or older,,Nurse,,Secondary,,Male,,Certificate,,Yes,,,
Madagascar-2016_430_3,Madagascar-2016,430_3,430,3,0.3,,,,,,1.0,No,11-50,Over 5,11-50,,45 or older,,Other,,Secondary,,Male,,Certificate,,Yes,,,
Madagascar-2016_431_7,Madagascar-2016,431_7,431,7,0.6,,,,On-call,1.0,1.0,No,6-10,Over 5,11-50,,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_431_2,Madagascar-2016,431_2,431,2,0.6,,,Authorized absence,Other,1.0,1.0,Yes,6-10,Over 5,11-50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,
Madagascar-2016_431_5,Madagascar-2016,431_5,431,5,0.6,,,,,1.0,1.0,No,6-10,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_431_9,Madagascar-2016,431_9,431,9,0.6,,,,On-call,1.0,1.0,No,6-10,Over 5,11-50,,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_431_4,Madagascar-2016,431_4,431,4,0.6,,,,,1.0,1.0,No,6-10,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Nurse,Nurse,Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_431_8,Madagascar-2016,431_8,431,8,0.6,,,,,1.0,1.0,No,6-10,Over 5,11-50,"Laboratory, investigations, or x-ray",25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_431_1,Madagascar-2016,431_1,431,1,0.6,,,,"Training, seminar or meeting",1.0,1.0,Yes,6-10,Over 5,11-50,,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Madagascar-2016_431_3,Madagascar-2016,431_3,431,3,0.6,,,,,1.0,1.0,Yes,6-10,Over 5,11-50,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_431_10,Madagascar-2016,431_10,431,10,0.6,,,,On-call,1.0,1.0,No,6-10,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_431_6,Madagascar-2016,431_6,431,6,0.6,,,,On-call,1.0,1.0,No,6-10,Over 5,11-50,,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_432_9,Madagascar-2016,432_9,432,9,0.7,,,,Authorized absence,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Other,Other,Secondary,Secondary,Male,Male,None,None,Yes,No,,
Madagascar-2016_432_3,Madagascar-2016,432_3,432,3,0.7,,,Authorized absence,Official mission,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,
Madagascar-2016_432_1,Madagascar-2016,432_1,432,1,0.7,,,,Official mission,1.0,1.0,Yes,11-50,5 or less,11-50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Madagascar-2016_432_7,Madagascar-2016,432_7,432,7,0.7,,,On-call,On-call,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_432_5,Madagascar-2016,432_5,432,5,0.7,,,On-call,,,1.0,No,11-50,5 or less,11-50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Madagascar-2016_432_8,Madagascar-2016,432_8,432,8,0.7,,,On-call,Authorized absence,1.0,1.0,No,11-50,5 or less,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_432_6,Madagascar-2016,432_6,432,6,0.7,,,On-call,On-call,1.0,1.0,No,11-50,5 or less,11-50,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,No,,
Madagascar-2016_432_10,Madagascar-2016,432_10,432,10,0.7,,,,Other,1.0,1.0,No,11-50,5 or less,11-50,,25-34,25-34,Other,Other,,,Male,Male,None,None,Yes,No,,
Madagascar-2016_432_4,Madagascar-2016,432_4,432,4,0.7,,,,,1.0,1.0,No,11-50,5 or less,11-50,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_432_11,Madagascar-2016,432_11,432,11,0.7,,,,,1.0,1.0,No,11-50,5 or less,11-50,"Laboratory, investigations, or x-ray",25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_432_2,Madagascar-2016,432_2,432,2,0.7,,,,,1.0,1.0,Yes,11-50,5 or less,11-50,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_433_6,Madagascar-2016,433_6,433,6,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_433_3,Madagascar-2016,433_3,433,3,0.1,,,,,1.0,1.0,Yes,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_433_11,Madagascar-2016,433_11,433,11,0.1,,,,Authorized absence,1.0,1.0,No,11-50,Over 5,11-50,,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,No,,
Madagascar-2016_433_8,Madagascar-2016,433_8,433,8,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_433_1,Madagascar-2016,433_1,433,1,0.1,,,,,1.0,1.0,Yes,11-50,Over 5,11-50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_433_5,Madagascar-2016,433_5,433,5,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_433_2,Madagascar-2016,433_2,433,2,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,With patient,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Male,Male,,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_433_7,Madagascar-2016,433_7,433,7,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_433_10,Madagascar-2016,433_10,433,10,0.1,,,,,1.0,1.0,No,11-50,Over 5,11-50,99.0,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Madagascar-2016_433_4,Madagascar-2016,433_4,433,4,0.1,,,,,1.0,1.0,Yes,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Advanced,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_433_9,Madagascar-2016,433_9,433,9,0.1,,,,,,1.0,No,11-50,Over 5,11-50,,Younger than 25,,Other,,Post-Secondary,,Male,,Certificate,,Yes,,,
Madagascar-2016_434_1,Madagascar-2016,434_1,434,1,1.0,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_435_1,Madagascar-2016,435_1,435,1,1.0,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_436_1,Madagascar-2016,436_1,436,1,1.0,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,Yes,No,,
Madagascar-2016_437_1,Madagascar-2016,437_1,437,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,Paperwork,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_437_2,Madagascar-2016,437_2,437,2,0.0,,,,,1.0,1.0,No,5 or less,5 or less,5 or less,99.0,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Male,Male,None,None,Yes,Yes,Yes,After 2000
Madagascar-2016_438_1,Madagascar-2016,438_1,438,1,1.0,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,
Madagascar-2016_439_1,Madagascar-2016,439_1,439,1,1.0,,LASANANAO PELERINAGE,,Other,1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_44_2,Madagascar-2016,44_2,44,2,0.5714286,,,,,1.0,1.0,No,6-10,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_44_3,Madagascar-2016,44_3,44,3,0.5714286,,,Authorized absence,Authorized absence,1.0,1.0,Yes,6-10,Over 5,Over 50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,No,No,,After 2000
Madagascar-2016_44_1,Madagascar-2016,44_1,44,1,0.5714286,,,Official mission,,1.0,1.0,Yes,6-10,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Madagascar-2016_44_7,Madagascar-2016,44_7,44,7,0.5714286,,,,,1.0,1.0,Yes,6-10,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_44_6,Madagascar-2016,44_6,44,6,0.5714286,,,,Sick or on maternity leave,1.0,1.0,No,6-10,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_44_5,Madagascar-2016,44_5,44,5,0.5714286,,,,Sick or on maternity leave,1.0,1.0,Yes,6-10,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_44_4,Madagascar-2016,44_4,44,4,0.5714286,,,,Sick or on maternity leave,1.0,1.0,No,6-10,Over 5,Over 50,,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,After 2000
Madagascar-2016_440_1,Madagascar-2016,440_1,440,1,0.0,,,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Madagascar-2016_441_1,Madagascar-2016,441_1,441,1,0.6666667,,,"Training, seminar or meeting",,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Madagascar-2016_441_2,Madagascar-2016,441_2,441,2,0.6666667,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_441_3,Madagascar-2016,441_3,441,3,0.6666667,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_442_1,Madagascar-2016,442_1,442,1,0.5,,,,"Training, seminar or meeting",1.0,1.0,Yes,6-10,5 or less,6-10,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Madagascar-2016_442_3,Madagascar-2016,442_3,442,3,0.5,,,,,1.0,1.0,Yes,6-10,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_442_6,Madagascar-2016,442_6,442,6,0.5,,,Authorized absence,Authorized absence,1.0,1.0,No,6-10,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_442_4,Madagascar-2016,442_4,442,4,0.5,,,Authorized absence,Official mission,1.0,1.0,No,6-10,5 or less,6-10,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_442_5,Madagascar-2016,442_5,442,5,0.5,,,,,1.0,1.0,No,6-10,5 or less,6-10,With patient,Younger than 25,Younger than 25,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_442_2,Madagascar-2016,442_2,442,2,0.5,,,,,1.0,1.0,No,6-10,5 or less,6-10,99.0,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Madagascar-2016_443_1,Madagascar-2016,443_1,443,1,0.2,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,6-10,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Madagascar-2016_443_5,Madagascar-2016,443_5,443,5,0.2,,,,,1.0,1.0,No,5 or less,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_443_3,Madagascar-2016,443_3,443,3,0.2,,,,,1.0,1.0,No,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_443_4,Madagascar-2016,443_4,443,4,0.2,,,,,1.0,1.0,No,5 or less,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_443_2,Madagascar-2016,443_2,443,2,0.2,,,Authorized absence,,1.0,1.0,Yes,5 or less,5 or less,6-10,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Madagascar-2016_444_5,Madagascar-2016,444_5,444,5,0.5,,,,,,1.0,No,5 or less,5 or less,6-10,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_444_3,Madagascar-2016,444_3,444,3,0.5,,,,,,1.0,No,5 or less,5 or less,6-10,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_444_1,Madagascar-2016,444_1,444,1,0.5,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,6-10,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Madagascar-2016_444_4,Madagascar-2016,444_4,444,4,0.5,,,,,,1.0,No,5 or less,5 or less,6-10,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_444_2,Madagascar-2016,444_2,444,2,0.5,,,,,1.0,1.0,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_445_4,Madagascar-2016,445_4,445,4,0.6666667,,,,,,1.0,No,5 or less,5 or less,6-10,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_445_3,Madagascar-2016,445_3,445,3,0.6666667,,,,,1.0,1.0,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_445_5,Madagascar-2016,445_5,445,5,0.6666667,,,,,,1.0,No,5 or less,5 or less,6-10,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Madagascar-2016_445_2,Madagascar-2016,445_2,445,2,0.6666667,,,Authorized absence,Authorized absence,1.0,1.0,Yes,5 or less,5 or less,6-10,,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,No,,
Madagascar-2016_445_1,Madagascar-2016,445_1,445,1,0.6666667,,,,"Training, seminar or meeting",1.0,1.0,Yes,5 or less,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_446_9,Madagascar-2016,446_9,446,9,0.5,,,Authorized absence,,1.0,1.0,No,6-10,Over 5,11-50,Paperwork,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Madagascar-2016_446_3,Madagascar-2016,446_3,446,3,0.5,,,,On-call,1.0,1.0,No,6-10,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_446_6,Madagascar-2016,446_6,446,6,0.5,,,,Authorized absence,1.0,1.0,No,6-10,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Madagascar-2016_446_5,Madagascar-2016,446_5,446,5,0.5,,,,,1.0,1.0,No,6-10,Over 5,11-50,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Madagascar-2016_446_8,Madagascar-2016,446_8,446,8,0.5,,,Authorized absence,,1.0,1.0,No,6-10,Over 5,11-50,With patient,45 or older,45 or older,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Madagascar-2016_446_7,Madagascar-2016,446_7,446,7,0.5,,,,Authorized absence,1.0,1.0,No,6-10,Over 5,11-50,,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,No,,
