survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_other1,absent_other2,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,provider_activity,provider_activityoth,provider_age1,provider_cadre1,provider_cadre2,provider_male1,provider_male2,provider_present1,provider_present2,salary_delay
Uganda-2013_53_14,Uganda-2013,53_14,53,14,0.5,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_53_7,Uganda-2013,53_7,53,7,0.5,,,,,,1,No,,,35-44,Nurse,,Male,,Yes,,
Uganda-2013_53_6,Uganda-2013,53_6,53,6,0.5,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_53_15,Uganda-2013,53_15,53,15,0.5,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_53_10,Uganda-2013,53_10,53,10,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_53_11,Uganda-2013,53_11,53,11,0.5,,,Not his/her shift,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_53_13,Uganda-2013,53_13,53,13,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_53_5,Uganda-2013,53_5,53,5,0.5,,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Uganda-2013_53_9,Uganda-2013,53_9,53,9,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_53_3,Uganda-2013,53_3,53,3,0.5,,,,Not his/her shift,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Female,Female,Yes,No,
Uganda-2013_53_8,Uganda-2013,53_8,53,8,0.5,,,Sick or on maternity leave,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_53_1,Uganda-2013,53_1,53,1,0.5,,,Not his/her shift,,1.0,1,Yes,With patient,,35-44,Doctor,Doctor,Male,Male,No,Yes,No
Uganda-2013_53_2,Uganda-2013,53_2,53,2,0.5,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,No,No,
Uganda-2013_53_18,Uganda-2013,53_18,53,18,0.5,,,,,,1,No,,,Younger than 25,Other,,Male,,Yes,,
Uganda-2013_53_17,Uganda-2013,53_17,53,17,0.5,,,Not his/her shift,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_54_4,Uganda-2013,54_4,54,4,0.75,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_54_2,Uganda-2013,54_2,54,2,0.75,,,Sick or on maternity leave,Official mission,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_54_1,Uganda-2013,54_1,54,1,0.75,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Doctor,Doctor,Female,Female,Yes,No,
Uganda-2013_54_3,Uganda-2013,54_3,54,3,0.75,,,,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_55_2,Uganda-2013,55_2,55,2,1.0,,,Unauthorized absence,Official mission,1.0,1,Yes,,,35-44,Doctor,Other,Male,Female,No,No,
Uganda-2013_55_1,Uganda-2013,55_1,55,1,1.0,,,,Official mission,1.0,1,Yes,,,35-44,Doctor,Doctor,Female,Female,Yes,No,
Uganda-2013_56_13,Uganda-2013,56_13,56,13,0.7,,,Unauthorized absence,,,1,No,,,35-44,Other,,Female,,No,,
Uganda-2013_56_11,Uganda-2013,56_11,56,11,0.7,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_56_3,Uganda-2013,56_3,56,3,0.7,,,Not his/her shift,Official mission,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_56_8,Uganda-2013,56_8,56,8,0.7,,,Sick or on maternity leave,Official mission,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_56_9,Uganda-2013,56_9,56,9,0.7,,,Sick or on maternity leave,Official mission,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_56_7,Uganda-2013,56_7,56,7,0.7,,,,,1.0,1,Yes,With patient,,45 or older,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_56_5,Uganda-2013,56_5,56,5,0.7,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_56_6,Uganda-2013,56_6,56,6,0.7,,,Sick or on maternity leave,Official mission,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Female,No,No,
Uganda-2013_56_2,Uganda-2013,56_2,56,2,0.7,,,Not his/her shift,Official mission,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_56_12,Uganda-2013,56_12,56,12,0.7,,,Not his/her shift,,,1,No,,,35-44,Other,,Male,,No,,
Uganda-2013_56_10,Uganda-2013,56_10,56,10,0.7,,,Not his/her shift,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_56_1,Uganda-2013,56_1,56,1,0.7,,,,Official mission,1.0,1,Yes,,,25-34,Doctor,Doctor,Female,Female,Yes,No,
Uganda-2013_56_4,Uganda-2013,56_4,56,4,0.7,,,,Official mission,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_57_2,Uganda-2013,57_2,57,2,0.0,,,Sick or on maternity leave,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,No,Yes,Yes
Uganda-2013_57_1,Uganda-2013,57_1,57,1,0.0,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Doctor,Female,Female,Yes,Yes,Yes
Uganda-2013_58_2,Uganda-2013,58_2,58,2,1.0,,,,Official mission,1.0,1,Yes,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_58_1,Uganda-2013,58_1,58,1,1.0,,,,Official mission,1.0,1,Yes,,,45 or older,Doctor,Doctor,Female,Male,Yes,No,
Uganda-2013_59_2,Uganda-2013,59_2,59,2,0.5,,,,,1.0,1,Yes,Paperwork,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_59_3,Uganda-2013,59_3,59,3,0.5,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_59_1,Uganda-2013,59_1,59,1,0.5,,,,Official mission,1.0,1,Yes,,,Younger than 25,Doctor,Nurse,Female,Female,Yes,No,
Uganda-2013_59_4,Uganda-2013,59_4,59,4,0.5,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_6_2,Uganda-2013,6_2,6,2,0.5,,,Unauthorized absence,Unauthorized absence,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_6_1,Uganda-2013,6_1,6,1,0.5,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,No
Uganda-2013_6_3,Uganda-2013,6_3,6,3,0.5,,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_60_4,Uganda-2013,60_4,60,4,0.44444445,,,"Training, seminar or meeting",Official mission,1.0,1,Yes,,,45 or older,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_60_10,Uganda-2013,60_10,60,10,0.44444445,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_60_5,Uganda-2013,60_5,60,5,0.44444445,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_60_7,Uganda-2013,60_7,60,7,0.44444445,,,"Training, seminar or meeting",,1.0,1,Yes,Paperwork,,45 or older,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_60_11,Uganda-2013,60_11,60,11,0.44444445,,,"Training, seminar or meeting",,,1,Yes,,,25-34,Nurse,,Female,,No,,
Uganda-2013_60_1,Uganda-2013,60_1,60,1,0.44444445,,,,,1.0,1,Yes,With patient,,25-34,Doctor,Doctor,Male,Male,Yes,Yes,Yes
Uganda-2013_60_12,Uganda-2013,60_12,60,12,0.44444445,,,,,,1,No,,,45 or older,Other,,Male,,Yes,,
Uganda-2013_60_9,Uganda-2013,60_9,60,9,0.44444445,,,Unauthorized absence,Official mission,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_60_8,Uganda-2013,60_8,60,8,0.44444445,,,,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_60_13,Uganda-2013,60_13,60,13,0.44444445,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_60_2,Uganda-2013,60_2,60,2,0.44444445,,,Authorized absence,Official mission,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_60_6,Uganda-2013,60_6,60,6,0.44444445,,,,Official mission,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_60_3,Uganda-2013,60_3,60,3,0.44444445,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,
Uganda-2013_600_5,Uganda-2013,600_5,600,5,0.42857143,,,"Training, seminar or meeting",,1.0,1,No,"Laboratory, investigations, or x-ray",,25-34,Other,Other,Male,Male,No,Yes,No
Uganda-2013_600_6,Uganda-2013,600_6,600,6,0.42857143,,,,,1.0,1,No,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_600_2,Uganda-2013,600_2,600,2,0.42857143,,,Authorized absence,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,No,No,
Uganda-2013_600_3,Uganda-2013,600_3,600,3,0.42857143,,,,,1.0,1,No,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_600_7,Uganda-2013,600_7,600,7,0.42857143,,,,Authorized absence,1.0,1,No,,,45 or older,Other,Other,Female,Female,Yes,No,
Uganda-2013_600_4,Uganda-2013,600_4,600,4,0.42857143,,,,,1.0,1,Yes,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_600_1,Uganda-2013,600_1,600,1,0.42857143,,,"Training, seminar or meeting",Official mission,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_601_7,Uganda-2013,601_7,601,7,0.6,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_601_10,Uganda-2013,601_10,601,10,0.6,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_601_6,Uganda-2013,601_6,601,6,0.6,,,,,,1,Yes,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_601_14,Uganda-2013,601_14,601,14,0.6,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_601_12,Uganda-2013,601_12,601,12,0.6,,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_601_3,Uganda-2013,601_3,601,3,0.6,,,,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_601_15,Uganda-2013,601_15,601,15,0.6,,,Authorized absence,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_601_9,Uganda-2013,601_9,601,9,0.6,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_601_2,Uganda-2013,601_2,601,2,0.6,,,,,1.0,1,Yes,With patient,,25-34,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_601_8,Uganda-2013,601_8,601,8,0.6,,,,,,1,No,,,45 or older,Other,,Female,,Yes,,
Uganda-2013_601_5,Uganda-2013,601_5,601,5,0.6,,,Official mission,Sick or on maternity leave,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_601_11,Uganda-2013,601_11,601,11,0.6,,,Authorized absence,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_601_4,Uganda-2013,601_4,601,4,0.6,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_601_13,Uganda-2013,601_13,601,13,0.6,,,,,,1,No,,,25-34,Other,,Male,,Yes,,
Uganda-2013_601_1,Uganda-2013,601_1,601,1,0.6,,,Official mission,Authorized absence,1.0,1,Yes,,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_602_1,Uganda-2013,602_1,602,1,0.5,,,,Authorized absence,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_602_3,Uganda-2013,602_3,602,3,0.5,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_602_2,Uganda-2013,602_2,602,2,0.5,,,,,1.0,1,Yes,Other,RESTING,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_602_5,Uganda-2013,602_5,602,5,0.5,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_602_4,Uganda-2013,602_4,602,4,0.5,,,,,,1,No,,,25-34,Other,,Female,,Yes,,
Uganda-2013_603_24,Uganda-2013,603_24,603,24,0.14285715,,,,,,1,No,,,25-34,Nurse,,Male,,Yes,,
Uganda-2013_603_17,Uganda-2013,603_17,603,17,0.14285715,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_603_10,Uganda-2013,603_10,603,10,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_9,Uganda-2013,603_9,603,9,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_7,Uganda-2013,603_7,603,7,0.14285715,,,,,,1,No,,,35-44,Other,,Female,,Yes,,
Uganda-2013_603_12,Uganda-2013,603_12,603,12,0.14285715,,,,,1.0,1,Yes,With patient,,35-44,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_603_2,Uganda-2013,603_2,603,2,0.14285715,,,Outreach or fieldwork,Official mission,1.0,1,Yes,,,35-44,Doctor,Doctor,Female,Female,No,No,
Uganda-2013_603_13,Uganda-2013,603_13,603,13,0.14285715,,,,,,1,No,,,35-44,Other,,Male,,Yes,,
Uganda-2013_603_23,Uganda-2013,603_23,603,23,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_16,Uganda-2013,603_16,603,16,0.14285715,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_603_4,Uganda-2013,603_4,603,4,0.14285715,,,Not his/her shift,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Female,Female,No,Yes,Yes
Uganda-2013_603_15,Uganda-2013,603_15,603,15,0.14285715,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_603_21,Uganda-2013,603_21,603,21,0.14285715,,,,,,1,No,,,25-34,Nurse,,Female,,Yes,,
Uganda-2013_603_18,Uganda-2013,603_18,603,18,0.14285715,,,Not his/her shift,,,1,No,,,35-44,Nurse,,Female,,No,,
Uganda-2013_603_5,Uganda-2013,603_5,603,5,0.14285715,,,Outreach or fieldwork,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Male,Male,No,Yes,Yes
Uganda-2013_603_20,Uganda-2013,603_20,603,20,0.14285715,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_8,Uganda-2013,603_8,603,8,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Female,,No,,
Uganda-2013_603_19,Uganda-2013,603_19,603,19,0.14285715,,,Not his/her shift,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_25,Uganda-2013,603_25,603,25,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_14,Uganda-2013,603_14,603,14,0.14285715,,,,,,1,No,,,35-44,Nurse,,Female,,Yes,,
Uganda-2013_603_22,Uganda-2013,603_22,603,22,0.14285715,,,Outreach or fieldwork,,,1,No,,,25-34,Nurse,,Female,,No,,
Uganda-2013_603_1,Uganda-2013,603_1,603,1,0.14285715,,,,,1.0,1,Yes,With patient,,35-44,Doctor,Doctor,Female,Female,Yes,Yes,Yes
Uganda-2013_603_3,Uganda-2013,603_3,603,3,0.14285715,,,,,1.0,1,Yes,With patient,,25-34,Doctor,Doctor,Female,Female,Yes,Yes,Yes
Uganda-2013_603_6,Uganda-2013,603_6,603,6,0.14285715,,,Authorized absence,,,1,No,,,35-44,Other,,Male,,No,,
Uganda-2013_603_11,Uganda-2013,603_11,603,11,0.14285715,,,Not his/her shift,,1.0,1,Yes,Paperwork,,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_61_1,Uganda-2013,61_1,61,1,0.5,,,,Official mission,1.0,1,Yes,,,25-34,Doctor,Doctor,Male,Male,Yes,No,
Uganda-2013_61_2,Uganda-2013,61_2,61,2,0.5,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_62_1,Uganda-2013,62_1,62,1,0.6666667,,,,,1.0,1,Yes,With patient,,35-44,Other,Other,Male,Male,Yes,Yes,No
Uganda-2013_62_3,Uganda-2013,62_3,62,3,0.6666667,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Female,Female,No,No,
Uganda-2013_62_2,Uganda-2013,62_2,62,2,0.6666667,,,Sick or on maternity leave,Unauthorized absence,1.0,1,Yes,,,25-34,Other,Other,Female,Male,No,No,
Uganda-2013_63_10,Uganda-2013,63_10,63,10,0.6,,,,Not his/her shift,1.0,1,No,,,35-44,Other,Other,Female,Female,Yes,No,
Uganda-2013_63_9,Uganda-2013,63_9,63,9,0.6,,,Not his/her shift,Outreach or fieldwork,1.0,1,No,,,35-44,Other,Other,Male,Male,No,No,
Uganda-2013_63_8,Uganda-2013,63_8,63,8,0.6,,,Not his/her shift,,1.0,1,No,"Laboratory, investigations, or x-ray",,25-34,Other,Other,Male,Male,No,Yes,Yes
Uganda-2013_63_7,Uganda-2013,63_7,63,7,0.6,,,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_63_5,Uganda-2013,63_5,63,5,0.6,,,,,1.0,1,No,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_63_1,Uganda-2013,63_1,63,1,0.6,,,,Official mission,1.0,1,Yes,,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_63_6,Uganda-2013,63_6,63,6,0.6,,,,Outreach or fieldwork,1.0,1,Yes,,,25-34,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_63_2,Uganda-2013,63_2,63,2,0.6,,,Not his/her shift,Outreach or fieldwork,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_63_4,Uganda-2013,63_4,63,4,0.6,,,Not his/her shift,,1.0,1,No,With patient,,25-34,Nurse,Nurse,Female,Female,No,Yes,Yes
Uganda-2013_63_3,Uganda-2013,63_3,63,3,0.6,,,Not his/her shift,,1.0,1,Yes,Paperwork,,25-34,Clinical Officer,Clinical Officer,Male,Male,No,Yes,Yes
Uganda-2013_64_2,Uganda-2013,64_2,64,2,0.0,,,,,1.0,1,Yes,With patient,,35-44,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_64_1,Uganda-2013,64_1,64,1,0.0,,,,,1.0,1,Yes,With patient,,35-44,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_65_1,Uganda-2013,65_1,65,1,0.0,,,,,1.0,1,Yes,Other,SEATED WAITING FOR PATIENTS,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_66_1,Uganda-2013,66_1,66,1,0.0,,,,,1.0,1,Yes,With patient,,35-44,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_67_1,Uganda-2013,67_1,67,1,0.0,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_68_6,Uganda-2013,68_6,68,6,0.33333334,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_68_2,Uganda-2013,68_2,68,2,0.33333334,,,Authorized absence,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Female,Female,No,Yes,Yes
Uganda-2013_68_3,Uganda-2013,68_3,68,3,0.33333334,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_68_1,Uganda-2013,68_1,68,1,0.33333334,,,,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_68_4,Uganda-2013,68_4,68,4,0.33333334,,,,,1.0,1,No,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_68_8,Uganda-2013,68_8,68,8,0.33333334,,,,Not his/her shift,1.0,1,No,,,35-44,Other,Other,Male,Male,Yes,No,
Uganda-2013_68_9,Uganda-2013,68_9,68,9,0.33333334,,,Unauthorized absence,Unauthorized absence,1.0,1,No,,,35-44,Other,Other,Male,Male,No,No,
Uganda-2013_68_5,Uganda-2013,68_5,68,5,0.33333334,,,Not his/her shift,,1.0,1,Yes,Paperwork,,Younger than 25,Nurse,Nurse,Male,Male,No,Yes,Yes
Uganda-2013_68_7,Uganda-2013,68_7,68,7,0.33333334,,,,Not his/her shift,1.0,1,No,,,35-44,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_69_1,Uganda-2013,69_1,69,1,0.0,,,,,1.0,1,Yes,Paperwork,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_7_1,Uganda-2013,7_1,7,1,1.0,,REACHED THE FACILITY AT 4.20&WAS CLOSED,,Internal organization for day,1.0,1,Yes,,,35-44,Other,Other,Female,Female,Yes,No,
Uganda-2013_7_2,Uganda-2013,7_2,7,2,1.0,,REACHED THE FACILITY AT4.20&WAS CLOSED,,Internal organization for day,1.0,1,Yes,,,Younger than 25,Nurse,Nurse,Male,Male,Yes,No,
Uganda-2013_71_8,Uganda-2013,71_8,71,8,0.22222222,,,,,1.0,1,Yes,With patient,,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_71_1,Uganda-2013,71_1,71,1,0.22222222,,,,,1.0,1,Yes,With patient,,35-44,Clinical Officer,Clinical Officer,Male,Male,Yes,Yes,Yes
Uganda-2013_71_5,Uganda-2013,71_5,71,5,0.22222222,,,,,1.0,1,No,With patient,,Younger than 25,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_71_7,Uganda-2013,71_7,71,7,0.22222222,,,,,1.0,1,Yes,Paperwork,,35-44,Other,Other,Male,Female,Yes,Yes,Yes
Uganda-2013_71_2,Uganda-2013,71_2,71,2,0.22222222,,,Unauthorized absence,Unauthorized absence,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,No,No,
Uganda-2013_71_9,Uganda-2013,71_9,71,9,0.22222222,,,,,1.0,1,No,"Laboratory, investigations, or x-ray",,25-34,Other,Other,Male,Male,Yes,Yes,Yes
Uganda-2013_71_4,Uganda-2013,71_4,71,4,0.22222222,,,,,1.0,1,Yes,Other,,25-34,Nurse,Nurse,Male,Male,Yes,Yes,Yes
Uganda-2013_71_6,Uganda-2013,71_6,71,6,0.22222222,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,45 or older,Other,Other,Female,Female,No,No,
Uganda-2013_71_3,Uganda-2013,71_3,71,3,0.22222222,,,,,1.0,1,Yes,With patient,,25-34,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_73_1,Uganda-2013,73_1,73,1,1.0,,,,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_74_3,Uganda-2013,74_3,74,3,0.33333334,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,35-44,Other,Other,Female,Female,No,No,
Uganda-2013_74_4,Uganda-2013,74_4,74,4,0.33333334,,,Outreach or fieldwork,,,1,No,,,25-34,Other,,Male,,No,,
Uganda-2013_74_1,Uganda-2013,74_1,74,1,0.33333334,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,35-44,Nurse,Nurse,Female,Female,Yes,Yes,No
Uganda-2013_74_2,Uganda-2013,74_2,74,2,0.33333334,,,,,1.0,1,Yes,Other,,35-44,Other,Other,Female,Female,Yes,Yes,No
Uganda-2013_75_1,Uganda-2013,75_1,75,1,0.5,,,,Not his/her shift,1.0,1,Yes,,,35-44,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_75_2,Uganda-2013,75_2,75,2,0.5,,,Not his/her shift,Unauthorized absence,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,No,No,
Uganda-2013_75_3,Uganda-2013,75_3,75,3,0.5,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,35-44,Other,Other,Male,Female,Yes,Yes,No
Uganda-2013_75_4,Uganda-2013,75_4,75,4,0.5,,,Not his/her shift,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,No,Yes,No
Uganda-2013_76_1,Uganda-2013,76_1,76,1,0.6666667,,,,Not his/her shift,1.0,1,Yes,,,45 or older,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_76_2,Uganda-2013,76_2,76,2,0.6666667,,,,,1.0,1,Yes,With patient,,45 or older,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_76_3,Uganda-2013,76_3,76,3,0.6666667,,,,Authorized absence,1.0,1,Yes,,,35-44,Other,Other,Female,Female,Yes,No,
Uganda-2013_77_2,Uganda-2013,77_2,77,2,1.0,,FACILITY LOCKED,,Internal organization for day,1.0,1,Yes,,,25-34,Other,Other,Female,Female,Yes,No,
Uganda-2013_77_1,Uganda-2013,77_1,77,1,1.0,,FACILITY LOCKED,,Internal organization for day,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
Uganda-2013_78_2,Uganda-2013,78_2,78,2,1.0,,,,,,1,No,,,45 or older,Nurse,,Female,,Yes,,
Uganda-2013_78_3,Uganda-2013,78_3,78,3,1.0,,,Not his/her shift,,,1,No,,,Younger than 25,Other,,Male,,No,,
Uganda-2013_78_1,Uganda-2013,78_1,78,1,1.0,,,,Unauthorized absence,1.0,1,Yes,,,45 or older,Clinical Officer,Clinical Officer,Male,Male,Yes,No,
Uganda-2013_79_1,Uganda-2013,79_1,79,1,0.33333334,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,45 or older,Nurse,Nurse,Female,Female,Yes,Yes,Yes
Uganda-2013_79_2,Uganda-2013,79_2,79,2,0.33333334,,,,,1.0,1,Yes,Other,WAITING FOR PATIENTS,25-34,Other,Other,Female,Female,Yes,Yes,Yes
Uganda-2013_79_3,Uganda-2013,79_3,79,3,0.33333334,,,Not his/her shift,Not his/her shift,1.0,1,Yes,,,25-34,Other,Other,Female,Female,No,No,
Uganda-2013_8_3,Uganda-2013,8_3,8,3,0.6666667,,,Authorized absence,Authorized absence,1.0,1,Yes,,,45 or older,Other,Other,Female,Female,No,No,
Uganda-2013_8_2,Uganda-2013,8_2,8,2,0.6666667,,,,Not his/her shift,1.0,1,Yes,,,25-34,Nurse,Nurse,Female,Female,Yes,No,
