unique_id,fac_id,staff_id,q110,q111,q112,q113,q114,q115,q115_b_other_specify,q117,q118,q119,q120,q120_b_other_specify,q121,q121_b_other_specify,q122,q116,has_roster,has_absentee,country,absence_rate
15860_6,15860,6,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_7,15860,7,Other,0.0,45 or older,YES,YES,, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,ARRIVING FOR WORK,0.0,7.0,1,1.0,Kenya-2012,0.4
15860_8,15860,8,Nurse,0.0,25-34,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_9,15860,9,Nurse,MALE,45 or older,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_10,15860,10,Nurse,MALE,45 or older,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_11,15860,11,Other,MALE,45 or older,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_12,15860,12,Clinical Officer,MALE,35-44,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,12.0,1,1.0,Kenya-2012,0.4
15860_13,15860,13,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_14,15860,14,Other,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_15,15860,15,Clinical Officer,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_16,15860,16,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_17,15860,17,Clinical Officer,0.0,25-34,YES,0.0,12.0, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,17.0,1,1.0,Kenya-2012,0.4
15860_18,15860,18,Other,MALE,45 or older,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,OFFICIAL MISSION, ,, ,,18.0,1,1.0,Kenya-2012,0.4
15860_19,15860,19,Other,MALE,45 or older,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,19.0,1,1.0,Kenya-2012,0.4
15860_20,15860,20,Other,0.0,45 or older,0.0,YES,, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,ARRIVING FOR WORK,0.0,20.0,1,1.0,Kenya-2012,0.4
15860_21,15860,21,Other,MALE,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15860_22,15860,22,Doctor,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,Doctor,0.0,0.0,OFFICIAL MISSION, ,, ,,22.0,1,1.0,Kenya-2012,0.4
15860_23,15860,23,Clinical Officer,0.0,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.4
15861_1,15861,1,Nurse,0.0,35-44,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.4
15861_2,15861,2,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,2.0,1,1.0,Kenya-2012,0.4
15861_3,15861,3,Other,0.0,35-44,0.0,0.0,APPROVED ABSENCE, ,Other,0.0,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,3.0,1,1.0,Kenya-2012,0.4
15861_4,15861,4,Other,0.0,45 or older,0.0,0.0,APPROVED ABSENCE, ,Other,0.0,0.0,APPROVED ABSENCE, ,, ,,4.0,1,1.0,Kenya-2012,0.4
15861_5,15861,5,Other,0.0,45 or older,0.0,0.0,12.0, ,Other,0.0,0.0,12.0, ,, ,,5.0,1,1.0,Kenya-2012,0.4
15864_1,15864,1,Doctor,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_2,15864,2,Clinical Officer,MALE,25-34,YES,0.0,12.0, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.8
15864_3,15864,3,Doctor,0.0,25-34,0.0,YES,, ,Doctor,0.0,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.8
15864_4,15864,4,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,4.0,1,1.0,Kenya-2012,0.8
15864_5,15864,5,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,5.0,1,1.0,Kenya-2012,0.8
15864_6,15864,6,Other,MALE,45 or older,0.0,0.0,OTHER (SPECIFY), ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,6.0,1,1.0,Kenya-2012,0.8
15864_7,15864,7,Clinical Officer,MALE,45 or older,YES,YES,, ,Clinical Officer,MALE,0.0,12.0, ,, ,,7.0,1,1.0,Kenya-2012,0.8
15864_8,15864,8,Clinical Officer,MALE,25-34,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_9,15864,9,Clinical Officer,MALE,25-34,YES,0.0,12.0, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,9.0,1,1.0,Kenya-2012,0.8
15864_10,15864,10,Nurse,0.0,25-34,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_11,15864,11,Nurse,MALE,25-34,YES,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_12,15864,12,Nurse,0.0,Younger than 25,YES,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_13,15864,13,Nurse,0.0,45 or older,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_14,15864,14,Other,MALE,25-34,0.0,YES,, ,Other,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,14.0,1,1.0,Kenya-2012,0.8
15864_15,15864,15,Other,MALE,Younger than 25,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_16,15864,16,Other,MALE,25-34,0.0,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_17,15864,17,Other,MALE,25-34,0.0,0.0,12.0, ,Other,MALE,0.0,12.0, ,, ,,17.0,1,1.0,Kenya-2012,0.8
15864_18,15864,18,Other,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_19,15864,19,Other,0.0,25-34,0.0,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_20,15864,20,Other,MALE,35-44,0.0,0.0,MISSING, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_21,15864,21,Other,MALE,35-44,0.0,0.0,MISSING, ,Other,MALE,0.0,MISSING, ,, ,,21.0,1,1.0,Kenya-2012,0.8
15864_22,15864,22,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_23,15864,23,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_24,15864,24,Other,0.0,35-44,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.8
15864_25,15864,25,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.8
15918_1,15918,1,Other,MALE,35-44,0.0,YES,, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.5
15918_2,15918,2,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,2.0,1,1.0,Kenya-2012,0.5
15918_3,15918,3,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.5
15918_4,15918,4,Other,0.0,45 or older,0.0,,, ,Other,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,4.0,1,1.0,Kenya-2012,0.5
15918_5,15918,5,Other,0.0,35-44,0.0,,, ,Other,0.0,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,5.0,1,1.0,Kenya-2012,0.5
15918_6,15918,6,Other,0.0,25-34,0.0,,, ,Other,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,6.0,1,1.0,Kenya-2012,0.5
15918_7,15918,7,Other,MALE,35-44,0.0,YES,, ,Other,MALE,0.0,SICK/MATERNITY, ,, ,,7.0,1,1.0,Kenya-2012,0.5
15918_8,15918,8,Other,0.0,25-34,0.0,0.0,NOT APPROVED ABSENCE, ,Other,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,8.0,1,1.0,Kenya-2012,0.5
15918_9,15918,9,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,9.0,1,1.0,Kenya-2012,0.5
15918_10,15918,10,Other,0.0,Younger than 25,0.0,YES,, ,Other,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,10.0,1,1.0,Kenya-2012,0.5
15918_11,15918,11,Other,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.5
15925_1,15925,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,1.0,1,1.0,Kenya-2012,0.375
15925_2,15925,2,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.375
15925_3,15925,3,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.375
15925_4,15925,4,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,4.0,1,1.0,Kenya-2012,0.375
15925_5,15925,5,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,5.0,1,1.0,Kenya-2012,0.375
15925_6,15925,6,Other,0.0,25-34,0.0,0.0,12.0, ,Other,0.0,0.0,12.0, ,, ,,6.0,1,1.0,Kenya-2012,0.375
15925_7,15925,7,Other,0.0,45 or older,0.0,YES,, ,Other,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,7.0,1,1.0,Kenya-2012,0.375
15925_8,15925,8,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,8.0,1,1.0,Kenya-2012,0.375
15935_1,15935,1,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.42857143
15935_2,15935,2,Nurse,0.0,Younger than 25,YES,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,2.0,1,1.0,Kenya-2012,0.42857143
15935_3,15935,3,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,3.0,1,1.0,Kenya-2012,0.42857143
15935_4,15935,4,Nurse,MALE,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,4.0,1,1.0,Kenya-2012,0.42857143
15935_5,15935,5,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,YES,, ,, ,,5.0,1,1.0,Kenya-2012,0.42857143
15935_6,15935,6,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,6.0,1,1.0,Kenya-2012,0.42857143
15935_7,15935,7,Other,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,0.0,0.0,APPROVED ABSENCE, ,, ,,7.0,1,1.0,Kenya-2012,0.42857143
15941_1,15941,1,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0,1,1.0,Kenya-2012,0.5
15941_2,15941,2,Nurse,MALE,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.5
15941_3,15941,3,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,YES,3.0,1,1.0,Kenya-2012,0.5
15941_4,15941,4,Nurse,0.0,35-44,YES,0.0,12.0, ,Nurse,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,4.0,1,1.0,Kenya-2012,0.5
15944_1,15944,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.25
15944_2,15944,2,Nurse,0.0,35-44,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.25
15944_3,15944,3,Other,MALE,35-44,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,DISPENSING DRUGS,0.0,3.0,1,1.0,Kenya-2012,0.25
15944_4,15944,4,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,4.0,1,1.0,Kenya-2012,0.25
15965_1,15965,1,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_2,15965,2,Doctor,MALE,45 or older,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_3,15965,3,Clinical Officer,MALE,25-34,YES,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_4,15965,4,Clinical Officer,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_5,15965,5,Clinical Officer,0.0,25-34,YES,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_6,15965,6,Nurse,0.0,35-44,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_7,15965,7,Nurse,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_8,15965,8,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,8.0,1,1.0,Kenya-2012,0.1
15965_9,15965,9,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,9.0,1,1.0,Kenya-2012,0.1
15965_10,15965,10,Nurse,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_11,15965,11,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,11.0,1,1.0,Kenya-2012,0.1
15965_12,15965,12,Nurse,0.0,25-34,0.0,0.0,12.0, ,Nurse,MALE,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,12.0,1,1.0,Kenya-2012,0.1
15965_13,15965,13,Nurse,0.0,25-34,0.0,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,13.0,1,1.0,Kenya-2012,0.1
15965_14,15965,14,Nurse,0.0,Younger than 25,0.0,YES,, ,Nurse,0.0,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,14.0,1,1.0,Kenya-2012,0.1
15965_15,15965,15,Nurse,0.0,35-44,0.0,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,15.0,1,1.0,Kenya-2012,0.1
15965_16,15965,16,Nurse,0.0,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_17,15965,17,Nurse,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_18,15965,18,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_19,15965,19,Nurse,0.0,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_20,15965,20,Other,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_21,15965,21,Other,MALE,25-34,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_22,15965,22,Other,0.0,35-44,0.0,YES,, ,Other,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,22.0,1,1.0,Kenya-2012,0.1
15965_23,15965,23,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,ISSUING DRUGS,0.0,23.0,1,1.0,Kenya-2012,0.1
15965_24,15965,24,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.1
15965_25,15965,25,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS,ISSUING DRUGS,0.0,25.0,1,1.0,Kenya-2012,0.1
15984_1,15984,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,0.0,OFFICIAL MISSION, ,, ,,1.0,1,1.0,Kenya-2012,0.4
15984_2,15984,2,Nurse,0.0,45 or older,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,2.0,1,1.0,Kenya-2012,0.4
15984_3,15984,3,Other,MALE,25-34,0.0,YES,, ,Other,MALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,0.0,3.0,1,1.0,Kenya-2012,0.4
15984_4,15984,4,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,4.0,1,1.0,Kenya-2012,0.4
15984_5,15984,5,Other,0.0,25-34,0.0,0.0,IN TRAINING/SEMINAR, ,Other,0.0,0.0,OFFICIAL MISSION, ,, ,,5.0,1,1.0,Kenya-2012,0.4
15994_1,15994,1,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.9
15994_2,15994,2,Clinical Officer,0.0,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.9
15994_3,15994,3,Clinical Officer,MALE,25-34,YES,0.0,APPROVED ABSENCE, ,Clinical Officer,MALE,0.0,APPROVED ABSENCE, ,, ,,3.0,1,1.0,Kenya-2012,0.9
15994_4,15994,4,Nurse,0.0,25-34,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.9
15994_5,15994,5,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,5.0,1,1.0,Kenya-2012,0.9
15994_6,15994,6,Nurse,0.0,35-44,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.9
15994_7,15994,7,Nurse,MALE,45 or older,0.0,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,7.0,1,1.0,Kenya-2012,0.9
15994_8,15994,8,Nurse,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,8.0,1,1.0,Kenya-2012,0.9
15994_9,15994,9,Nurse,MALE,25-34,0.0,0.0,12.0, ,Nurse,MALE,0.0,12.0, ,, ,,9.0,1,1.0,Kenya-2012,0.9
15994_10,15994,10,Nurse,0.0,45 or older,0.0,0.0,OFFICIAL MISSION, ,,,,,,,,,,1,,Kenya-2012,0.9
15994_11,15994,11,Nurse,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,11.0,1,1.0,Kenya-2012,0.9
15994_12,15994,12,Other,MALE,45 or older,0.0,YES,, ,,,,,,,,,,1,,Kenya-2012,0.9
15994_13,15994,13,Other,MALE,25-34,0.0,YES,, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,13.0,1,1.0,Kenya-2012,0.9
15994_14,15994,14,Other,MALE,25-34,0.0,YES,, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,14.0,1,1.0,Kenya-2012,0.9
15994_15,15994,15,Other,0.0,25-34,0.0,YES,, ,Other,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,15.0,1,1.0,Kenya-2012,0.9
16018_1,16018,1,Clinical Officer,0.0,25-34,YES,YES,, ,Clinical Officer,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.6
16018_2,16018,2,Nurse,MALE,,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.6
16018_3,16018,3,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,3.0,1,1.0,Kenya-2012,0.6
16018_4,16018,4,Nurse,MALE,25-34,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,4.0,1,1.0,Kenya-2012,0.6
16018_5,16018,5,Nurse,MALE,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,MALE,0.0,APPROVED ABSENCE, ,, ,,5.0,1,1.0,Kenya-2012,0.6
16018_6,16018,6,Nurse,0.0,45 or older,YES,0.0,SICK/MATERNITY, ,,,,,,,,,,1,,Kenya-2012,0.6
16018_7,16018,7,Nurse,0.0,25-34,YES,0.0,12.0, ,Nurse,0.0,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,0.0,7.0,1,1.0,Kenya-2012,0.6
16018_8,16018,8,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,8.0,1,1.0,Kenya-2012,0.6
16018_9,16018,9,Nurse,0.0,25-34,YES,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,9.0,1,1.0,Kenya-2012,0.6
16018_10,16018,10,Other,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.6
16018_11,16018,11,Other,0.0,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,0.0,0.0,APPROVED ABSENCE, ,, ,,11.0,1,1.0,Kenya-2012,0.6
16018_12,16018,12,Other,0.0,25-34,0.0,0.0,SICK/MATERNITY, ,Other,0.0,0.0,SICK/MATERNITY, ,, ,,12.0,1,1.0,Kenya-2012,0.6
16018_13,16018,13,Other,MALE,25-34,0.0,0.0,OTHER (SPECIFY), ,Other,MALE,YES,, ,REVIEWING OR WRITING IN CART, ,0.0,13.0,1,1.0,Kenya-2012,0.6
16020_1,16020,1,Clinical Officer,MALE,35-44,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,1.0,1,1.0,Kenya-2012,0.0
16020_2,16020,2,Nurse,0.0,25-34,0.0,YES,, ,Nurse,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,2.0,1,1.0,Kenya-2012,0.0
16079_1,16079,1,Clinical Officer,0.0,25-34,YES,YES,, ,Clinical Officer,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,1.0,1,1.0,Kenya-2012,0.7
16079_2,16079,2,Clinical Officer,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
16079_3,16079,3,Nurse,0.0,35-44,YES,YES,, ,Nurse,0.0,YES,, ,COMPLETING ENCOUNTER FORM OR BILLING SHEET, ,0.0,3.0,1,1.0,Kenya-2012,0.7
16079_4,16079,4,Nurse,0.0,45 or older,YES,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,4.0,1,1.0,Kenya-2012,0.7
16079_5,16079,5,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,0.0,5.0,1,1.0,Kenya-2012,0.7
16079_6,16079,6,Nurse,MALE,25-34,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.7
16079_7,16079,7,Nurse,0.0,35-44,YES,0.0,IN TRAINING/SEMINAR, ,Nurse,0.0,0.0,IN TRAINING/SEMINAR, ,, ,,7.0,1,1.0,Kenya-2012,0.7
16079_8,16079,8,Nurse,0.0,25-34,YES,0.0,12.0, ,Nurse,0.0,0.0,12.0, ,, ,,8.0,1,1.0,Kenya-2012,0.7
16079_9,16079,9,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,12.0, ,, ,,9.0,1,1.0,Kenya-2012,0.7
16079_10,16079,10,Nurse,0.0,45 or older,YES,0.0,IN TRAINING/SEMINAR, ,,,,,,,,,,1,,Kenya-2012,0.7
16079_11,16079,11,Other,MALE,25-34,0.0,0.0,APPROVED ABSENCE, ,Other,MALE,0.0,APPROVED ABSENCE, ,, ,,11.0,1,1.0,Kenya-2012,0.7
16079_12,16079,12,Other,MALE,35-44,0.0,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
16079_13,16079,13,Other,MALE,35-44,0.0,YES,, ,Other,MALE,YES,, ,INTERPRETING LABORATORY WORK OR RADIOGRAPHS, ,0.0,13.0,1,1.0,Kenya-2012,0.7
16079_14,16079,14,Other,MALE,25-34,0.0,YES,, ,Other,MALE,0.0,MISSING, ,, ,,14.0,1,1.0,Kenya-2012,0.7
16138_1,16138,1,Nurse,0.0,45 or older,0.0,YES,, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,1.0,1,1.0,Kenya-2012,0.7
16138_2,16138,2,Nurse,0.0,45 or older,0.0,0.0,APPROVED ABSENCE, ,Nurse,0.0,0.0,APPROVED ABSENCE, ,, ,,2.0,1,1.0,Kenya-2012,0.7
16138_3,16138,3,Nurse,0.0,25-34,YES,YES,, ,Nurse,0.0,0.0,12.0, ,, ,,3.0,1,1.0,Kenya-2012,0.7
16138_4,16138,4,Nurse,0.0,45 or older,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_5,16138,5,Nurse,0.0,25-34,YES,0.0,12.0, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_6,16138,6,Nurse,0.0,45 or older,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_7,16138,7,Nurse,0.0,45 or older,YES,YES,, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_8,16138,8,Nurse,0.0,25-34,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_9,16138,9,Nurse,0.0,Younger than 25,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
16138_10,16138,10,Nurse,MALE,Younger than 25,YES,0.0,APPROVED ABSENCE, ,,,,,,,,,,1,,Kenya-2012,0.7
