fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2q5_c,m2q6_hr,m2q6_mn,m2q7_hr,m2q7_mn,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq14
381,16,11-50,11-50,5 or less,803,8,37,9,19,16,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,Yes,,No,Yes,,,,,,,,,,,,
382,1,11-50,11-50,5 or less,803,8,15,8,38,1,Doctor,Secondary,Diploma,Female,45 or older,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
382,2,11-50,11-50,5 or less,803,8,15,8,38,2,Clinical Officer,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
382,3,11-50,11-50,5 or less,803,8,15,8,38,3,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,Outreach,Yes,,1.0,3.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,Yes,,Consultation/visiting patient,No
382,4,11-50,11-50,5 or less,803,8,15,8,38,4,Doctor,Secondary,Diploma,Male,25-34,Yes,Yes,,Yes,Yes,7.0,4.0,Doctor,Secondary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
382,5,11-50,11-50,5 or less,803,8,15,8,38,5,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
382,6,11-50,11-50,5 or less,803,8,15,8,38,6,Nurse,Secondary,Diploma,Female,35-44,No,Yes,,Yes,,5.0,6.0,Nurse,Secondary,Diploma,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
382,7,11-50,11-50,5 or less,803,8,15,8,38,7,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
382,8,11-50,11-50,5 or less,803,8,15,8,38,8,Nurse,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,4.0,8.0,Nurse,Secondary,Diploma,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
382,9,11-50,11-50,5 or less,803,8,15,8,38,9,Other,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
382,10,11-50,11-50,5 or less,803,8,15,8,38,10,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,8.0,10.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
382,11,11-50,11-50,5 or less,803,8,15,8,38,11,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
382,12,11-50,11-50,5 or less,803,8,15,8,38,12,Other,Secondary,Certificate,Male,45 or older,No,Yes,,Yes,,10.0,12.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,Yes
382,13,11-50,11-50,5 or less,803,8,15,8,38,13,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
382,14,11-50,11-50,5 or less,803,8,15,8,38,14,Other,Secondary,Certificate,Male,45 or older,Yes,No,Authorised absence (permision/leave),Yes,,2.0,14.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,No,Outreach,,
382,15,11-50,11-50,5 or less,803,8,15,8,38,15,Nurse,Secondary,Diploma,Female,35-44,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
382,16,11-50,11-50,5 or less,803,8,15,8,38,16,Nurse,Secondary,Diploma,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
382,17,11-50,11-50,5 or less,803,8,15,8,38,17,Other,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,,,,,,,,,,,,
382,18,11-50,11-50,5 or less,803,8,15,8,38,18,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,6.0,18.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
382,19,11-50,11-50,5 or less,803,8,15,8,38,19,Other,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,3.0,19.0,Other,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Consultation/visiting patient,No
382,20,11-50,11-50,5 or less,803,8,15,8,38,20,Other,Secondary,Certificate,Male,35-44,No,Yes,,Yes,,9.0,20.0,Other,Secondary,Certificate,In the 1990s,Male,35-44,Yes,,Consultation/visiting patient,No
382,21,11-50,11-50,5 or less,803,8,15,8,38,21,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
383,1,11-50,11-50,5 or less,802,15,7,15,39,1,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,9.0,1.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
383,2,11-50,11-50,5 or less,802,15,7,15,39,2,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
383,3,11-50,11-50,5 or less,802,15,7,15,39,3,Nurse,Secondary,Diploma,Female,35-44,Yes,Yes,,Yes,Yes,6.0,3.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,No,Training/seminar/meeting,,
383,4,11-50,11-50,5 or less,802,15,7,15,39,4,Nurse,Secondary,Diploma,Female,25-34,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,4.0,Nurse,Secondary,Diploma,After 2000,Female,25-34,No,Training/seminar/meeting,,
383,5,11-50,11-50,5 or less,802,15,7,15,39,5,Nurse,Primary,Certificate,Female,45 or older,No,No,Sickness/maternity,No,,,,,,,,,,,,,
383,6,11-50,11-50,5 or less,802,15,7,15,39,6,Nurse,Secondary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,2.0,6.0,Nurse,Secondary,Certificate,After 2000,Female,45 or older,Yes,,Consultation/visiting patient,Yes
383,7,11-50,11-50,5 or less,802,15,7,15,39,7,Nurse,Secondary,Certificate,Male,25-34,No,No,"On call (pre on call, post on call)",Yes,,10.0,7.0,Nurse,Secondary,Certificate,After 2000,Male,25-34,No,Training/seminar/meeting,,
383,8,11-50,11-50,5 or less,802,15,7,15,39,8,Other,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,7.0,8.0,Other,Primary,Certificate,Before 1990,Female,45 or older,No,"On call (pre on call, post on call)",,
383,9,11-50,11-50,5 or less,802,15,7,15,39,9,Other,Primary,Certificate,Female,35-44,No,No,"On call (pre on call, post on call)",Yes,,4.0,9.0,Other,Primary,Certificate,Before 1990,Female,35-44,No,"On call (pre on call, post on call)",,
383,10,11-50,11-50,5 or less,802,15,7,15,39,10,Other,Primary,Certificate,Female,35-44,No,No,Authorised absence (permision/leave),Yes,,8.0,10.0,Other,Primary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
383,11,11-50,11-50,5 or less,802,15,7,15,39,11,Other,Primary,Certificate,Female,25-34,No,No,"On call (pre on call, post on call)",Yes,,3.0,11.0,Other,Primary,Certificate,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
383,12,11-50,11-50,5 or less,802,15,7,15,39,12,Nurse,Secondary,Certificate,Female,Younger than 25,No,No,"On call (pre on call, post on call)",Yes,,5.0,12.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,Yes
384,1,Over 50,Over 50,Over 5,803,11,8,12,10,1,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,2,Over 50,Over 50,Over 5,803,11,8,12,10,2,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,3,Over 50,Over 50,Over 5,803,11,8,12,10,3,Doctor,Secondary,Diploma,Female,45 or older,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
384,4,Over 50,Over 50,Over 5,803,11,8,12,10,4,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,Official mission,No,,,,,,,,,,,,,
384,5,Over 50,Over 50,Over 5,803,11,8,12,10,5,Doctor,Secondary,Diploma,Male,45 or older,Yes,No,Training/seminar/meeting,Yes,,7.0,5.0,Doctor,Secondary,Diploma,In the 1990s,Male,45 or older,Yes,,Paperwork/reports,Yes
384,6,Over 50,Over 50,Over 5,803,11,8,12,10,6,Doctor,Secondary,Diploma,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
384,7,Over 50,Over 50,Over 5,803,11,8,12,10,7,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
384,8,Over 50,Over 50,Over 5,803,11,8,12,10,8,Clinical Officer,Secondary,Diploma,Female,45 or older,Yes,No,Outreach,No,,,,,,,,,,,,,
384,9,Over 50,Over 50,Over 5,803,11,8,12,10,9,Clinical Officer,Secondary,Diploma,Male,25-34,Yes,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,10,Over 50,Over 50,Over 5,803,11,8,12,10,10,Clinical Officer,Secondary,Diploma,Male,35-44,Yes,No,Intership,Yes,,9.0,10.0,Clinical Officer,Secondary,Diploma,After 2000,Male,35-44,No,Intership,,
384,11,Over 50,Over 50,Over 5,803,11,8,12,10,11,Other,Secondary,Certificate,Male,45 or older,No,No,"On call (pre on call, post on call)",No,,,,,,,,,,,,,
384,12,Over 50,Over 50,Over 5,803,11,8,12,10,12,Other,Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
384,13,Over 50,Over 50,Over 5,803,11,8,12,10,13,Other,Primary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,14,Over 50,Over 50,Over 5,803,11,8,12,10,14,Other,Secondary,Diploma,Male,25-34,No,Yes,,Yes,,8.0,14.0,Other,Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
384,15,Over 50,Over 50,Over 5,803,11,8,12,10,15,Clinical Officer,Secondary,Diploma,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,16,Over 50,Over 50,Over 5,803,11,8,12,10,16,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,17,Over 50,Over 50,Over 5,803,11,8,12,10,17,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,18,Over 50,Over 50,Over 5,803,11,8,12,10,18,Nurse,Primary,Certificate,Male,25-34,No,Yes,,Yes,,3.0,18.0,Nurse,Primary,Certificate,After 2000,Male,25-34,No,"On call (pre on call, post on call)",,
384,19,Over 50,Over 50,Over 5,803,11,8,12,10,19,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
384,20,Over 50,Over 50,Over 5,803,11,8,12,10,20,Clinical Officer,Secondary,Certificate,Female,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
384,21,Over 50,Over 50,Over 5,803,11,8,12,10,21,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
384,22,Over 50,Over 50,Over 5,803,11,8,12,10,22,Other,Secondary,Certificate,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
384,23,Over 50,Over 50,Over 5,803,11,8,12,10,23,Nurse,Secondary,Certificate,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
384,24,Over 50,Over 50,Over 5,803,11,8,12,10,24,Nurse,Primary,None,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
384,25,Over 50,Over 50,Over 5,803,11,8,12,10,25,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,26,Over 50,Over 50,Over 5,803,11,8,12,10,26,Nurse,Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,26.0,Nurse,Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
384,27,Over 50,Over 50,Over 5,803,11,8,12,10,27,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,28,Over 50,Over 50,Over 5,803,11,8,12,10,28,Nurse,Secondary,Certificate,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
384,29,Over 50,Over 50,Over 5,803,11,8,12,10,29,Nurse,Secondary,Certificate,Female,Younger than 25,No,Yes,,Yes,,4.0,29.0,Nurse,Secondary,Certificate,After 2000,Female,Younger than 25,Yes,,Consultation/visiting patient,No
384,30,Over 50,Over 50,Over 5,803,11,8,12,10,30,Other,Secondary,Certificate,Female,Younger than 25,No,No,Official mission,No,,,,,,,,,,,,,
384,31,Over 50,Over 50,Over 5,803,11,8,12,10,31,Other,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,32,Over 50,Over 50,Over 5,803,11,8,12,10,32,Other,Primary,None,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,33,Over 50,Over 50,Over 5,803,11,8,12,10,33,Clinical Officer,Secondary,Diploma,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,34,Over 50,Over 50,Over 5,803,11,8,12,10,34,Clinical Officer,Secondary,Diploma,Female,45 or older,No,Yes,,Yes,,1.0,34.0,Clinical Officer,Secondary,Diploma,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
384,35,Over 50,Over 50,Over 5,803,11,8,12,10,35,Other,Primary,Certificate,Male,25-34,No,No,Authorised absence (permision/leave),No,,,,,,,,,,,,,
384,36,Over 50,Over 50,Over 5,803,11,8,12,10,36,Clinical Officer,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,2.0,36.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
384,37,Over 50,Over 50,Over 5,803,11,8,12,10,37,Nurse,Secondary,Certificate,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
384,38,Over 50,Over 50,Over 5,803,11,8,12,10,38,Other,Primary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,39,Over 50,Over 50,Over 5,803,11,8,12,10,39,Other,Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,40,Over 50,Over 50,Over 5,803,11,8,12,10,40,Nurse,Primary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,41,Over 50,Over 50,Over 5,803,11,8,12,10,41,Clinical Officer,Post-Secondary,Advanced,Female,45 or older,No,No,Intership,No,,,,,,,,,,,,,
384,42,Over 50,Over 50,Over 5,803,11,8,12,10,42,Other,Secondary,Diploma,Female,25-34,No,No,Intership,No,,,,,,,,,,,,,
384,43,Over 50,Over 50,Over 5,803,11,8,12,10,43,Other,Secondary,Diploma,Male,25-34,No,Yes,,No,,,,,,,,,,,,,
384,44,Over 50,Over 50,Over 5,803,11,8,12,10,44,Nurse,Secondary,Diploma,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
384,45,Over 50,Over 50,Over 5,803,11,8,12,10,45,Nurse,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
384,46,Over 50,Over 50,Over 5,803,11,8,12,10,46,Nurse,Primary,Certificate,Female,45 or older,No,Yes,,Yes,,6.0,46.0,Nurse,Primary,Certificate,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,No
384,47,Over 50,Over 50,Over 5,803,11,8,12,10,47,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,Yes,,10.0,47.0,Nurse,Secondary,Certificate,In the 1990s,Female,35-44,Yes,,Discussion with colleages/staff meeting,No
384,48,Over 50,Over 50,Over 5,803,11,8,12,10,48,Other,Secondary,Certificate,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
384,49,Over 50,Over 50,Over 5,803,11,8,12,10,49,Nurse,Secondary,Certificate,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
384,50,Over 50,Over 50,Over 5,803,11,8,12,10,50,Other,Primary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
385,1,6-10,6-10,5 or less,603,8,0,8,20,1,Doctor,Secondary,Certificate,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,1.0,1.0,Doctor,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
385,2,6-10,6-10,5 or less,603,8,0,8,20,2,Doctor,Secondary,Certificate,Male,25-34,Yes,No,Training/seminar/meeting,Yes,,2.0,2.0,Doctor,Secondary,Certificate,After 2000,Male,25-34,No,Training/seminar/meeting,,
385,3,6-10,6-10,5 or less,603,8,0,8,20,3,Doctor,Secondary,Certificate,Male,45 or older,Yes,No,Training/seminar/meeting,Yes,,3.0,3.0,Doctor,Secondary,Certificate,Before 1990,Male,45 or older,No,Training/seminar/meeting,,
385,4,6-10,6-10,5 or less,603,8,0,8,20,4,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,4.0,4.0,Clinical Officer,Secondary,Certificate,In the 1990s,Male,45 or older,Yes,,Other,No
385,5,6-10,6-10,5 or less,603,8,0,8,20,5,Nurse,Secondary,Diploma,Male,35-44,Yes,No,Intership,Yes,,5.0,5.0,Nurse,Secondary,Certificate,In the 1990s,Male,35-44,No,Intership,,
385,6,6-10,6-10,5 or less,603,8,0,8,20,6,Nurse,Secondary,Certificate,Female,45 or older,Yes,Yes,,Yes,Yes,6.0,6.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
385,7,6-10,6-10,5 or less,603,8,0,8,20,7,Other,Secondary,Certificate,Female,45 or older,No,No,Intership,Yes,,7.0,7.0,Other,Secondary,Certificate,Before 1990,Male,45 or older,No,Intership,,
385,8,6-10,6-10,5 or less,603,8,0,8,20,8,Nurse,Secondary,Certificate,Male,45 or older,No,No,Sickness/maternity,Yes,,8.0,8.0,Nurse,Secondary,Certificate,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,No
385,9,6-10,6-10,5 or less,603,8,0,8,20,9,Other,Secondary,Certificate,Male,25-34,No,Yes,,Yes,,9.0,9.0,Other,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,No
386,1,5 or less,5 or less,5 or less,601,13,30,13,44,1,Nurse,Secondary,Certificate,Female,45 or older,Yes,No,Official mission,Yes,,1.0,1.0,Nurse,Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,No
386,2,5 or less,5 or less,5 or less,601,13,30,13,44,2,Other,Secondary,Certificate,Female,25-34,Yes,Yes,,Yes,Yes,2.0,2.0,Other,Secondary,Certificate,After 2000,Female,25-34,Yes,,Other,Yes
387,1,5 or less,5 or less,5 or less,602,9,28,9,35,1,Clinical Officer,Secondary,Certificate,Male,45 or older,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,Before 1990,Male,45 or older,Yes,,Consultation/visiting patient,No
387,2,5 or less,5 or less,5 or less,602,9,28,9,35,2,Other,Primary,Certificate,Female,45 or older,Yes,No,Intership,Yes,,2.0,2.0,Other,Primary,Certificate,Before 1990,Female,45 or older,Yes,,Looking for information/teaching,No
388,1,5 or less,5 or less,5 or less,603,8,20,8,40,1,Clinical Officer,Secondary,Certificate,Male,25-34,Yes,Yes,,Yes,Yes,1.0,1.0,Clinical Officer,Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
388,2,5 or less,5 or less,5 or less,603,8,20,8,40,2,Nurse,Secondary,Certificate,Female,35-44,Yes,Yes,,Yes,Yes,2.0,2.0,Nurse,Secondary,Certificate,After 2000,Female,35-44,Yes,,Paperwork/reports,Yes
389,1,11-50,11-50,Over 5,101,11,32,11,58,1,Clinical Officer,Post-Secondary,Diploma,Female,35-44,Yes,Yes,,No,Yes,,,,,,,,,,,,
389,2,11-50,11-50,Over 5,101,11,32,11,58,2,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,1.0,2.0,Clinical Officer,Post-Secondary,Diploma,In the 1990s,Female,45 or older,Yes,,Consultation/visiting patient,Yes
389,3,11-50,11-50,Over 5,101,11,32,11,58,3,Nurse,Post-Secondary,Diploma,Female,35-44,No,Yes,,No,,,,,,,,,,,,,
389,4,11-50,11-50,Over 5,101,11,32,11,58,4,Nurse,Post-Secondary,Diploma,Male,25-34,No,Yes,,Yes,,2.0,4.0,Nurse,Post-Secondary,Diploma,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
389,5,11-50,11-50,Over 5,101,11,32,11,58,5,Nurse,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,3.0,5.0,Nurse,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
389,6,11-50,11-50,Over 5,101,11,32,11,58,6,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,5.0,6.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
389,7,11-50,11-50,Over 5,101,11,32,11,58,7,Nurse,Post-Secondary,Certificate,Female,45 or older,No,Yes,,Yes,,4.0,7.0,Nurse,Post-Secondary,Certificate,Before 1990,Female,45 or older,Yes,,Consultation/visiting patient,Yes
389,8,11-50,11-50,Over 5,101,11,32,11,58,8,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
389,9,11-50,11-50,Over 5,101,11,32,11,58,9,Nurse,Post-Secondary,Certificate,Female,25-34,No,Yes,,Yes,,6.0,9.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,No
389,10,11-50,11-50,Over 5,101,11,32,11,58,10,Nurse,Post-Secondary,Certificate,Male,Younger than 25,No,Yes,,No,,,,,,,,,,,,,
389,11,11-50,11-50,Over 5,101,11,32,11,58,11,Other,Post-Secondary,Certificate,Male,25-34,No,Yes,,Yes,,7.0,11.0,Other,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Laboratory/investigations/X-ray,Yes
389,12,11-50,11-50,Over 5,101,11,32,11,58,12,Other,Post-Secondary,Certificate,Male,45 or older,No,Yes,,No,,,,,,,,,,,,,
389,13,11-50,11-50,Over 5,101,11,32,11,58,13,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,8.0,13.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
389,14,11-50,11-50,Over 5,101,11,32,11,58,14,Other,Post-Secondary,Certificate,Female,45 or older,No,Yes,,No,,,,,,,,,,,,,
389,15,11-50,11-50,Over 5,101,11,32,11,58,15,Other,Post-Secondary,Certificate,Female,35-44,No,Yes,,Yes,,9.0,15.0,Other,Post-Secondary,Certificate,After 2000,Female,35-44,Yes,,Consultation/visiting patient,Yes
389,16,11-50,11-50,Over 5,101,11,32,11,58,16,Nurse,Post-Secondary,Certificate,Female,25-34,No,No,Authorised absence (permision/leave),Yes,,10.0,16.0,Nurse,Post-Secondary,Certificate,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
390,1,11-50,11-50,5 or less,101,11,7,12,9,1,Doctor,Post-Secondary,Advanced,Male,35-44,No,Yes,,No,,,,,,,,,,,,,
390,2,11-50,11-50,5 or less,101,11,7,12,9,2,Doctor,Post-Secondary,Advanced,Female,35-44,Yes,Yes,,Yes,No,5.0,2.0,Doctor,Post-Secondary,Advanced,After 2000,Female,35-44,Yes,,Consultation/visiting patient,No
390,3,11-50,11-50,5 or less,101,11,7,12,9,3,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
390,4,11-50,11-50,5 or less,101,11,7,12,9,4,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,No,Training/seminar/meeting,Yes,,6.0,4.0,Doctor,Post-Secondary,Advanced,After 2000,Male,45 or older,Yes,,Consultation/visiting patient,No
390,5,11-50,11-50,5 or less,101,11,7,12,9,5,Doctor,Post-Secondary,Advanced,Male,45 or older,Yes,No,"On call (pre on call, post on call)",Yes,,7.0,5.0,Doctor,Post-Secondary,Advanced,In the 1990s,Male,45 or older,Yes,,Consultation/visiting patient,Yes
390,6,11-50,11-50,5 or less,101,11,7,12,9,6,Clinical Officer,Post-Secondary,Diploma,Female,45 or older,Yes,Yes,,No,Yes,,,,,,,,,,,,
390,7,11-50,11-50,5 or less,101,11,7,12,9,7,Clinical Officer,Post-Secondary,Diploma,Female,35-44,Yes,No,Training/seminar/meeting,Yes,,1.0,7.0,Clinical Officer,Post-Secondary,Diploma,After 2000,Female,35-44,No,Authorised absence (permision/leave),,
390,8,11-50,11-50,5 or less,101,11,7,12,9,8,Clinical Officer,Post-Secondary,Diploma,Female,25-34,Yes,No,Training/seminar/meeting,No,,,,,,,,,,,,,
390,9,11-50,11-50,5 or less,101,11,7,12,9,9,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,No,2.0,9.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,No,Training/seminar/meeting,,
390,10,11-50,11-50,5 or less,101,11,7,12,9,10,Clinical Officer,Post-Secondary,Diploma,Male,45 or older,Yes,Yes,,Yes,No,3.0,10.0,Clinical Officer,Post-Secondary,Diploma,Before 1990,Male,45 or older,No,Training/seminar/meeting,,
390,11,11-50,11-50,5 or less,101,11,7,12,9,11,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
390,12,11-50,11-50,5 or less,101,11,7,12,9,12,Other,Secondary,Certificate,Female,25-34,No,Yes,,No,,,,,,,,,,,,,
390,13,11-50,11-50,5 or less,101,11,7,12,9,13,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,Yes,,4.0,13.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,Yes,,Consultation/visiting patient,Yes
390,14,11-50,11-50,5 or less,101,11,7,12,9,14,Nurse,Post-Secondary,Diploma,Female,25-34,No,Yes,,Yes,,8.0,14.0,Nurse,Post-Secondary,Diploma,After 2000,Female,25-34,No,"On call (pre on call, post on call)",,
390,15,11-50,11-50,5 or less,101,11,7,12,9,15,Nurse,Post-Secondary,Certificate,Male,25-34,No,Yes,,Yes,,9.0,15.0,Nurse,Post-Secondary,Certificate,After 2000,Male,25-34,Yes,,Consultation/visiting patient,Yes
