fac_id,staff_id,q110_cadre,q111_gender,q112_age,q113_does_regularly_perform_outp,q114_is_currently_in_the_facilit,q115_reason_for_absence,q115_b_other_specify,q117_cadre,q118_gender,q119_currently_in_facility,q120_reason_for_absence,q120_b_other_specify,q121_current_activity,q121_b_other_specify,q122_experience_salary_delay,q116b
15692,1,Clinical Officer,FEMALE,25-34,YES,YES,, ,Clinical Officer,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0
15692,2,Nurse,FEMALE,35-44,NO,YES,, ,Nurse,FEMALE,NO,OFFICIAL MISSION, ,, ,,2.0
15692,3,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,NO,OTHER (SPECIFY),LATE FOR WORK,, ,,3.0
15692,4,Nurse,MALE,25-34,YES,YES,, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,4.0
15692,5,Nurse,FEMALE,25-34,NO,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,5.0
15692,6,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,YES,6.0
15692,7,Nurse,FEMALE,25-34,YES,NO,NOT APPROVED ABSENCE, ,Nurse,FEMALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,NO,7.0
15692,8,Nurse,MALE,25-34,YES,YES,, ,,,,,,,,,
15692,9,Other,MALE,45 or older,NO,YES,, ,Other,MALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,NO,9.0
15692,10,Other,MALE,45 or older,NO,YES,, ,Other,MALE,YES,, ,COMPLETING FORMS, ,NO,10.0
15692,11,Nurse,FEMALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,11.0
15692,12,Other,MALE,35-44,NO,NO,DOING FIELDWORK, ,,,,,,,,,
15692,13,Other,MALE,45 or older,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15705,1,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,1.0
15705,2,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,2.0
15705,3,Nurse,MALE,25-34,YES,NO,APPROVED ABSENCE, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,3.0
15721,1,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0
15747,1,Nurse,MALE,45 or older,NO,YES,, ,Nurse,MALE,NO,IN TRAINING/SEMINAR, ,, ,,1.0
15747,2,Nurse,MALE,25-34,YES,YES,, ,Nurse,MALE,YES,, ,WRITING A PRESCRIPTION, ,NO,2.0
15747,3,Clinical Officer,MALE,25-34,YES,NO,APPROVED ABSENCE, ,Clinical Officer,MALE,NO,APPROVED ABSENCE, ,, ,,3.0
15747,4,Nurse,FEMALE,35-44,YES,NO,OFFICIAL MISSION, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,4.0
15747,5,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,5.0
15747,6,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,6.0
15747,7,Nurse,FEMALE,45 or older,YES,YES,, ,,,,,,,,,
15747,8,Nurse,FEMALE,25-34,YES,NO,OFFICIAL MISSION, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,8.0
15747,9,Nurse,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15747,10,Other,MALE,35-44,NO,NO,OFFICIAL MISSION, ,Other,MALE,YES,, ,OTHER (SPECIFY), ,NO,10.0
15747,11,Other,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,Other,FEMALE,NO,APPROVED ABSENCE, ,, ,,11.0
15747,12,Other,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,Other,FEMALE,NO,APPROVED ABSENCE, ,, ,,12.0
15753,1,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,1.0
15753,2,Clinical Officer,FEMALE,35-44,YES,YES,, ,Clinical Officer,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,2.0
15753,3,Nurse,FEMALE,45 or older,YES,YES,, ,,,,,,,,,
15753,4,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,4.0
15753,5,Nurse,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15753,6,Nurse,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15753,7,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,7.0
15753,8,Nurse,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15753,9,Nurse,FEMALE,35-44,YES,YES,, ,,,,,,,,,
15753,10,Nurse,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,10.0
15753,11,Nurse,FEMALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15753,12,Nurse,FEMALE,35-44,YES,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,12.0
15753,13,Other,FEMALE,45 or older,NO,YES,, ,Other,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,13.0
15753,14,Other,FEMALE,45 or older,NO,YES,, ,Other,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,14.0
15753,15,Other,MALE,35-44,NO,YES,, ,Other,MALE,NO,NOT HIS/HER SHIFT, ,, ,,15.0
15753,16,Other,FEMALE,35-44,NO,YES,, ,Other,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,16.0
15755,1,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,1.0
15755,2,Nurse,FEMALE,25-34,YES,NO,SICK/MATERNITY, ,Nurse,FEMALE,NO,SICK/MATERNITY, ,, ,,2.0
15755,3,Other,MALE,35-44,NO,NO,APPROVED ABSENCE, ,Other,MALE,NO,APPROVED ABSENCE, ,, ,,3.0
15763,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0
15763,2,Nurse,FEMALE,25-34,YES,,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,2.0
15763,3,Nurse,FEMALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,3.0
15788,1,Doctor,MALE,25-34,YES,YES,, ,Doctor,MALE,NO,APPROVED ABSENCE, ,, ,,1.0
15788,2,Clinical Officer,MALE,35-44,YES,YES,, ,,,,,,,,,
15788,3,Clinical Officer,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15788,4,Nurse,MALE,35-44,NO,YES,, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,4.0
15788,5,Nurse,FEMALE,35-44,NO,NO,SICK/MATERNITY, ,,,,,,,,,
15788,6,Nurse,MALE,35-44,NO,YES,, ,,,,,,,,,
15788,7,Nurse,MALE,35-44,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15788,8,Nurse,MALE,35-44,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15788,9,Nurse,FEMALE,35-44,NO,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,9.0
15788,10,Nurse,FEMALE,25-34,NO,YES,, ,Nurse,FEMALE,NO,SICK/MATERNITY, ,, ,,10.0
15788,11,Nurse,MALE,35-44,NO,YES,, ,Nurse,MALE,NO,NOT HIS/HER SHIFT, ,, ,,11.0
15788,12,Nurse,MALE,35-44,NO,YES,, ,,,,,,,,,
15788,13,Nurse,FEMALE,35-44,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15788,14,Nurse,FEMALE,35-44,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15788,15,Nurse,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15788,16,Nurse,MALE,35-44,NO,YES,, ,,,,,,,,,
15788,17,Nurse,FEMALE,35-44,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15788,18,Nurse,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15788,19,Nurse,FEMALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,19.0
15788,20,Other,MALE,25-34,NO,NO,SICK/MATERNITY, ,Other,MALE,YES,, ,PERFORMING LABORATORY WORK, ,YES,20.0
15788,21,Other,MALE,25-34,NO,YES,, ,,,,,,,,,
15788,22,Other,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15788,23,Other,FEMALE,45 or older,NO,YES,, ,Other,FEMALE,YES,, ,COMPLETING FORMS, ,YES,23.0
15788,24,Nurse,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,24.0
15788,25,Nurse,FEMALE,35-44,NO,NO,SICK/MATERNITY, ,Nurse,FEMALE,YES,, ,GETTING MATERIALS OR EQUIPMENT FOR CONSULTATION, ,NO,25.0
15788,26,Doctor,MALE,,,,, ,,,,,,,,,
15828,1,Doctor,MALE,45 or older,YES,YES,, ,,,,,,,,,
15828,2,Doctor,MALE,35-44,YES,NO,APPROVED ABSENCE, ,Doctor,MALE,NO,OTHER (SPECIFY),ON CALL,, ,,2.0
15828,3,Doctor,MALE,45 or older,YES,YES,, ,Doctor,MALE,NO,OTHER (SPECIFY),0N CALL,, ,,3.0
15828,4,Doctor,FEMALE,25-34,YES,YES,, ,Doctor,FEMALE,YES,, ,OTHER (SPECIFY),PREPARING TO LEAVE,NO,4.0
15828,5,Clinical Officer,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,6,Clinical Officer,MALE,45 or older,YES,YES,, ,,,,,,,,,
15828,7,Clinical Officer,MALE,35-44,YES,YES,, ,,,,,,,,,
15828,8,Clinical Officer,MALE,45 or older,YES,YES,, ,Clinical Officer,MALE,NO,NOT HIS/HER SHIFT, ,, ,,8.0
15828,9,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,
15828,10,Clinical Officer,FEMALE,35-44,YES,NO,APPROVED ABSENCE, ,Clinical Officer,FEMALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,10.0
15828,11,Clinical Officer,FEMALE,45 or older,YES,YES,, ,,,,,,,,,
15828,12,Other,MALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15828,13,Nurse,FEMALE,35-44,NO,NO,IN TRAINING/SEMINAR, ,,,,,,,,,
15828,14,Nurse,MALE,45 or older,NO,YES,, ,,,,,,,,,
15828,15,Nurse,FEMALE,45 or older,NO,YES,, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,15.0
15828,16,Nurse,MALE,45 or older,NO,NO,IN TRAINING/SEMINAR, ,Nurse,MALE,NO,IN TRAINING/SEMINAR, ,, ,,16.0
15828,17,Nurse,FEMALE,35-44,NO,YES,, ,Nurse,FEMALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,17.0
15828,18,Nurse,MALE,25-34,NO,YES,, ,,,,,,,,,
15828,19,Nurse,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15828,20,Nurse,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15828,21,Other,MALE,45 or older,NO,YES,, ,Other,MALE,YES,, ,LOOKING UP MEDICAL INFORMATION, ,NO,21.0
15828,22,Other,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,23,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,OTHER (SPECIFY),ISSUING DRUGS,NO,23.0
15828,24,Other,MALE,25-34,NO,NO,IN TRAINING/SEMINAR, ,,,,,,,,,
15828,25,Clinical Officer,FEMALE,35-44,YES,YES,, ,,,,,,,,,
15828,26,Clinical Officer,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,27,Clinical Officer,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,28,Nurse,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,29,Nurse,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,30,Nurse,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15828,31,Nurse,MALE,45 or older,NO,YES,, ,,,,,,,,,
15828,32,Nurse,MALE,45 or older,NO,YES,, ,,,,,,,,,
15828,33,Other,MALE,45 or older,NO,YES,, ,,,,,,,,,
15828,34,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15828,35,Doctor,MALE,45 or older,YES,YES,, ,,,,,,,,,
15828,36,Doctor,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,37,Doctor,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,38,Doctor,MALE,35-44,YES,YES,, ,,,,,,,,,
15828,39,Other,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,40,Other,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15828,41,Nurse,MALE,45 or older,NO,YES,, ,,,,,,,,,
15828,42,Nurse,MALE,25-34,NO,YES,, ,,,,,,,,,
15828,43,Nurse,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,44,Nurse,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,45,Nurse,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15828,46,Doctor,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15828,47,Nurse,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15828,48,Nurse,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15828,49,Other,MALE,45 or older,NO,YES,, ,,,,,,,,,
15855,1,Clinical Officer,MALE,35-44,YES,NO,IN TRAINING/SEMINAR, ,,,,,,,,,
15855,2,Nurse,FEMALE,35-44,NO,NO,IN TRAINING/SEMINAR, ,,,,,,,,,
15855,3,Nurse,FEMALE,35-44,NO,YES,, ,Nurse,FEMALE,YES,, ,WRITING A PRESCRIPTION, ,NO,3.0
15855,4,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,NO,NOT HIS/HER SHIFT, ,, ,,4.0
15855,5,Clinical Officer,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15855,6,Other,MALE,25-34,NO,YES,, ,,,,,,,,,
15855,7,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,COMPLETING FORMS, ,NO,7.0
15855,8,Nurse,FEMALE,45 or older,NO,YES,, ,Nurse,FEMALE,YES,, ,COMPLETING FORMS, ,NO,8.0
15855,9,Nurse,FEMALE,35-44,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15855,10,Nurse,FEMALE,25-34,NO,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,10.0
15855,11,Nurse,FEMALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,11.0
15855,12,Nurse,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,12.0
15855,13,Nurse,MALE,45 or older,NO,YES,, ,,,,,,,,,
15855,14,Nurse,FEMALE,45 or older,NO,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,14.0
15855,15,Other,MALE,25-34,NO,YES,, ,Other,MALE,NO,APPROVED ABSENCE, ,, ,,15.0
15855,16,Nurse,MALE,35-44,NO,NO,NOT HIS/HER SHIFT, ,Nurse,MALE,NO,NOT HIS/HER SHIFT, ,, ,,16.0
15855,17,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,
15855,18,Nurse,FEMALE,35-44,NO,YES,, ,,,,,,,,,
15860,1,Nurse,FEMALE,35-44,YES,YES,, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,1.0
15860,2,Nurse,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15860,3,Nurse,FEMALE,35-44,YES,NO,OTHER (SPECIFY),STUDY LEAVE,,,,,,,,,
15860,4,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,YES,, ,ARRANGING FOR TESTS OR CONSULTATIONS, ,NO,4.0
15860,5,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,NO,NOT HIS/HER SHIFT, ,, ,,5.0
15860,6,Nurse,FEMALE,45 or older,YES,NO,APPROVED ABSENCE, ,,,,,,,,,
15860,7,Other,FEMALE,45 or older,YES,YES,, ,Other,FEMALE,YES,, ,OTHER (SPECIFY),ARRIVING FOR WORK,NO,7.0
15860,8,Nurse,FEMALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15860,9,Nurse,MALE,45 or older,YES,YES,, ,,,,,,,,,
15860,10,Nurse,MALE,45 or older,YES,NO,APPROVED ABSENCE, ,,,,,,,,,
15860,11,Other,MALE,45 or older,YES,YES,, ,,,,,,,,,
15860,12,Clinical Officer,MALE,35-44,YES,YES,, ,Clinical Officer,MALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,12.0
15860,13,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15860,14,Other,MALE,25-34,NO,YES,, ,,,,,,,,,
15860,15,Clinical Officer,MALE,35-44,NO,YES,, ,,,,,,,,,
15860,16,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,
15860,17,Clinical Officer,FEMALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,Clinical Officer,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,17.0
15860,18,Other,MALE,45 or older,NO,NO,APPROVED ABSENCE, ,Other,MALE,NO,OFFICIAL MISSION, ,, ,,18.0
15860,19,Other,MALE,45 or older,NO,YES,, ,Other,MALE,YES,, ,PERFORMING LABORATORY WORK, ,YES,19.0
15860,20,Other,FEMALE,45 or older,NO,YES,, ,Other,FEMALE,YES,, ,OTHER (SPECIFY),ARRIVING FOR WORK,NO,20.0
15860,21,Other,MALE,35-44,NO,YES,, ,,,,,,,,,
15860,22,Doctor,FEMALE,25-34,YES,NO,APPROVED ABSENCE, ,Doctor,FEMALE,NO,OFFICIAL MISSION, ,, ,,22.0
15860,23,Clinical Officer,FEMALE,25-34,YES,YES,, ,,,,,,,,,
15861,1,Nurse,FEMALE,35-44,NO,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,1.0
15861,2,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,YES,, ,COMPLETING FORMS, ,NO,2.0
15861,3,Other,FEMALE,35-44,NO,NO,APPROVED ABSENCE, ,Other,FEMALE,YES,, ,PERFORMING LABORATORY WORK, ,NO,3.0
15861,4,Other,FEMALE,45 or older,NO,NO,APPROVED ABSENCE, ,Other,FEMALE,NO,APPROVED ABSENCE, ,, ,,4.0
15861,5,Other,FEMALE,45 or older,NO,NO,NOT HIS/HER SHIFT, ,Other,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,5.0
15864,1,Doctor,FEMALE,45 or older,NO,YES,, ,,,,,,,,,
15864,2,Clinical Officer,MALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,Clinical Officer,MALE,NO,APPROVED ABSENCE, ,, ,,2.0
15864,3,Doctor,FEMALE,25-34,NO,YES,, ,Doctor,FEMALE,NO,APPROVED ABSENCE, ,, ,,3.0
15864,4,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,YES,, ,REVIEWING OR WRITING IN CART, ,NO,4.0
15864,5,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,5.0
15864,6,Other,MALE,45 or older,NO,NO,DOING FIELDWORK, ,Other,MALE,NO,APPROVED ABSENCE, ,, ,,6.0
15864,7,Clinical Officer,MALE,45 or older,YES,YES,, ,Clinical Officer,MALE,NO,NOT HIS/HER SHIFT, ,, ,,7.0
15864,8,Clinical Officer,MALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15864,9,Clinical Officer,MALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,Clinical Officer,MALE,NO,APPROVED ABSENCE, ,, ,,9.0
15864,10,Nurse,FEMALE,25-34,YES,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15864,11,Nurse,MALE,25-34,YES,NO,OFFICIAL MISSION, ,,,,,,,,,
15864,12,Nurse,FEMALE,Younger than 25,YES,NO,OFFICIAL MISSION, ,,,,,,,,,
15864,13,Nurse,FEMALE,45 or older,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15864,14,Other,MALE,25-34,NO,YES,, ,Other,FEMALE,YES,, ,WAITING FOR PATIENT TO UNDRESS, ,NO,14.0
15864,15,Other,MALE,Younger than 25,NO,YES,, ,,,,,,,,,
15864,16,Other,MALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,,,,,,,,,
15864,17,Other,MALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,Other,MALE,NO,NOT HIS/HER SHIFT, ,, ,,17.0
15864,18,Other,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15864,19,Other,FEMALE,25-34,NO,NO,OFFICIAL MISSION, ,,,,,,,,,
15864,20,Other,MALE,35-44,NO,NO,OTHER (SPECIFY), ,,,,,,,,,
15864,21,Other,MALE,35-44,NO,NO,OTHER (SPECIFY), ,Other,MALE,NO,OTHER (SPECIFY), ,, ,,21.0
15864,22,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15864,23,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15864,24,Other,FEMALE,35-44,NO,NO,APPROVED ABSENCE, ,,,,,,,,,
15864,25,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15918,1,Other,MALE,35-44,NO,YES,, ,Other,MALE,NO,APPROVED ABSENCE, ,, ,,1.0
15918,2,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,2.0
15918,3,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,NO,APPROVED ABSENCE, ,, ,,3.0
15918,4,Other,FEMALE,45 or older,NO,MISSING,MISSING, ,Other,FEMALE,YES,, ,COMPLETING FORMS, ,NO,4.0
15918,5,Other,FEMALE,35-44,NO,MISSING,MISSING, ,Other,FEMALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,5.0
15918,6,Other,FEMALE,25-34,NO,MISSING,MISSING, ,Other,FEMALE,YES,, ,COMPLETING FORMS, ,NO,6.0
15918,7,Other,MALE,35-44,NO,YES,, ,Other,MALE,NO,SICK/MATERNITY, ,, ,,7.0
15918,8,Other,FEMALE,25-34,NO,NO,NOT APPROVED ABSENCE, ,Other,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,8.0
15918,9,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,CHECKING SCHEDULE, ,NO,9.0
15918,10,Other,FEMALE,Younger than 25,NO,YES,, ,Other,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,10.0
15918,11,Other,FEMALE,25-34,NO,YES,, ,,,,,,,,,
15925,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,YES,, ,LOOKING UP MEDICAL INFORMATION, ,NO,1.0
15925,2,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,NO,APPROVED ABSENCE, ,, ,,2.0
15925,3,Other,MALE,25-34,NO,NO,APPROVED ABSENCE, ,Other,MALE,NO,APPROVED ABSENCE, ,, ,,3.0
15925,4,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,4.0
15925,5,Other,MALE,25-34,NO,NO,APPROVED ABSENCE, ,Other,MALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,5.0
15925,6,Other,FEMALE,25-34,NO,NO,NOT HIS/HER SHIFT, ,Other,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,6.0
15925,7,Other,FEMALE,45 or older,NO,YES,, ,Other,FEMALE,YES,, ,COMPLETING FORMS, ,NO,7.0
15925,8,Other,FEMALE,25-34,NO,YES,, ,Other,FEMALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,8.0
15935,1,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,1.0
15935,2,Nurse,FEMALE,Younger than 25,YES,YES,, ,Nurse,FEMALE,NO,NOT HIS/HER SHIFT, ,, ,,2.0
15935,3,Nurse,FEMALE,45 or older,YES,YES,, ,Nurse,FEMALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,3.0
15935,4,Nurse,MALE,45 or older,YES,NO,APPROVED ABSENCE, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,4.0
15935,5,Clinical Officer,MALE,25-34,YES,YES,, ,Clinical Officer,MALE,YES,, ,, ,,5.0
15935,6,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,CONSULTATION WITH OTHER PHYSICIAN OR STAFF, ,NO,6.0
15935,7,Other,FEMALE,25-34,NO,NO,APPROVED ABSENCE, ,Other,FEMALE,NO,APPROVED ABSENCE, ,, ,,7.0
15941,1,Nurse,FEMALE,25-34,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,YES,1.0
15941,2,Nurse,MALE,25-34,YES,NO,APPROVED ABSENCE, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,2.0
15941,3,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,PERFORMING LABORATORY WORK, ,YES,3.0
15941,4,Nurse,FEMALE,35-44,YES,NO,NOT HIS/HER SHIFT, ,Nurse,FEMALE,NO,IN TRAINING/SEMINAR, ,, ,,4.0
15944,1,Nurse,MALE,45 or older,YES,YES,, ,Nurse,MALE,NO,APPROVED ABSENCE, ,, ,,1.0
15944,2,Nurse,FEMALE,35-44,YES,YES,, ,Nurse,FEMALE,YES,, ,PROVIDING CONSULTATION (FACE-TO FACE PATIENT CARE), ,NO,2.0
15944,3,Other,MALE,35-44,NO,YES,, ,Other,MALE,YES,, ,OTHER (SPECIFY),DISPENSING DRUGS,NO,3.0
15944,4,Other,MALE,25-34,NO,YES,, ,Other,MALE,YES,, ,PERFORMING LABORATORY WORK, ,NO,4.0
15965,1,Clinical Officer,MALE,25-34,YES,YES,, ,,,,,,,,,
15965,2,Doctor,MALE,45 or older,YES,YES,, ,,,,,,,,,
15965,3,Clinical Officer,MALE,25-34,YES,NO,OFFICIAL MISSION, ,,,,,,,,,
