unique_id,fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14,has_roster,has_absentee,country,absence_rate
42_2,42,2,42,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
42_9,42,9,42,11-50,Over 5,11-50,9.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,8.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.2
42_6,42,6,42,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.2
420_2,420,2,420,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,0.0,formation/seminaire/reunion,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,Younger than 25,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
420_1,420,1,420,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
420_3,420,3,420,5 or less,5 or less,5 or less,3.0,Other,Post-Secondary,Certificate,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Certificate,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,oui,1.0,1.0,Madagascar-2016,0.0
421_1,421,1,421,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.5
421_2,421,2,421,5 or less,5 or less,5 or less,2.0,Other,Secondary,None,homme,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Other,2.0,Other,Secondary,None,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.5
422_3,422,3,422,5 or less,5 or less,5 or less,3.0,Other,Primary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Primary,Certificate,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,oui,1.0,1.0,Madagascar-2016,0.33333334
422_1,422,1,422,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.33333334
422_2,422,2,422,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.33333334
423_1,423,1,423,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.7777778
423_4,423,4,423,6-10,5 or less,11-50,4.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7777778
423_6,423,6,423,6-10,5 or less,11-50,6.0,Other,Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,6.0,Other,Secondary,Certificate,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,oui,1.0,1.0,Madagascar-2016,0.7777778
423_2,423,2,423,6-10,5 or less,11-50,2.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7777778
423_5,423,5,423,6-10,5 or less,11-50,5.0,Other,Primary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Primary,Certificate,,0.0,45 or older,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.7777778
423_8,423,8,423,6-10,5 or less,11-50,8.0,Other,,,homme,45 or older,0.0,0.0,mission officielle,,oui,,T,,,,,Other,8.0,Other,,,,homme,45 or older,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.7777778
423_9,423,9,423,6-10,5 or less,11-50,9.0,Nurse,,,homme,45 or older,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,9.0,Nurse,,,,homme,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7777778
423_3,423,3,423,6-10,5 or less,11-50,3.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7777778
423_7,423,7,423,6-10,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,mission officielle,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7777778
424_3,424,3,424,5 or less,5 or less,5 or less,3.0,Other,Secondary,Certificate,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,Certificate,In the 1990s,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
424_4,424,4,424,5 or less,5 or less,5 or less,4.0,Nurse,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
424_1,424,1,424,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.0
424_2,424,2,424,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,homme,25-34,0.0,oui,,,oui,,T,,,,,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.0
425_2,425,2,425,5 or less,5 or less,5 or less,2.0,Other,Secondary,,0,25-34,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,,,0.0,25-34,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.5
425_1,425,1,425,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.5
426_7,426,7,426,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
426_2,426,2,426,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.8
426_1,426,1,426,11-50,Over 5,11-50,1.0,Doctor,,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
426_5,426,5,426,11-50,Over 5,11-50,5.0,Other,Secondary,Certificate,0,45 or older,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.8
426_11,426,11,426,11-50,Over 5,11-50,11.0,Other,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Diploma,,homme,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.8
426_10,426,10,426,11-50,Over 5,11-50,10.0,Other,Secondary,Certificate,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Secondary,Certificate,In the 1990s,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.8
426_8,426,8,426,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.8
426_3,426,3,426,11-50,Over 5,11-50,3.0,Other,Post-Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Certificate,,0.0,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.8
426_6,426,6,426,11-50,Over 5,11-50,6.0,Other,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Diploma,,homme,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.8
426_9,426,9,426,11-50,Over 5,11-50,9.0,Other,Post-Secondary,None,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,None,,homme,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.8
426_4,426,4,426,11-50,Over 5,11-50,4.0,Other,Post-Secondary,Certificate,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Certificate,Before 1990,homme,45 or older,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.8
427_2,427,2,427,5 or less,Over 5,6-10,2.0,Other,Post-Secondary,Diploma,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Post-Secondary,Diploma,,homme,35-44,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.5
427_3,427,3,427,5 or less,Over 5,6-10,3.0,Other,Post-Secondary,Certificate,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Certificate,After 2000,homme,35-44,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.5
427_1,427,1,427,5 or less,Over 5,6-10,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.5
427_4,427,4,427,5 or less,Over 5,6-10,4.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,35-44,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.5
428_1,428,1,428,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,maladie/maternite,,,,1.0,1.0,Madagascar-2016,0.5
428_3,428,3,428,5 or less,5 or less,5 or less,3.0,Other,Secondary,None,0,35-44,0.0,oui,,,oui,,T,,,,,Other,3.0,Other,Secondary,None,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.5
428_4,428,4,428,5 or less,5 or less,5 or less,4.0,Other,Post-Secondary,None,0,25-34,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.5
428_2,428,2,428,5 or less,5 or less,5 or less,2.0,Other,Secondary,Certificate,0,35-44,0.0,oui,,,oui,,T,,,,,Other,2.0,Other,Secondary,Certificate,After 2000,0.0,35-44,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.5
429_1,429,1,429,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,1.0
43_9,43,9,43,11-50,5 or less,11-50,9.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
43_14,43,14,43,11-50,5 or less,11-50,14.0,Other,Secondary,None,homme,35-44,0.0,oui,,,oui,,T,,,,,Other,10.0,Other,Secondary,None,After 2000,homme,35-44,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
43_11,43,11,43,11-50,5 or less,11-50,11.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.6
43_1,43,1,43,11-50,5 or less,11-50,1.0,Doctor,,Advanced,0,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,,Advanced,After 2000,0.0,45 or older,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.6
43_13,43,13,43,11-50,5 or less,11-50,13.0,Other,Post-Secondary,None,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,None,After 2000,0.0,45 or older,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.6
43_2,43,2,43,11-50,5 or less,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
43_6,43,6,43,11-50,5 or less,11-50,6.0,Doctor,Post-Secondary,Advanced,0,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,6.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,0.0,absence non autorisee,,,,1.0,1.0,Madagascar-2016,0.6
43_10,43,10,43,11-50,5 or less,11-50,10.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
43_5,43,5,43,11-50,5 or less,11-50,5.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,5.0,5.0,eny,Eny,Doctor,5.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,0.0,autre (a preciser),,,,1.0,1.0,Madagascar-2016,0.6
43_3,43,3,43,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
43_4,43,4,43,11-50,5 or less,11-50,4.0,Doctor,Post-Secondary,Advanced,0,45 or older,oui,oui,,,oui,oui,T,4.0,4.0,eny,Eny,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
43_8,43,8,43,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
43_12,43,12,43,11-50,5 or less,11-50,12.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.6
43_7,43,7,43,11-50,5 or less,11-50,7.0,Doctor,,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,7.0,Doctor,,Advanced,After 2000,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.6
430_9,430,9,430,11-50,Over 5,11-50,9.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Doctor,6.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.3
430_14,430,14,430,11-50,Over 5,11-50,14.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,3.0,3.0,eny,Eny,Doctor,10.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.3
430_2,430,2,430,11-50,Over 5,11-50,2.0,Nurse,Post-Secondary,Diploma,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.3
430_6,430,6,430,11-50,Over 5,11-50,6.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,,oui,T,1.0,1.0,eny,Eny,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
430_15,430,15,430,11-50,Over 5,11-50,15.0,Other,Post-Secondary,None,homme,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
430_10,430,10,430,11-50,Over 5,11-50,10.0,Other,Post-Secondary,None,0,45 or older,0.0,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,None,After 2000,0.0,45 or older,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.3
430_16,430,16,430,11-50,Over 5,11-50,16.0,Other,Post-Secondary,Advanced,homme,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
430_13,430,13,430,11-50,Over 5,11-50,13.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.3
430_7,430,7,430,11-50,Over 5,11-50,7.0,Doctor,Post-Secondary,Advanced,homme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Doctor,5.0,Doctor,Post-Secondary,Advanced,,homme,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.3
430_1,430,1,430,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,oui,,,oui,,T,,,,,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.3
430_8,430,8,430,11-50,Over 5,11-50,8.0,Other,Secondary,Certificate,0,35-44,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
430_4,430,4,430,11-50,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,autre,0.0,1.0,1.0,Madagascar-2016,0.3
430_12,430,12,430,11-50,Over 5,11-50,12.0,Other,Post-Secondary,None,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,None,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,0.0,1.0,1.0,Madagascar-2016,0.3
430_5,430,5,430,11-50,Over 5,11-50,5.0,Other,Post-Secondary,None,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,None,After 2000,0.0,Younger than 25,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.3
430_11,430,11,430,11-50,Over 5,11-50,11.0,Nurse,Secondary,Certificate,homme,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
430_3,430,3,430,11-50,Over 5,11-50,3.0,Other,Secondary,Certificate,homme,45 or older,0.0,oui,,,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.3
431_7,431,7,431,6-10,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,Younger than 25,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
431_2,431,2,431,6-10,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,0.0,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,35-44,0.0,autre (a preciser),,,,1.0,1.0,Madagascar-2016,0.6
431_5,431,5,431,6-10,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,0.0,25-34,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
431_9,431,9,431,6-10,Over 5,11-50,9.0,Other,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
431_4,431,4,431,6-10,Over 5,11-50,4.0,Nurse,Secondary,Certificate,0,45 or older,0.0,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Certificate,After 2000,0.0,45 or older,oui,,,discussion avec collegues/reunion/staff,0.0,1.0,1.0,Madagascar-2016,0.6
431_8,431,8,431,6-10,Over 5,11-50,8.0,Other,Post-Secondary,Diploma,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,0.0,1.0,1.0,Madagascar-2016,0.6
431_1,431,1,431,6-10,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,25-34,0.0,formation/seminaire/reunion,,,,1.0,1.0,Madagascar-2016,0.6
431_3,431,3,431,6-10,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,2.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,0.0,35-44,oui,,,consultation/visite de malade,0.0,1.0,1.0,Madagascar-2016,0.6
431_10,431,10,431,6-10,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,oui,,,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
431_6,431,6,431,6-10,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,0,Younger than 25,0.0,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,Younger than 25,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.6
432_9,432,9,432,11-50,5 or less,11-50,9.0,Other,Secondary,None,homme,45 or older,0.0,oui,,,oui,,T,,,,,Other,8.0,Other,Secondary,None,,homme,45 or older,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.7
432_3,432,3,432,11-50,5 or less,11-50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,0.0,0.0,absence autorisee (permission/conge),,oui,,T,,,,,Doctor,3.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7
432_1,432,1,432,11-50,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,0,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,0.0,35-44,0.0,mission officielle,,,,1.0,1.0,Madagascar-2016,0.7
432_7,432,7,432,11-50,5 or less,11-50,7.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,0.0,25-34,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.7
432_5,432,5,432,11-50,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,0,25-34,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,,1.0,,Madagascar-2016,0.7
432_8,432,8,432,11-50,5 or less,11-50,8.0,Nurse,Post-Secondary,Diploma,0,35-44,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,0.0,35-44,0.0,absence autorisee (permission/conge),,,,1.0,1.0,Madagascar-2016,0.7
432_6,432,6,432,11-50,5 or less,11-50,6.0,Nurse,Post-Secondary,Diploma,homme,45 or older,0.0,0.0,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,homme,45 or older,0.0,"repos de garde (pre-garde, sortie de garde)",,,,1.0,1.0,Madagascar-2016,0.7
432_10,432,10,432,11-50,5 or less,11-50,10.0,Other,,None,homme,25-34,0.0,oui,,,oui,,T,,,,,Other,9.0,Other,,None,,homme,25-34,0.0,autre (a preciser),,,,1.0,1.0,Madagascar-2016,0.7
