fac_id,staff_id,id11,m2saq2,m2saq3,m2saq1,m2saq4,m2saq7,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq14_autre,m2saq15,m2saq16,suite60,m2sa_selection10,m2sa_selection,m2sa_dispo,m2sa_dispolib,m2sa_q7_2,m2sbq1,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq12_autre,m2sbq13,m2sbq14
380,4.0,380,5 or less,5 or less,6-10,4.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,3.0,tsy eo,Tsy eo,Nurse,4.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,absence autorisee (permission/conge),,,
381,1.0,381,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
381,2.0,381,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,2.0,tsy eo,Tsy eo,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,non
382,1.0,382,6-10,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
382,2.0,382,6-10,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,2.0,eny,Eny,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
382,3.0,382,6-10,Over 5,11-50,3.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,laboratoires/examens/radios,non
382,4.0,382,6-10,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,autre,
382,5.0,382,6-10,Over 5,11-50,5.0,Other,Post-Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Other,5.0,Other,Post-Secondary,Certificate,After 2000,femme,45 or older,oui,,,recherche des informations/ formation,non
382,6.0,382,6-10,Over 5,11-50,6.0,Other,Post-Secondary,None,femme,35-44,non,oui,,,oui,,T,,,,,Other,6.0,Other,Post-Secondary,None,After 2000,femme,35-44,oui,,,recherche des informations/ formation,non
382,7.0,382,6-10,Over 5,11-50,7.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,7.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,non
382,8.0,382,6-10,Over 5,11-50,8.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,8.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,laboratoires/examens/radios,non
382,9.0,382,6-10,Over 5,11-50,9.0,Other,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Other,9.0,Other,Post-Secondary,Diploma,After 2000,femme,45 or older,oui,,,laboratoires/examens/radios,non
382,10.0,382,6-10,Over 5,11-50,10.0,Other,Post-Secondary,Certificate,homme,45 or older,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Certificate,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
383,1.0,383,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,femme,25-34,non,absence autorisee (permission/conge),,,
383,2.0,383,5 or less,5 or less,6-10,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,traitement de dossiers/elaboration de rapports,oui
383,3.0,383,5 or less,5 or less,6-10,3.0,Other,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,laboratoires/examens/radios,oui
384,1.0,384,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
384,2.0,384,5 or less,5 or less,5 or less,2.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,non,mission officielle,,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,femme,45 or older,non,mission officielle,,,
384,3.0,384,5 or less,5 or less,5 or less,3.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,3.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,non
384,4.0,384,5 or less,5 or less,5 or less,4.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Other,4.0,Other,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,autre,non
385,1.0,385,,Over 5,Over 50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,mission officielle,,,
385,2.0,385,,Over 5,Over 50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,3.0,385,,Over 5,Over 50,3.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,4.0,385,,Over 5,Over 50,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,,oui,T,1.0,1.0,eny,Eny,,,,,,,,,,,,,
385,5.0,385,,Over 5,Over 50,5.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,,homme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
385,6.0,385,,Over 5,Over 50,6.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,formation/seminaire/reunion,,,,T,,3.0,tsy eo,Tsy eo,,,,,,,,,,,,,
385,7.0,385,,Over 5,Over 50,7.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,8.0,385,,Over 5,Over 50,8.0,Doctor,Post-Secondary,Advanced,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,9.0,385,,Over 5,Over 50,9.0,Doctor,Post-Secondary,Advanced,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,10.0,385,,Over 5,Over 50,10.0,Doctor,Post-Secondary,Advanced,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,11.0,385,,Over 5,Over 50,11.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,2.0,4.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
385,12.0,385,,Over 5,Over 50,12.0,Doctor,Post-Secondary,Advanced,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,13.0,385,,Over 5,Over 50,13.0,Doctor,Post-Secondary,Advanced,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,14.0,385,,Over 5,Over 50,14.0,Doctor,Post-Secondary,Advanced,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,15.0,385,,Over 5,Over 50,15.0,Doctor,Post-Secondary,Advanced,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,16.0,385,,Over 5,Over 50,16.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,,,T,,5.0,tsy afaka,Tsy afaka,,,,,,,,,,,,,
385,17.0,385,,Over 5,Over 50,17.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,18.0,385,,Over 5,Over 50,18.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,19.0,385,,Over 5,Over 50,19.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,20.0,385,,Over 5,Over 50,20.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,21.0,385,,Over 5,Over 50,21.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,traitement de dossiers/elaboration de rapports,non
385,22.0,385,,Over 5,Over 50,22.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,23.0,385,,Over 5,Over 50,23.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,24.0,385,,Over 5,Over 50,24.0,Nurse,Post-Secondary,Diploma,homme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,25.0,385,,Over 5,Over 50,25.0,Nurse,Post-Secondary,Diploma,homme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,26.0,385,,Over 5,Over 50,26.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
385,27.0,385,,Over 5,Over 50,27.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,28.0,385,,Over 5,Over 50,28.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,29.0,385,,Over 5,Over 50,29.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,discussion avec collegues/reunion/staff,non
385,30.0,385,,Over 5,Over 50,30.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,31.0,385,,Over 5,Over 50,31.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,32.0,385,,Over 5,Over 50,32.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,autre,non
385,33.0,385,,Over 5,Over 50,33.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
385,34.0,385,,Over 5,Over 50,34.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,35.0,385,,Over 5,Over 50,35.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,36.0,385,,Over 5,Over 50,36.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,37.0,385,,Over 5,Over 50,37.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,38.0,385,,Over 5,Over 50,38.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,absence autorisee (permission/conge),,,
385,39.0,385,,Over 5,Over 50,39.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,40.0,385,,Over 5,Over 50,40.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,41.0,385,,Over 5,Over 50,41.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,maladie/maternite,,,,T,,,,,,,,,,,,,,,,,
385,42.0,385,,Over 5,Over 50,42.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,43.0,385,,Over 5,Over 50,43.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,44.0,385,,Over 5,Over 50,44.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,45.0,385,,Over 5,Over 50,45.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
385,46.0,385,,Over 5,Over 50,46.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,47.0,385,,Over 5,Over 50,47.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,48.0,385,,Over 5,Over 50,48.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,49.0,385,,Over 5,Over 50,49.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,50.0,385,,Over 5,Over 50,50.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,51.0,385,,Over 5,Over 50,51.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,52.0,385,,Over 5,Over 50,52.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,53.0,385,,Over 5,Over 50,53.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,54.0,385,,Over 5,Over 50,54.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,non,absence autorisee (permission/conge),,,,T,,,,,,,,,,,,,,,,,
385,55.0,385,,Over 5,Over 50,55.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,56.0,385,,Over 5,Over 50,56.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,57.0,385,,Over 5,Over 50,57.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,58.0,385,,Over 5,Over 50,58.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,59.0,385,,Over 5,Over 50,59.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,,,T,,,,,,,,,,,,,,,,,
385,60.0,385,,Over 5,Over 50,60.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,discussion avec collegues/reunion/staff,non
385,61.0,385,,Over 5,Over 50,61.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Other,10.0,Other,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,traitement de dossiers/elaboration de rapports,non
385,62.0,385,,Over 5,Over 50,62.0,Other,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,63.0,385,,Over 5,Over 50,63.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,64.0,385,,Over 5,Over 50,64.0,Other,Post-Secondary,Diploma,femme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
385,65.0,385,,Over 5,Over 50,65.0,Other,Post-Secondary,Diploma,homme,25-34,non,oui,,,,,T,,,,,,,,,,,,,,,,,
386,1.0,386,6-10,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,,homme,35-44,non,"repos de garde (pre-garde, sortie de garde)",,,
386,2.0,386,6-10,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,absence autorisee (permission/conge),,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
386,3.0,386,6-10,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,35-44,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,3.0,tsy eo,Tsy eo,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,35-44,oui,,,consultation/visite de malade,non
386,4.0,386,6-10,Over 5,11-50,4.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,oui,,,oui,,T,,,,,Nurse,4.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,traitement de dossiers/elaboration de rapports,non
386,5.0,386,6-10,Over 5,11-50,5.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,,homme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
386,6.0,386,6-10,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
386,7.0,386,6-10,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,non,formation/seminaire/reunion,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
387,1.0,387,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
387,2.0,387,5 or less,5 or less,5 or less,2.0,Other,Post-Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Other,2.0,Other,Post-Secondary,Certificate,After 2000,femme,45 or older,oui,,,discussion avec collegues/reunion/staff,non
388,1.0,388,11-50,Over 5,11-50,1.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,1.0,tsy afaka,Tsy afaka,Doctor,1.0,Doctor,Post-Secondary,Advanced,In the 1990s,homme,45 or older,oui,,,traitement de dossiers/elaboration de rapports,non
388,2.0,388,11-50,Over 5,11-50,2.0,Doctor,Post-Secondary,Advanced,homme,45 or older,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,2.0,tsy eo,Tsy eo,Doctor,2.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
388,3.0,388,11-50,Over 5,11-50,3.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,3.0,eny,Eny,Doctor,3.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
388,4.0,388,11-50,Over 5,11-50,4.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,,T,,4.0,tsy eo,Tsy eo,Doctor,4.0,Doctor,Post-Secondary,Advanced,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
388,5.0,388,11-50,Over 5,11-50,5.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,5.0,tsy eo,Tsy eo,Doctor,5.0,Doctor,Post-Secondary,Advanced,,femme,25-34,non,absence autorisee (permission/conge),,,
388,6.0,388,11-50,Over 5,11-50,6.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,6.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
388,7.0,388,11-50,Over 5,11-50,7.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,7.0,Nurse,Post-Secondary,Diploma,,femme,25-34,non,"repos de garde (pre-garde, sortie de garde)",,,
388,8.0,388,11-50,Over 5,11-50,8.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,8.0,Nurse,Post-Secondary,Diploma,,femme,35-44,non,absence autorisee (permission/conge),,,
388,9.0,388,11-50,Over 5,11-50,9.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,9.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,consultation/visite de malade,non
388,10.0,388,11-50,Over 5,11-50,10.0,Nurse,Post-Secondary,Diploma,femme,45 or older,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Nurse,10.0,Nurse,Post-Secondary,Diploma,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
388,11.0,388,11-50,Over 5,11-50,11.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
388,12.0,388,11-50,Over 5,11-50,12.0,Nurse,Post-Secondary,Diploma,femme,35-44,non,oui,,,,,T,,,,,,,,,,,,,,,,,
389,1.0,389,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,femme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
389,2.0,389,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,homme,25-34,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,discussion avec collegues/reunion/staff,non
390,1.0,390,5 or less,5 or less,6-10,1.0,Doctor,Post-Secondary,Advanced,homme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,35-44,oui,,,consultation/visite de malade,non
390,2.0,390,5 or less,5 or less,6-10,2.0,Nurse,Secondary,Certificate,femme,45 or older,non,oui,,,oui,,T,,,,,Nurse,2.0,Nurse,Secondary,Certificate,After 2000,femme,45 or older,oui,,,consultation/visite de malade,non
390,3.0,390,5 or less,5 or less,6-10,3.0,Other,Post-Secondary,Diploma,homme,45 or older,non,oui,,,oui,,T,,,,,Other,3.0,Other,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,laboratoires/examens/radios,non
390,4.0,390,5 or less,5 or less,6-10,4.0,Doctor,Post-Secondary,Advanced,homme,45 or older,non,oui,,,oui,,T,,,,,Doctor,4.0,Doctor,Post-Secondary,Advanced,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
390,5.0,390,5 or less,5 or less,6-10,5.0,Other,Secondary,Certificate,femme,35-44,non,oui,,,oui,,T,,,,,Other,5.0,Other,Secondary,Certificate,After 2000,femme,35-44,oui,,,laboratoires/examens/radios,non
391,1.0,391,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,Younger than 25,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,Younger than 25,oui,,,consultation/visite de malade,oui
392,1.0,392,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,45 or older,oui,,,consultation/visite de malade,non
392,2.0,392,5 or less,5 or less,5 or less,2.0,Other,Primary,Certificate,femme,35-44,non,non,absence autorisee (permission/conge),,oui,,T,,,,,Other,2.0,Other,Primary,Certificate,,femme,35-44,non,absence autorisee (permission/conge),,,
393,1.0,393,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,femme,35-44,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,35-44,oui,,,consultation/visite de malade,oui
394,1.0,394,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,homme,25-34,oui,,,consultation/visite de malade,oui
395,1.0,395,5 or less,5 or less,5 or less,1.0,Nurse,Post-Secondary,Diploma,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Nurse,1.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
396,1.0,396,5 or less,5 or less,5 or less,1.0,Doctor,Post-Secondary,Advanced,homme,25-34,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,homme,25-34,oui,,,consultation/visite de malade,non
396,2.0,396,5 or less,5 or less,5 or less,2.0,Nurse,Post-Secondary,Diploma,femme,25-34,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,non
397,1.0,397,6-10,5 or less,11-50,1.0,Doctor,Post-Secondary,Advanced,femme,45 or older,oui,oui,,,oui,oui,T,1.0,1.0,eny,Eny,Doctor,1.0,Doctor,Post-Secondary,Advanced,After 2000,femme,45 or older,oui,,,consultation/visite de malade,oui
397,2.0,397,6-10,5 or less,11-50,2.0,Nurse,Post-Secondary,Diploma,homme,35-44,oui,oui,,,oui,oui,T,2.0,2.0,eny,Eny,Nurse,2.0,Nurse,Post-Secondary,Diploma,After 2000,homme,35-44,oui,,,autre,oui
397,3.0,397,6-10,5 or less,11-50,3.0,Nurse,Secondary,Certificate,homme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,3.0,Nurse,Secondary,Certificate,After 2000,homme,45 or older,oui,,,autre,non
397,4.0,397,6-10,5 or less,11-50,4.0,Nurse,Secondary,Certificate,femme,45 or older,non,non,"repos de garde (pre-garde, sortie de garde)",,oui,,T,,,,,Nurse,4.0,Nurse,Secondary,Certificate,,femme,45 or older,non,"repos de garde (pre-garde, sortie de garde)",,,
397,5.0,397,6-10,5 or less,11-50,5.0,Nurse,Post-Secondary,Diploma,femme,25-34,non,oui,,,oui,,T,,,,,Nurse,5.0,Nurse,Post-Secondary,Diploma,After 2000,femme,25-34,oui,,,consultation/visite de malade,oui
