fac_id,staff_id,m2sfq1,m2sfq3,m2sfq4,m2sfq7,m2sfq8,m2sfq9,m2sfq10,m2sfq11,m2sfq12,m2sfq13,m2sfq14,m2sfq14aut,m2sfq15,m2sfq16,m2sgq1,m2sgq3,m2sgq5,m2sgq6,m2sgq7,m2sgq8,m2sgq8aut,m2sgq9,m2sgq10
166,1,11-50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
166,2,11-50,Over 5,2,Other,Secondary,Diploma,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
166,3,11-50,Over 5,3,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Mission officielle,,Non,,,,,,,,,,
166,4,11-50,Over 5,4,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Non,Maladie/maternité,,Oui,,2.0,4.0,Nurse,Femme,Non,Absence non autorisée,,,
166,5,11-50,Over 5,5,Clinical Officer,Post-Secondary,Advanced,Homme,45 or older,Oui,Non,Mission officielle,,Oui,,3.0,5.0,Clinical Officer,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
166,6,11-50,Over 5,6,Other,Post-Secondary,,Homme,25-34,Non,Non,Mission officielle,,Oui,,4.0,6.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
166,7,11-50,Over 5,7,Other,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
166,8,11-50,Over 5,8,Other,Secondary,Diploma,Homme,35-44,Non,Non,Mission officielle,,Oui,,5.0,8.0,Other,Homme,Non,Maladie/maternité,,,
166,9,11-50,Over 5,9,Other,Secondary,Diploma,Homme,35-44,Non,Non,Mission officielle,,Oui,,6.0,9.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
166,10,11-50,Over 5,10,Nurse,Secondary,Diploma,Homme,35-44,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
166,11,11-50,Over 5,11,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,,,,,,,,,,
166,12,11-50,Over 5,12,Other,Primary,None,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
166,13,11-50,Over 5,13,Other,Primary,None,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
166,14,11-50,Over 5,14,Other,Primary,None,Femme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Oui,,7.0,14.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
166,15,11-50,Over 5,15,Other,Secondary,None,Homme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
166,16,11-50,Over 5,16,Other,Primary,None,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
166,17,11-50,Over 5,17,Other,Primary,None,Femme,35-44,Non,Oui,,,Oui,Non,8.0,17.0,Other,Femme,Non,Absence non autorisée,,,
166,18,11-50,Over 5,18,Other,Primary,None,Homme,45 or older,Non,Oui,,,Non,Non,,,,,,,,,
166,19,11-50,Over 5,19,Nurse,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,9.0,19.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
166,20,11-50,Over 5,20,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,10.0,20.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
166,21,11-50,Over 5,21,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
167,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Non,Absence non autorisée,,,
167,2,6-10,5 or less,2,Other,Primary,None,Femme,45 or older,Oui,Non,Mission officielle,,Oui,Non,2.0,2.0,Other,Femme,Non,Mission officielle,,,
167,3,6-10,5 or less,3,Other,Primary,None,Femme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
167,4,6-10,5 or less,4,Other,Primary,None,Homme,35-44,Oui,Non,Maladie/maternité,,Oui,Non,4.0,4.0,Other,Homme,Non,Maladie/maternité,,,
167,5,6-10,5 or less,5,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
168,1,5 or less,5 or less,1,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
168,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
168,3,5 or less,5 or less,3,Other,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,Non
169,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Non,Formation/séminaire/réunion,,,
169,2,11-50,5 or less,2,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Nurse,Homme,Non,Absence non autorisée,,,
169,3,11-50,5 or less,3,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,3.0,3.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
169,4,11-50,5 or less,4,Other,Primary,None,Femme,45 or older,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
169,5,11-50,5 or less,5,Other,Primary,None,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
169,6,11-50,5 or less,6,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Non,Absence non autorisée,,,
169,7,11-50,5 or less,7,Other,Secondary,None,Femme,Younger than 25,Non,Oui,,,Oui,Non,7.0,7.0,Other,Femme,Non,Absence non autorisée,,,
170,1,5 or less,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
170,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
170,3,5 or less,5 or less,3,Other,Secondary,None,Homme,Younger than 25,Non,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,Non
171,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
171,2,6-10,5 or less,2,Nurse,Secondary,Diploma,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Nurse,Homme,Non,Absence autorisée (permission/congé),,,
171,3,6-10,5 or less,3,Other,Secondary,Diploma,Femme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Non,Absence non autorisée,,,
171,4,6-10,5 or less,4,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
171,5,6-10,5 or less,5,Other,Primary,None,Femme,25-34,Oui,Non,Absence non autorisée,,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
171,6,6-10,5 or less,6,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,6.0,6.0,Other,Homme,Oui,,,Autres,Non
171,7,6-10,5 or less,7,Other,Primary,None,Homme,25-34,Non,Oui,,,Oui,Non,7.0,7.0,Other,Homme,Non,Absence non autorisée,,,
172,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
172,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
172,3,5 or less,5 or less,3,Other,,,Femme,45 or older,Non,Oui,,,Oui,Non,3.0,3.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
172,4,5 or less,5 or less,4,Other,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,4.0,4.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
173,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
173,2,5 or less,5 or less,2,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
173,3,5 or less,5 or less,3,Other,Primary,None,Homme,25-34,Non,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Autres,Non
173,4,5 or less,5 or less,4,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Non,Absence non autorisée,,,
174,1,11-50,Over 5,1,Doctor,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
174,2,11-50,Over 5,2,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Oui,Non,1.0,2.0,Clinical Officer,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
174,3,11-50,Over 5,3,Clinical Officer,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Mission officielle,,Oui,Non,2.0,3.0,Clinical Officer,Homme,Non,Mission officielle,,,
174,4,11-50,Over 5,4,Other,Post-Secondary,Advanced,Homme,25-34,Non,Non,Mission officielle,,Oui,Non,3.0,4.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
174,5,11-50,Over 5,5,Other,Post-Secondary,Advanced,Homme,35-44,Non,Non,Mission officielle,,Oui,Non,4.0,5.0,Other,Homme,Non,Formation/séminaire/réunion,,,
174,6,11-50,Over 5,6,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
174,7,11-50,Over 5,7,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
174,8,11-50,Over 5,8,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,Non,,,,,,,,,
174,9,11-50,Over 5,9,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,5.0,9.0,Nurse,Homme,Non,Mission officielle,,,
174,10,11-50,Over 5,10,Nurse,Secondary,Diploma,Homme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,10.0,Nurse,Homme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
174,11,11-50,Over 5,11,Other,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
174,12,11-50,Over 5,12,Other,Primary,Certificate,Femme,45 or older,Oui,Non,Maladie/maternité,,Non,Non,,,,,,,,,
174,13,11-50,Over 5,13,Other,Secondary,Diploma,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
174,14,11-50,Over 5,14,Nurse,Primary,Certificate,Femme,45 or older,Oui,Oui,,,Oui,Oui,7.0,14.0,Nurse,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
174,15,11-50,Over 5,15,Nurse,Primary,Certificate,Femme,45 or older,Oui,Non,Maladie/maternité,,Oui,Non,8.0,15.0,Nurse,Femme,Non,Maladie/maternité,,,
174,16,11-50,Over 5,16,Other,Primary,None,Homme,45 or older,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,9.0,16.0,Other,Homme,Oui,,,Consultation/visite de malade,Oui
174,17,11-50,Over 5,17,Other,Secondary,None,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,10.0,17.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
174,18,11-50,Over 5,18,Other,Primary,None,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
174,19,11-50,Over 5,19,Other,Secondary,None,Femme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
175,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
175,2,11-50,5 or less,2,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Nurse,Femme,Non,Absence autorisée (permission/congé),,,
175,3,11-50,5 or less,3,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
175,4,11-50,5 or less,4,Other,Secondary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Non,Absence non autorisée,,,
175,5,11-50,5 or less,5,Other,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
175,6,11-50,5 or less,6,Other,Secondary,None,Femme,45 or older,Oui,Non,Absence non autorisée,,Oui,Non,6.0,6.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
175,7,11-50,5 or less,7,Other,Primary,None,Femme,45 or older,Non,Oui,,,Oui,Non,7.0,7.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
175,8,11-50,5 or less,8,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,8.0,8.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
176,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
176,2,6-10,5 or less,2,Nurse,Secondary,Diploma,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Nurse,Homme,Non,Absence autorisée (permission/congé),,,
176,3,6-10,5 or less,3,Other,Secondary,Diploma,Femme,25-34,Oui,Non,Formation/séminaire/réunion,,Oui,Non,3.0,3.0,Other,Femme,Non,Absence non autorisée,,,
176,4,6-10,5 or less,4,Other,Secondary,Diploma,Femme,25-34,Oui,Non,Maladie/maternité,,Oui,Non,4.0,4.0,Other,Femme,Non,Maladie/maternité,,,
176,5,6-10,5 or less,5,Other,Primary,None,Femme,Younger than 25,Non,Oui,,,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
176,6,6-10,5 or less,6,Other,Primary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,6.0,6.0,Other,Femme,Oui,,,Autres,Non
177,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
177,2,5 or less,5 or less,2,Other,Secondary,None,Femme,25-34,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,2.0,2.0,Other,Femme,Non,Maladie/maternité,,,
177,3,5 or less,5 or less,3,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Oui,3.0,3.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
177,4,5 or less,5 or less,4,Other,Primary,None,Homme,25-34,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
177,5,5 or less,5 or less,5,Other,,None,Femme,35-44,Non,Oui,,,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
178,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
178,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
178,3,5 or less,5 or less,3,Other,Primary,None,Homme,35-44,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
178,4,5 or less,5 or less,4,Other,Primary,None,Homme,35-44,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Autres,Non
179,1,Over 50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Non,,,,,,,,,
179,2,Over 50,Over 5,2,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,1.0,2.0,Nurse,Homme,Non,Absence non autorisée,,,
179,3,Over 50,Over 5,3,Nurse,Secondary,None,Homme,45 or older,Non,Non,Mission officielle,,Oui,Non,2.0,3.0,Nurse,Homme,Non,Mission officielle,,,
179,4,Over 50,Over 5,4,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
179,5,Over 50,Over 5,5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Mission officielle,,Oui,Non,3.0,5.0,Doctor,Homme,Oui,,,,Non
179,6,Over 50,Over 5,6,Nurse,Primary,Certificate,Femme,45 or older,Non,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
179,7,Over 50,Over 5,7,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
179,8,Over 50,Over 5,8,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
179,9,Over 50,Over 5,9,Other,Secondary,None,Femme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
179,10,Over 50,Over 5,10,Other,Primary,Certificate,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Non,Non,,,,,,,,,
179,11,Over 50,Over 5,11,Nurse,Post-Secondary,Advanced,Femme,45 or older,Oui,Non,Formation/séminaire/réunion,,Non,Non,,,,,,,,,
179,12,Over 50,Over 5,12,Nurse,Secondary,Diploma,Homme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
179,13,Over 50,Over 5,13,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,,Non,Oui,,,,,,,,,
179,14,Over 50,Over 5,14,Other,Post-Secondary,Advanced,Homme,45 or older,Non,Oui,,,Oui,Non,4.0,14.0,Other,Homme,Non,Absence non autorisée,,,
179,15,Over 50,Over 5,15,Nurse,Post-Secondary,Advanced,Femme,45 or older,Oui,Oui,,,Non,Oui,,,,,,,,,
179,16,Over 50,Over 5,16,Other,Post-Secondary,Advanced,Homme,25-34,Non,Oui,,,Oui,Non,5.0,16.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
179,17,Over 50,Over 5,17,Other,Primary,Certificate,Femme,35-44,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,6.0,17.0,Other,Femme,Non,Absence non autorisée,,,
179,18,Over 50,Over 5,18,Other,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
179,19,Over 50,Over 5,19,Other,Secondary,Diploma,Femme,25-34,Oui,Non,"Repos de garde (pré-garde, sortie de garde)",,Oui,Non,7.0,19.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
179,20,Over 50,Over 5,20,Nurse,Secondary,Certificate,Homme,35-44,Oui,Non,Mission officielle,,Non,Non,,,,,,,,,
179,21,Over 50,Over 5,21,Other,Post-Secondary,Certificate,Femme,35-44,Oui,Non,Absence autorisée (permission/congé),,Oui,Non,8.0,21.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
179,22,Over 50,Over 5,22,Nurse,Secondary,Certificate,Femme,25-34,Oui,Non,Mission officielle,,Oui,Non,9.0,22.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
179,23,Over 50,Over 5,23,Other,Secondary,None,Femme,25-34,Non,Oui,,,Non,Non,,,,,,,,,
179,24,Over 50,Over 5,24,Other,Primary,None,Femme,45 or older,Non,Oui,,,Oui,Non,10.0,24.0,Other,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
179,25,Over 50,Over 5,25,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Non,Absence autorisée (permission/congé),,Non,,,,,,,,,,
180,1,5 or less,5 or less,1,Nurse,Secondary,Diploma,Femme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
180,2,5 or less,5 or less,2,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Femme,Oui,,,Consultation/visite de malade,Non
181,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Non,Formation/séminaire/réunion,,,
181,2,6-10,5 or less,2,Other,Secondary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
181,3,6-10,5 or less,3,Other,Primary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
181,4,6-10,5 or less,4,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
181,5,6-10,5 or less,5,Other,Primary,None,Femme,25-34,Non,Oui,,,Oui,Non,5.0,5.0,Other,Femme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
182,1,5 or less,5 or less,1,Nurse,Secondary,Certificate,Homme,45 or older,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
182,2,5 or less,5 or less,2,Other,Secondary,None,Homme,45 or older,Oui,Oui,,,Oui,Oui,2.0,2.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
182,3,5 or less,5 or less,3,Other,Primary,None,Femme,45 or older,Oui,Oui,,,Oui,Oui,3.0,3.0,Other,Femme,Non,Absence autorisée (permission/congé),,,
182,4,5 or less,5 or less,4,Other,Secondary,None,Homme,45 or older,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
183,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Clinical Officer,Homme,Non,Formation/séminaire/réunion,,,
183,2,11-50,5 or less,2,Other,Primary,None,Homme,35-44,Non,Oui,,,Oui,Non,2.0,2.0,Other,Homme,Oui,,,Traitement de dossiers/élaboration de rapports,Non
183,3,11-50,5 or less,3,Nurse,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,,Oui,Oui,3.0,3.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
183,4,11-50,5 or less,4,Other,Primary,None,Homme,45 or older,Non,Oui,,,Oui,Non,4.0,4.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
183,5,11-50,5 or less,5,Other,Secondary,None,Homme,35-44,Non,Oui,,,Oui,Non,5.0,5.0,Other,Homme,Oui,,,Consultation/visite de malade,Non
183,6,11-50,5 or less,6,Other,Primary,None,Femme,35-44,Oui,Oui,,,Oui,Oui,6.0,6.0,Other,Femme,Non,"Repos de garde (pré-garde, sortie de garde)",,,
183,7,11-50,5 or less,7,Other,Secondary,None,Homme,25-34,Non,Oui,,,Oui,Non,7.0,7.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
183,8,11-50,5 or less,8,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Oui,Oui,8.0,8.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
184,1,6-10,5 or less,1,Nurse,Post-Secondary,Advanced,Femme,35-44,Oui,Oui,,,Oui,Oui,,1.0,Nurse,Femme,Oui,,,Consultation/visite de malade,Non
184,2,6-10,5 or less,2,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Absence autorisée (permission/congé),,Oui,,2.0,2.0,Doctor,Homme,Non,Absence autorisée (permission/congé),,,
184,3,6-10,5 or less,3,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,,Oui,Oui,3.0,3.0,Clinical Officer,Homme,Non,Maladie/maternité,,,
184,4,6-10,5 or less,4,Other,Secondary,None,Femme,25-34,Oui,Oui,,,Oui,Oui,4.0,4.0,Other,Femme,Oui,,,Discussion avec collègues/réunion/Staff,Non
184,5,6-10,5 or less,5,Other,Secondary,None,Homme,25-34,Oui,Oui,,,Oui,Oui,5.0,5.0,Other,Homme,Oui,,,Discussion avec collègues/réunion/Staff,Non
184,6,6-10,5 or less,6,Other,Post-Secondary,Advanced,Homme,35-44,Non,Oui,,,Non,Non,,,,,,,,,
185,1,11-50,5 or less,1,Clinical Officer,Post-Secondary,Advanced,Homme,35-44,Oui,Non,Absence autorisée (permission/congé),,Oui,,,1.0,Clinical Officer,Homme,Oui,,,Consultation/visite de malade,Non
185,2,11-50,5 or less,2,Clinical Officer,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Oui,Oui,2.0,2.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
185,3,11-50,5 or less,3,Other,Post-Secondary,,Homme,25-34,Non,Oui,,,Oui,Non,3.0,3.0,Other,Homme,Oui,,,Laboratoires/examens/radios,Non
185,4,11-50,5 or less,4,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,4.0,4.0,Nurse,Femme,Oui,,,Laboratoires/examens/radios,Non
185,5,11-50,5 or less,5,Nurse,Secondary,None,Homme,35-44,Non,Oui,,,Oui,Non,5.0,5.0,Nurse,Homme,Oui,,,Autres,Non
185,6,11-50,5 or less,6,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,6.0,6.0,Nurse,Femme,Oui,,,Autres,Non
185,7,11-50,5 or less,7,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,7.0,7.0,Nurse,Femme,Oui,,,Autres,Non
185,8,11-50,5 or less,8,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,8.0,8.0,Nurse,Femme,Oui,,,Autres,Non
185,9,11-50,5 or less,9,Nurse,Secondary,None,Femme,25-34,Non,Oui,,,Oui,Non,9.0,9.0,Nurse,Femme,Oui,,,Autres,Non
185,10,11-50,5 or less,10,Other,Primary,None,Femme,35-44,Non,Oui,,,Oui,Non,10.0,10.0,Other,Femme,Oui,,,Autres,Non
186,1,5 or less,5 or less,1,Nurse,Secondary,None,Homme,35-44,Oui,Oui,,,Oui,Oui,1.0,1.0,Nurse,Homme,Oui,,,Consultation/visite de malade,Non
187,1,11-50,Over 5,1,Clinical Officer,Post-Secondary,Advanced,Femme,45 or older,Oui,Non,Formation/séminaire/réunion,,Oui,,,1.0,Clinical Officer,Femme,Oui,,,Consultation/visite de malade,Non
187,2,11-50,Over 5,2,Other,Post-Secondary,,Homme,35-44,Non,Oui,,,Non,Oui,,,,,,,,,
187,3,11-50,Over 5,3,Nurse,Post-Secondary,Advanced,Femme,25-34,Oui,Oui,,,Non,Oui,,,,,,,,,
