fac_id,staff_id,mod1_id,m1s0q4_2,m1s2q4,m1s2q5,m1s2q6,m1s2q7,m1s2q9,m1s2q10,m1s2q10_a,m1s2q1,strate,weight_m1p,mod2_id,m2s0q1_2,m2s0q2_2,m2s0q3_2,m2s0q4_2,m2s0q7_1,m2s0q7_2,m2s0q7_3,m2s0q7_5,m2s0q7_6,m2s0q7_7,m2s0q10,m2s1q2,m2s1q3,m2s1q4,m2s1q5,m2s1q6,m2s1q7,m2s1q13,m2s1q14,m2s1q15,m2s1q16,m2s1q17,weight_m2,mod3_id,m3s0q1_2,m3s0q2_2,m3s0q3_2,m3s0q4_2,m3s0q7_1,m3s0q7_2,m3s0q7_3,m3s0q7_5,m3s0q7_6,m3s0q7_7,m3s0q8_h,m3s0q8_mn,m3s0q9_h,m3s0q9_mn,m3s1q2,m3s1q3,m3s1q3_a,weight_m3
132,1,59,59,Other,Homme,25-34,Oui,Oui,,,5 or less,10,11.863829,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,35.591484,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,9.0,12.0,9.0,20.0,Oui,,,35.591484
132,2,59,59,Other,Homme,45 or older,Oui,Oui,,,5 or less,10,11.863829,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Other,45 or older,Post-Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,35.591484,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,9.0,12.0,9.0,20.0,Oui,,,35.591484
132,0,59,59,Nurse,Homme,25-34,Oui,Oui,,,5 or less,10,11.863829,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,35.591484,59.0,41.0,5.0,17.0,59.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,9.0,12.0,9.0,20.0,Oui,,,35.591484
133,0,11,15,Other,Femme,45 or older,Oui,Oui,,,5 or less,1,5.420559,11.0,81.0,1.0,4.0,15.0,Questionnaire complet,Oui,82.0,Questionnaire complet,Oui,3.0,Oui,0.0,oui,Other,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,16.261677,11.0,82.0,1.0,4.0,15.0,Questionnaire complet,Oui,81.0,Questionnaire complet,Oui,3.0,9.0,30.0,10.0,12.0,Oui,,,16.261677
133,2,11,15,Other,Femme,45 or older,Non,Oui,,,5 or less,1,5.420559,11.0,81.0,1.0,4.0,15.0,Questionnaire complet,Oui,82.0,Questionnaire complet,Oui,3.0,Oui,2.0,oui,Other,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,16.261677,11.0,82.0,1.0,4.0,15.0,Questionnaire complet,Oui,81.0,Questionnaire complet,Oui,3.0,9.0,30.0,10.0,12.0,Oui,,,16.261677
133,1,11,15,Nurse,Femme,35-44,Oui,Non,En mission officielle,,5 or less,1,5.420559,11.0,81.0,1.0,4.0,15.0,Questionnaire complet,Oui,82.0,Questionnaire complet,Oui,3.0,Oui,1.0,non,Nurse,35-44,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,16.261677,11.0,82.0,1.0,4.0,15.0,Questionnaire complet,Oui,81.0,Questionnaire complet,Oui,3.0,9.0,30.0,10.0,12.0,Oui,,,16.261677
134,6,12,17,Other,Femme,25-34,Oui,Oui,,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,6.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,3,12,17,Other,Femme,35-44,Non,Non,Congés maladie/maternité,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,3.0,non,Other,35-44,,,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Non,Congés maladie/maternité,,43.36447
134,1,12,17,Nurse,Homme,45 or older,Oui,Non,Absence approuvée,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,1.0,non,Nurse,45 or older,Post-Secondary,Before 1990,0.0,,0.0,,2ieme,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,5,12,17,Other,Femme,35-44,Oui,Oui,,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,5.0,oui,Other,35-44,Post-Secondary,After 2000,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,2,12,17,Other,Femme,45 or older,Oui,Oui,,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Other,45 or older,Secondary,Before 1990,0.0,,0.0,Oui,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,7,12,17,Other,Femme,25-34,Non,Oui,,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,7.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,0,12,17,Other,Femme,25-34,Oui,Oui,,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Oui,,,43.36447
134,4,12,17,Other,Homme,25-34,Oui,Non,Absence approuvée,,6-10,1,5.420559,12.0,21.0,1.0,4.0,17.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,4.0,non,Other,25-34,,,,,,,1ere,43.36447,12.0,22.0,1.0,4.0,17.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,9.0,0.0,10.0,30.0,Non,En mission officielle,,43.36447
135,1,78,106,Nurse,Femme,,Non,Oui,,,5 or less,13,6.7639503,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,1.0,non,Nurse,,,,,,,,1ere,27.055801,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,10.0,20.0,10.0,50.0,Non,Pas sa période de travail,,27.055801
135,0,78,106,Nurse,Homme,35-44,Oui,Oui,,,5 or less,13,6.7639503,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,35-44,Post-Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,27.055801,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,10.0,20.0,10.0,50.0,Oui,,,27.055801
135,3,78,106,Other,Homme,45 or older,Non,Oui,,,5 or less,13,6.7639503,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,3.0,oui,Other,45 or older,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,27.055801,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,10.0,20.0,10.0,50.0,Oui,,,27.055801
135,2,78,106,Nurse,Femme,35-44,Non,Oui,,,5 or less,13,6.7639503,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,35-44,Primary,After 2000,0.0,Oui,0.0,Oui,1ere,27.055801,78.0,32.0,7.0,24.0,106.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,10.0,20.0,10.0,50.0,Oui,,,27.055801
136,1,80,108,Other,Homme,25-34,Oui,Oui,,,5 or less,14,15.78849,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,47.36547,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,13.0,30.0,13.0,35.0,Oui,,,47.36547
136,0,80,108,Nurse,Femme,25-34,Oui,Oui,,,5 or less,14,15.78849,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,47.36547,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,13.0,30.0,13.0,35.0,Oui,,,47.36547
136,2,80,108,Other,Homme,25-34,Non,Oui,,,5 or less,14,15.78849,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Other,25-34,Secondary,In the 1990s,Ne sait pas,Oui,Ne sait pas,Oui,1ere,47.36547,80.0,32.0,7.0,24.0,108.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,13.0,30.0,13.0,35.0,Oui,,,47.36547
137,2,71,109,Nurse,Femme,25-34,Non,Oui,,,5 or less,14,33.1509,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,99.452705,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,38.0,9.0,0.0,Oui,,,99.452705
137,0,71,109,Nurse,Homme,25-34,Oui,Oui,,,5 or less,14,33.1509,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,2.0,Oui,0.0,Oui,1ere,99.452705,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,38.0,9.0,0.0,Oui,,,99.452705
137,1,71,109,Nurse,Femme,35-44,Non,Oui,,,5 or less,14,33.1509,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Nurse,35-44,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,99.452705,71.0,22.0,7.0,25.0,109.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,38.0,9.0,0.0,Oui,,,99.452705
138,6,49,86,Nurse,Femme,45 or older,Oui,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,6.0,oui,Nurse,45 or older,Secondary,In the 1990s,2.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
138,1,49,86,Other,Homme,25-34,Oui,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
138,0,49,86,Nurse,Femme,45 or older,Oui,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Non,Absence approuvée,,142.00075
138,2,49,86,Other,Femme,45 or older,Non,Non,Congés maladie/maternité,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Other,45 or older,Post-Secondary,Before 1990,3.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
138,3,49,86,Nurse,Femme,25-34,Oui,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,3.0,oui,Nurse,25-34,Primary,Before 1990,7.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
138,4,49,86,Other,Femme,45 or older,Non,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,4.0,oui,Other,45 or older,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
138,5,49,86,Other,Homme,25-34,Non,Oui,,,6-10,18,20.285822,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,5.0,oui,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,142.00075,49.0,51.0,9.0,31.0,86.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,12.0,10.0,12.0,20.0,Oui,,,142.00075
139,5,73,71,Other,Homme,Younger than 25,Non,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,5.0,oui,Other,Younger than 25,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
139,0,73,71,Nurse,Homme,25-34,Oui,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
139,3,73,71,Other,Femme,35-44,Non,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,3.0,oui,Other,35-44,Primary,After 2000,0.0,Oui,0.0,Oui,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
139,1,73,71,Nurse,Femme,25-34,Oui,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
139,4,73,71,Other,Femme,Younger than 25,Non,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,4.0,oui,Other,Younger than 25,Post-Secondary,After 2000,,,,,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
139,2,73,71,Nurse,Femme,45 or older,Non,Oui,,,6-10,12,5.210792,73.0,21.0,6.0,23.0,71.0,Questionnaire complet,Oui,22.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,45 or older,Primary,In the 1990s,0.0,Oui,0.0,Oui,1ere,31.264751,73.0,22.0,6.0,23.0,71.0,Questionnaire complet,Oui,21.0,Questionnaire complet,Oui,1.0,8.0,45.0,9.0,20.0,Oui,,,31.264751
140,2,20,8,Other,Femme,Younger than 25,Oui,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,8.0,oui,Other,35-44,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,7,20,8,Nurse,Femme,45 or older,Non,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,11.0,oui,Other,35-44,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,16,20,8,Other,Homme,25-34,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,14,20,8,Nurse,Femme,45 or older,Non,Non,Congés maladie/maternité,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,15,20,8,Other,Femme,45 or older,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,17,20,8,Other,Femme,Younger than 25,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,8,20,8,Other,Femme,35-44,Non,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,4.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,5,20,8,Other,Femme,25-34,Non,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,16.0,oui,Other,25-34,Post-Secondary,After 2000,,,,,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Non,Absence non-approuvée,,74.12969
140,1,20,8,Nurse,Homme,45 or older,Oui,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,14.0,non,Nurse,45 or older,Primary,Before 1990,0.0,Oui,0.0,Oui,2ieme,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,3,20,8,Other,Femme,35-44,Oui,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,10.0,non,Other,35-44,Secondary,After 2000,0.0,Oui,0.0,Oui,2ieme,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Non,Congés maladie/maternité,,74.12969
140,10,20,8,Other,Femme,35-44,Non,Non,Congés maladie/maternité,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,6.0,non,Other,35-44,Secondary,In the 1990s,0.0,Oui,0.0,Oui,2ieme,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Non,Absence non-approuvée,,74.12969
140,12,20,8,Other,Femme,35-44,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,9,20,8,Other,Femme,,Non,Non,Absence approuvée,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Other,Younger than 25,Post-Secondary,After 2000,,,,,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,4,20,8,Other,Femme,25-34,Oui,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,7.0,oui,Nurse,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
140,11,20,8,Other,Femme,35-44,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6,20,8,Other,Homme,35-44,Non,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Non,Absence non-approuvée,,74.12969
140,13,20,8,Other,Femme,45 or older,Non,Oui,,,11-50,1,4.118316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,20,8,Nurse,Femme,45 or older,Oui,Oui,,,11-50,1,4.118316,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,74.12969,20.0,51.0,1.0,3.0,8.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,10.0,10.0,10.0,17.0,Oui,,,74.12969
141,3,132,92,Nurse,Femme,25-34,Oui,Oui,,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,3.0,oui,Nurse,25-34,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Oui,,,88.26956
141,4,132,92,Nurse,Femme,45 or older,Non,Non,Absence approuvée,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,4.0,non,Nurse,45 or older,,,,,,,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Non,Absence approuvée,,88.26956
141,5,132,92,Other,Femme,35-44,Oui,Oui,,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,5.0,oui,Other,35-44,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Oui,,,88.26956
141,1,132,92,Other,Femme,35-44,Non,Oui,,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,1.0,oui,Other,35-44,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Oui,,,88.26956
141,2,132,92,Other,Femme,25-34,Non,Oui,,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,2.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Oui,,,88.26956
141,0,132,92,Nurse,Homme,45 or older,Oui,Oui,,,6-10,20,14.711594,132.0,92.0,10.0,37.0,92.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,88.26956,132.0,91.0,10.0,37.0,92.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,10.0,0.0,10.0,7.0,Oui,,,88.26956
142,6,121,96,Nurse,Femme,45 or older,Oui,Oui,,,11-50,19,4.883962,121.0,91.0,10.0,34.0,96.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,Oui,11.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,78.143394,121.0,91.0,10.0,34.0,96.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,8.0,53.0,10.0,7.0,Non,Congés maladie/maternité,,78.143394
