unique_id,fac_id,staff_id,mod1_id,m1s0q4_2,m1s2q4,m1s2q5,m1s2q6,m1s2q7,m1s2q9,m1s2q10,m1s2q10_a,m1s2q1,mod2_id,m2s0q1_2,m2s0q2_2,m2s0q3_2,m2s0q4_2,m2s0q7_1,m2s0q7_2,m2s0q7_3,m2s0q7_5,m2s0q7_6,m2s0q7_7,m2s0q10,m2s1q2,m2s1q3,m2s1q4,m2s1q5,m2s1q6,m2s1q7,m2s1q13,m2s1q14,m2s1q15,m2s1q16,m2s1q17,abs_wt,mod3_id,m3s0q1_2,m3s0q2_2,m3s0q3_2,m3s0q4_2,m3s0q7_1,m3s0q7_2,m3s0q7_3,m3s0q7_5,m3s0q7_6,m3s0q7_7,m3s0q8_h,m3s0q8_mn,m3s0q9_h,m3s0q9_mn,m3s1q2,m3s1q3,m3s1q3_a,has_roster,has_absentee,has_absentee2,country,absence_rate,absence_rate2
86_0,86,0,137,29,Nurse,Homme,25-34,Oui,Oui,,,5 or less,137.0,92.0,2.0,5.0,29.0,Questionnaire complet,Oui,91.0,Questionnaire complet,Oui,3.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,12.827963,137.0,91.0,2.0,5.0,29.0,Questionnaire complet,Oui,92.0,Questionnaire complet,Oui,3.0,8.0,3.0,8.0,10.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.0,0.6666667
87_3,87,3,8,11,Nurse,0,25-34,0,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,8.0,0.0,Nurse,,,,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_8,87,8,8,11,Nurse,0,,0,0,Absence approuvée,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,7.0,0.0,Nurse,,,,,,,,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,0.0,12.0,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_5,87,5,8,11,Other,0,25-34,0,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,3.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_7,87,7,8,11,Nurse,0,,0,0,Absence approuvée,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,5.0,oui,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_0,87,0,8,11,Nurse,0,45 or older,Oui,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_9,87,9,8,11,Nurse,0,,0,0,Absence approuvée,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,4.0,oui,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_1,87,1,8,11,Nurse,0,45 or older,Oui,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,11.0,0.0,Nurse,45 or older,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_2,87,2,8,11,Nurse,0,35-44,0,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,10.0,0.0,Nurse,,,,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_10,87,10,8,11,Nurse,0,,0,0,Absence approuvée,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_6,87,6,8,11,Other,0,25-34,0,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,35-44,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
87_11,87,11,8,11,Nurse,0,45 or older,0,0,Absence approuvée,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.36363637,0.27272728
87_4,87,4,8,11,Other,0,25-34,0,Oui,,,11-50,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,6.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,49.419792,8.0,12.0,1.0,3.0,11.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,10.0,24.0,11.0,0.0,Oui,,,1,1.0,1.0,Senegal-2010,0.36363637,0.27272728
88_3,88,3,17,1,Other,0,25-34,0,0,Congés maladie/maternité,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,3.0,0.0,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,2ieme,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,0.0,Congés maladie/maternité,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_7,88,7,17,1,Nurse,0,45 or older,Oui,0,99.0,Retard,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,7.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_5,88,5,17,1,Nurse,0,45 or older,0,Oui,,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,5.0,oui,Nurse,45 or older,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,Oui,,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_0,88,0,17,1,Nurse,Homme,45 or older,Oui,Oui,,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,Oui,,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_2,88,2,17,1,Other,0,35-44,0,0,99.0,Retard,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Other,35-44,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,Oui,,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_1,88,1,17,1,Other,0,25-34,0,Oui,,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,Oui,,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_6,88,6,17,1,Nurse,0,45 or older,0,0,Absence approuvée,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,6.0,0.0,Nurse,45 or older,Secondary,After 2000,0.0,Oui,0.0,Oui,2ieme,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.25,0.375
88_4,88,4,17,1,Nurse,0,45 or older,0,Oui,,,6-10,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,Oui,4.0,oui,Nurse,45 or older,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,43.36447,17.0,62.0,1.0,4.0,1.0,Questionnaire complet,Oui,61.0,Questionnaire complet,Oui,2.0,10.0,0.0,10.0,19.0,Oui,,,1,1.0,1.0,Senegal-2010,0.25,0.375
89_0,89,0,15,23,Nurse,Homme,45 or older,Oui,Oui,,,5 or less,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,27.102795,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,11.0,24.0,11.0,49.0,0.0,12.0,,1,1.0,1.0,Senegal-2010,0.0,0.2
89_4,89,4,15,23,Other,0,25-34,0,Oui,,,5 or less,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,4.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,27.102795,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,11.0,24.0,11.0,49.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.2
89_2,89,2,15,23,Other,0,45 or older,0,Oui,,,5 or less,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Other,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,27.102795,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,11.0,24.0,11.0,49.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.2
89_3,89,3,15,23,Other,0,45 or older,0,Oui,,,5 or less,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Other,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,27.102795,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,11.0,24.0,11.0,49.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.2
89_1,89,1,15,23,Other,0,45 or older,0,Oui,,,5 or less,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,3.0,oui,Other,45 or older,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,27.102795,15.0,12.0,1.0,4.0,23.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,11.0,24.0,11.0,49.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.2
9_1,9,1,67,129,Nurse,0,45 or older,0,Oui,,,5 or less,67.0,32.0,8.0,27.0,129.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Nurse,45 or older,Secondary,Before 1990,,,,,1ere,67.599266,67.0,32.0,8.0,27.0,129.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,8.0,30.0,8.0,45.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
9_0,9,0,67,129,Other,Homme,45 or older,Oui,Oui,,,5 or less,67.0,32.0,8.0,27.0,129.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Other,45 or older,Secondary,Before 1990,,,,,1ere,67.599266,67.0,32.0,8.0,27.0,129.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,8.0,30.0,8.0,45.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
90_3,90,3,77,69,Other,0,,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,3.0,0.0,Other,,,,,,,,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,0.0,Absence approuvée,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_2,90,2,77,69,Nurse,0,25-34,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_4,90,4,77,69,Other,0,35-44,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,4.0,oui,Other,35-44,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_0,90,0,77,69,Nurse,Homme,35-44,Oui,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,35-44,Post-Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_6,90,6,77,69,Nurse,0,45 or older,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,6.0,oui,Nurse,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_1,90,1,77,69,Nurse,0,25-34,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,1.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,7.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_8,90,8,77,69,Other,Homme,25-34,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,8.0,oui,Other,25-34,Secondary,After 2000,,,,,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_7,90,7,77,69,Nurse,0,35-44,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,7.0,oui,Nurse,35-44,Primary,After 2000,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_9,90,9,77,69,Other,0,35-44,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,9.0,oui,Other,35-44,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
90_5,90,5,77,69,Other,Homme,25-34,0,Oui,,,6-10,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,Oui,5.0,oui,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,52.10792,77.0,12.0,6.0,23.0,69.0,Questionnaire complet,Oui,11.0,Questionnaire complet,Oui,1.0,8.0,10.0,8.0,40.0,Oui,,,1,1.0,1.0,Senegal-2010,0.1,0.1
91_5,91,5,64,62,Other,Homme,45 or older,0,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,5.0,oui,Other,45 or older,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
91_4,91,4,64,62,Nurse,0,45 or older,0,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,4.0,oui,Nurse,45 or older,Primary,Before 1990,0.0,Oui,0.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
91_0,91,0,64,62,Nurse,0,25-34,Oui,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
91_3,91,3,64,62,Nurse,0,Younger than 25,0,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,3.0,oui,Nurse,Younger than 25,Secondary,After 2000,0.0,Oui,5.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
91_2,91,2,64,62,Nurse,0,35-44,0,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Nurse,35-44,Secondary,In the 1990s,0.0,Oui,0.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
91_1,91,1,64,62,Other,Homme,25-34,0,Oui,,,6-10,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Other,25-34,Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,42.86565,64.0,51.0,5.0,19.0,62.0,Questionnaire complet,Oui,52.0,Questionnaire complet,Oui,2.0,11.0,0.0,11.0,8.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
92_0,92,0,45,49,Nurse,Homme,45 or older,Oui,Oui,,,5 or less,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,44.969376,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,11.0,28.0,11.0,42.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
92_2,92,2,45,49,Other,0,25-34,Oui,Oui,,,5 or less,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,2.0,oui,Other,25-34,Post-Secondary,After 2000,0.0,Oui,0.0,Oui,1ere,44.969376,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,11.0,28.0,11.0,42.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
92_1,92,1,45,49,Other,Homme,45 or older,Oui,Oui,,,5 or less,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,1.0,oui,Other,45 or older,Primary,Before 1990,0.0,Oui,0.0,Oui,1ere,44.969376,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,11.0,28.0,11.0,42.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
92_3,92,3,45,49,Nurse,0,45 or older,Oui,Oui,,,5 or less,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,Oui,3.0,oui,Nurse,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,44.969376,45.0,41.0,4.0,13.0,49.0,Questionnaire complet,Oui,42.0,Questionnaire complet,Oui,2.0,11.0,28.0,11.0,42.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.0
93_3,93,3,7,10,Nurse,0,25-34,0,Oui,,,11-50,7.0,32.0,1.0,3.0,10.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,4.0,oui,Nurse,45 or older,Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,7.0,31.0,1.0,3.0,10.0,Questionnaire complet,Oui,32.0,Questionnaire complet,Oui,1.0,10.0,0.0,10.0,10.0,0.0,12.0,,1,1.0,1.0,Senegal-2010,0.0,0.33333334
93_1,93,1,7,10,Other,Homme,45 or older,Oui,0,Absence approuvée,,11-50,7.0,32.0,1.0,3.0,10.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,2.0,oui,Nurse,45 or older,Post-Secondary,In the 1990s,Ne sait pas,0.0,0.0,Oui,1ere,49.419792,7.0,31.0,1.0,3.0,10.0,Questionnaire complet,Oui,32.0,Questionnaire complet,Oui,1.0,10.0,0.0,10.0,10.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.33333334
93_6,93,6,7,10,Other,0,,0,0,12.0,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
93_4,93,4,7,10,Nurse,0,45 or older,0,Oui,,,11-50,7.0,32.0,1.0,3.0,10.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,8.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,7.0,31.0,1.0,3.0,10.0,Questionnaire complet,Oui,32.0,Questionnaire complet,Oui,1.0,10.0,0.0,10.0,10.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.33333334
93_0,93,0,7,10,Nurse,0,45 or older,Oui,Oui,,,11-50,7.0,32.0,1.0,3.0,10.0,Questionnaire complet,Oui,31.0,Questionnaire complet,Oui,1.0,Oui,0.0,oui,Nurse,45 or older,Post-Secondary,Before 1990,0.0,Oui,0.0,Oui,1ere,49.419792,7.0,31.0,1.0,3.0,10.0,Questionnaire complet,Oui,32.0,Questionnaire complet,Oui,1.0,10.0,0.0,10.0,10.0,Oui,,,1,1.0,1.0,Senegal-2010,0.0,0.33333334
93_8,93,8,7,10,Nurse,0,45 or older,0,Oui,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
93_9,93,9,7,10,Other,0,,0,0,12.0,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
93_7,93,7,7,10,Other,0,,0,0,12.0,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
93_11,93,11,7,10,Other,0,,0,0,12.0,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
93_10,93,10,7,10,Other,0,25-34,0,Oui,,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Senegal-2010,0.0,0.33333334
