unique_id,fac_id,staff_id,m2saq1,m2saq2,m2saq3,m2saq6,m2saq8,m2saq9,m2saq10,m2saq11,m2saq12,m2saq13,m2saq14,m2saq15,m2saq16,m2saqobs,m2sbq1,m2sbq3,m2sbq5,m2sbq6,m2sbq7,m2sbq8,m2sbq9,m2sbq10,m2sbq11,m2sbq12,m2sbq13,m2sbq15,m2sbq17,has_roster,has_absentee,country,absence_rate
259_1,259,1,5 or less,5 or less,5 or less,Nurse,Primary,Diploma,0.0,45 or older,Oui,0,Absence autorisée (permission/congé),Oui,non,,1.0,1.0,Nurse,Primary,Diploma,0.0,45 or older,Oui,,Consultation/visite de malade,0.0,Before 1990,Individu,1,1.0,Niger-2015,0.0
26_1,26,1,5 or less,5 or less,5 or less,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
260_2,260,2,5 or less,5 or less,5 or less,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,0,Absence autorisée (permission/congé),Oui,non,,2.0,2.0,Doctor,Post-Secondary,Advanced,Homme,35-44,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.6666667
260_1,260,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,0.0,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Advanced,0.0,45 or older,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.6666667
260_3,260,3,5 or less,5 or less,5 or less,Other,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,3.0,3.0,Other,Secondary,Advanced,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.6666667
261_1,261,1,5 or less,5 or less,5 or less,Nurse,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,,In the 1990s,Individu,1,1.0,Niger-2015,0.0
261_2,261,2,5 or less,5 or less,5 or less,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Advanced,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
262_1,262,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,Homme,35-44,0.0,Est allé retirer son salaire,,,,Autre (Préciser),1,1.0,Niger-2015,1.0
263_1,263,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Advanced,0.0,25-34,0.0,Formation/séminaire/réunion,,,,Autre (Préciser),1,1.0,Niger-2015,1.0
264_1,264,1,5 or less,5 or less,5 or less,Other,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Post-Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
265_1,265,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Primary,Certificate,Homme,35-44,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
266_1,266,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
266_2,266,2,5 or less,5 or less,5 or less,Other,Primary,Certificate,Homme,Younger than 25,Oui,Oui,,Oui,Oui,,2.0,2.0,Other,Primary,Certificate,Homme,Younger than 25,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
267_1,267,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,0.0,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
268_1,268,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Diploma,Homme,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
268_2,268,2,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Diploma,0.0,25-34,Oui,,Discussion avec collègues/réunion/Staff,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
269_1,269,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
27_1,27,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Primary,Certificate,Homme,45 or older,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
270_1,270,1,5 or less,5 or less,5 or less,Nurse,Primary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Primary,Diploma,0.0,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
273_4,273,4,6-10,5 or less,5 or less,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,4.0,4.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Traitement de dossiers/élaboration de rapports,0.0,After 2000,-9.0,1,1.0,Niger-2015,0.75
273_3,273,3,6-10,5 or less,5 or less,Doctor,Post-Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,3.0,3.0,Doctor,Post-Secondary,Advanced,Homme,25-34,0.0,Formation/séminaire/réunion,,,,Autre (Préciser),1,1.0,Niger-2015,0.75
273_1,273,1,6-10,5 or less,5 or less,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,1.0,1.0,Nurse,Post-Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Autre (Préciser),1,1.0,Niger-2015,0.75
273_2,273,2,6-10,5 or less,5 or less,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Autre (Préciser),1,1.0,Niger-2015,0.75
274_1,274,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,Homme,Younger than 25,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Advanced,0.0,Younger than 25,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
275_1,275,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,Homme,35-44,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
276_1,276,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,0.0,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
278_1,278,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Post-Secondary,Certificate,Homme,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.0
28_1,28,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,0.0,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Primary,Certificate,0.0,45 or older,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
280_1,280,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Primary,Certificate,0.0,Younger than 25,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
281_2,281,2,6-10,5 or less,5 or less,Other,Post-Secondary,Advanced,Homme,25-34,Oui,0,Maladie/maternité,Oui,non,,2.0,2.0,Nurse,Post-Secondary,Advanced,Homme,25-34,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.5
281_4,281,4,6-10,5 or less,5 or less,Other,Secondary,None,Homme,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,4.0,4.0,Other,Secondary,Certificate,Homme,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.5
281_3,281,3,6-10,5 or less,5 or less,Other,Primary,Diploma,Homme,Younger than 25,Oui,0,Maladie/maternité,Oui,non,,3.0,3.0,Other,Primary,Diploma,Homme,Younger than 25,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.5
281_1,281,1,6-10,5 or less,5 or less,Nurse,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Advanced,Homme,45 or older,Oui,,Discussion avec collègues/réunion/Staff,,Before 1990,Individu,1,1.0,Niger-2015,0.5
282_18,282,18,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_7,282,7,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_10,282,10,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_6,282,6,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_16,282,16,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_4,282,4,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,11.0,4.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
282_12,282,12,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,4.0,12.0,Nurse,Secondary,Diploma,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.8181818
282_11,282,11,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,3.0,11.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
282_15,282,15,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,Absence autorisée (permission/congé),Oui,non,,10.0,15.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.8181818
282_17,282,17,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,2.0,17.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.8181818
282_9,282,9,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,5.0,9.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.8181818
282_1,282,1,11-50,11-50,Over 5,Nurse,Post-Secondary,Diploma,Homme,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Post-Secondary,Diploma,Homme,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.8181818
282_3,282,3,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,7.0,3.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
282_8,282,8,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
282_2,282,2,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,0,Maladie/maternité,Oui,non,,6.0,2.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Maladie/maternité,,,,Collègue,1,1.0,Niger-2015,0.8181818
282_14,282,14,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,9.0,14.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Collègue,1,1.0,Niger-2015,0.8181818
282_13,282,13,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,8.0,13.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Collègue,1,1.0,Niger-2015,0.8181818
282_5,282,5,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.8181818
283_4,283,4,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,6.0,4.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.6363636
283_10,283,10,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
283_13,283,13,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
283_6,283,6,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,10.0,6.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.6363636
283_3,283,3,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,35-44,Oui,0,Maladie/maternité,Oui,non,,4.0,3.0,Other,Secondary,Advanced,0.0,35-44,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.6363636
283_14,283,14,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,35-44,Oui,Oui,,Oui,Oui,,3.0,14.0,Nurse,Secondary,Diploma,0.0,35-44,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.6363636
283_12,283,12,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Maladie/maternité,Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
283_7,283,7,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,5.0,7.0,Other,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.6363636
283_17,283,17,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,7.0,17.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.6363636
283_5,283,5,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,8.0,5.0,Nurse,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.6363636
283_8,283,8,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,Younger than 25,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,11.0,8.0,Other,Secondary,Advanced,0.0,Younger than 25,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.6363636
283_9,283,9,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,9.0,9.0,Other,Secondary,Advanced,0.0,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.6363636
283_11,283,11,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
283_1,283,1,11-50,11-50,Over 5,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,,Consultation/visite de malade,0.0,In the 1990s,Individu,1,1.0,Niger-2015,0.6363636
283_2,283,2,11-50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
283_15,283,15,11-50,11-50,Over 5,Nurse,Secondary,Diploma,0.0,25-34,Oui,0,Maladie/maternité,Oui,non,,2.0,15.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.6363636
283_16,283,16,11-50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.6363636
284_17,284,17,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,10.0,17.0,Nurse,Secondary,Advanced,Homme,25-34,Oui,,Traitement de dossiers/élaboration de rapports,0.0,After 2000,Individu,1,1.0,Niger-2015,0.72727275
284_7,284,7,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,7.0,7.0,Nurse,Secondary,Advanced,0.0,Younger than 25,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.72727275
284_9,284,9,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_5,284,5,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_8,284,8,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,Younger than 25,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_14,284,14,Over 50,11-50,Over 5,Nurse,Primary,Diploma,Homme,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_4,284,4,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,2.0,4.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Individu,1,1.0,Niger-2015,0.72727275
284_24,284,24,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_13,284,13,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_12,284,12,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_16,284,16,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_11,284,11,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,11.0,11.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.72727275
284_22,284,22,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,9.0,22.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.72727275
284_26,284,26,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,Oui,,Oui,Oui,,3.0,26.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.72727275
284_21,284,21,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_2,284,2,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_1,284,1,Over 50,11-50,Over 5,Doctor,Post-Secondary,Advanced,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Doctor,Post-Secondary,Advanced,Homme,45 or older,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.72727275
284_20,284,20,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Oui,non,,6.0,20.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,"Repos de garde (pré-garde, sortie de garde)",,,,Responsable,1,1.0,Niger-2015,0.72727275
284_19,284,19,Over 50,11-50,Over 5,Nurse,Post-Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,4.0,19.0,Nurse,Post-Secondary,Advanced,Homme,35-44,Oui,,Discussion avec collègues/réunion/Staff,Oui,After 2000,Individu,1,1.0,Niger-2015,0.72727275
284_18,284,18,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,45 or older,Oui,0,Absence autorisée (permission/congé),Oui,non,,8.0,18.0,Nurse,Secondary,Advanced,0.0,45 or older,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.72727275
284_15,284,15,Over 50,11-50,Over 5,Other,Secondary,Advanced,0.0,25-34,Oui,0,"Repos de garde (pré-garde, sortie de garde)",Non,non,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_23,284,23,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,25-34,Oui,0,Absence autorisée (permission/congé),Oui,non,,5.0,23.0,Nurse,Secondary,Advanced,0.0,25-34,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.72727275
284_3,284,3,Over 50,11-50,Over 5,Nurse,Primary,Diploma,Homme,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_10,284,10,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,Homme,45 or older,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_25,284,25,Over 50,11-50,Over 5,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
284_6,284,6,Over 50,11-50,Over 5,Nurse,Primary,Diploma,0.0,25-34,Oui,Oui,,Non,Oui,,,,,,,,,,,,,,,1,,Niger-2015,0.72727275
285_1,285,1,5 or less,5 or less,5 or less,Other,Primary,Certificate,0.0,35-44,Oui,0,Formation/séminaire/réunion,Oui,non,,1.0,1.0,Other,Primary,Certificate,0.0,35-44,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.5
285_2,285,2,5 or less,5 or less,5 or less,Other,Secondary,Advanced,0.0,Younger than 25,Oui,Oui,,Oui,Oui,,2.0,2.0,Other,Secondary,Advanced,0.0,Younger than 25,0.0,Est allé retirer son salaire,,,,Responsable,1,1.0,Niger-2015,0.5
286_1,286,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,0.0,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,0.0,45 or older,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
287_1,287,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,0.0,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Diploma,0.0,25-34,0.0,Absence non autorisée,,,,Autre (Préciser),1,1.0,Niger-2015,1.0
289_1,289,1,5 or less,5 or less,5 or less,Nurse,Secondary,Diploma,Homme,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Diploma,Homme,25-34,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
29_1,29,1,5 or less,5 or less,5 or less,Other,Secondary,Certificate,Homme,45 or older,Oui,Oui,,Oui,Oui,,1.0,1.0,Other,Secondary,Certificate,Homme,45 or older,Oui,,Consultation/visite de malade,Oui,After 2000,Individu,1,1.0,Niger-2015,0.0
290_2,290,2,5 or less,5 or less,5 or less,Other,Primary,Certificate,0.0,Younger than 25,Oui,0,Maladie/maternité,Oui,non,,2.0,2.0,Nurse,Primary,Certificate,0.0,Younger than 25,0.0,Maladie/maternité,,,,Responsable,1,1.0,Niger-2015,0.5
290_1,290,1,5 or less,5 or less,5 or less,Other,Secondary,Advanced,Homme,25-34,Oui,Oui,,Oui,Oui,,1.0,1.0,Nurse,Secondary,Advanced,Homme,25-34,Oui,,Consultation/visite de malade,0.0,After 2000,Individu,1,1.0,Niger-2015,0.5
3_2,3,2,5 or less,5 or less,5 or less,Nurse,Secondary,Advanced,0.0,35-44,Oui,Oui,,Oui,Oui,,2.0,2.0,Nurse,Secondary,Advanced,0.0,35-44,0.0,Absence autorisée (permission/congé),,,,Responsable,1,1.0,Niger-2015,0.5
