fac_id,staff_id,h2sa203,h2sa204,h2sa205,h2sa206,h2sa207,h2sa208,h2sa208o,h2sa209,h2bID,h2b211,h2b212,h2b213,h2b214,h2b215,h2b215o,h2b216,h2b216o,h2b217
359,3,Other,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Other,Female,No,Not approved Absence,,,,
360,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENT,Yes
361,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Writing a prescription,,No
361,2,Doctor,Male,45 or older,Yes,No,Not his/her shift,,Yes,2.0,2.0,Doctor,Male,No,Not his/her shift,,,,
361,3,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
361,4,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
361,5,Other,Male,Younger than 25,No,No,Approved absence,,No,,,,,,,,,,
362,1,Doctor,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Doctor,Male,No,Official mission,,,,
362,2,Nurse,Female,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
362,3,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
363,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Not his/her shift,,,,
363,2,Clinical Officer,Male,45 or older,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
363,3,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
363,4,Other,Male,35-44,No,No,Official mission,,No,,,,,,,,,,
363,5,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
363,6,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
363,7,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
363,8,Nurse,Female,45 or older,No,No,Sick/maternity,,No,,,,,,,,,,
363,9,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
363,10,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
363,11,Nurse,Female,45 or older,No,No,Approved absence,,No,,,,,,,,,,
363,12,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
363,13,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
363,14,Nurse,Male,45 or older,No,Yes,,,No,,,,,,,,,,
363,15,Nurse,Male,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
363,16,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
363,17,Nurse,Female,35-44,No,No,In training/seminar,,No,,,,,,,,,,
363,18,Nurse,Female,25-34,No,No,Not his/her shift,,No,,,,,,,,,,
363,19,Other,Male,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
363,20,Other,Male,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
363,21,Nurse,Female,45 or older,No,No,Not his/her shift,,No,,,,,,,,,,
363,22,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
363,23,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
363,24,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
363,25,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
364,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),FACILITY CLOSED,,,
364,2,Nurse,Female,35-44,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,No,Other (to specify),FACILITY CLOSED,,,
365,1,Doctor,Male,35-44,Yes,No,Approved absence,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
365,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
366,1,Clinical Officer,Male,25-34,No,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,No,Other (to specify),NOT YET ARRIVED,,,
366,2,Nurse,Female,Younger than 25,No,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Other (specify),CLEANING,No
366,3,Clinical Officer,Male,25-34,No,No,Approved absence,,Yes,3.0,3.0,Clinical Officer,Male,No,Other (to specify),NOT YET ARRIVED,,,
367,1,Other,Male,25-34,No,Yes,,,No,1.0,1.0,Other,Male,Yes,,,Other (specify),HAVING LUNCH,No
367,2,Doctor,Male,45 or older,Yes,No,In training/seminar,,Yes,2.0,2.0,Doctor,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
367,3,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,3.0,3.0,Nurse,Male,No,Other (to specify),OUT FOR LUNCH,,,
367,4,Other,Female,25-34,No,No,Other (to specify),NOT YET ARRIVED,No,4.0,4.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
367,5,Other,Female,25-34,No,Yes,,,No,5.0,5.0,Other,Female,Yes,,,Completing forms,,No
368,1,Nurse,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),NOT YET ARRIVED,,,
368,2,Nurse,Female,25-34,Yes,No,Other (to specify),OFF DUTY,Yes,2.0,2.0,Nurse,Female,No,Other (to specify),NOT YET ARRIVED,,,
368,3,Nurse,Female,25-34,Yes,No,Other (to specify),OFF DUTY,Yes,3.0,3.0,Nurse,Female,No,Approved absence,,,,
368,4,Nurse,Female,25-34,Yes,No,Other (to specify),OFF DUTY,Yes,4.0,4.0,Nurse,Female,Yes,,,Other (specify),"GOING HOME,SHE'S OFF DUTY",No
368,5,Other,Female,Younger than 25,No,Yes,,,No,5.0,5.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
368,6,Nurse,Female,35-44,Yes,No,Other (to specify),OFF DUTY,Yes,6.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
369,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
369,2,Other,Male,25-34,No,Yes,,,No,2.0,2.0,Other,Male,No,Other (to specify),WORKING SOMEWHERE ELSE,,,
369,3,Other,Female,25-34,No,Yes,,,No,3.0,3.0,Other,Female,No,,,,,
369,4,Nurse,Male,25-34,No,Yes,,,No,4.0,4.0,Nurse,Female,No,,,,,
369,5,Nurse,Female,25-34,No,No,Other (to specify),OFF DUTY,No,5.0,5.0,Nurse,Female,No,In training/seminar,,,,
370,1,Nurse,Female,45 or older,No,Yes,,,No,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,2,Other,Female,Younger than 25,No,Yes,,,No,2.0,2.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,3,Other,Female,25-34,No,Yes,,,No,3.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,4,Clinical Officer,Male,Younger than 25,Yes,Yes,,,Yes,4.0,4.0,Clinical Officer,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,5,Nurse,Female,Younger than 25,No,Yes,,,No,5.0,5.0,Nurse,Female,No,Approved absence,OFF DUTY,Other (specify),WAITING FOR PATIENTS,No
370,6,Nurse,Female,Younger than 25,No,Yes,,,No,6.0,6.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,7,Other,Male,Younger than 25,No,Yes,,,No,7.0,7.0,Other,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
370,8,Other,Male,Younger than 25,No,No,Outreach,,No,8.0,8.0,Other,Male,Yes,,,,,
371,1,Doctor,Male,35-44,Yes,No,Other (to specify),WORKING AT MULAGO,Yes,1.0,1.0,Doctor,Male,No,Other (to specify),WORKING SOMEWHERE ELSE,,,
371,2,Nurse,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
371,3,Other,Female,25-34,No,No,Other (to specify),NOT YET ARRIVED,No,3.0,3.0,Other,Female,No,Other (to specify),GONE TO BUY DRUGS,,,
372,1,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Female,Yes,,,Providing Consultation (face-to face patient care),,No
372,2,Clinical Officer,Female,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Clinical Officer,Female,No,Approved absence,,,,
372,3,Nurse,Female,35-44,No,No,Not his/her shift,,No,3.0,3.0,Nurse,Female,No,Approved absence,,,,
372,4,Nurse,Female,25-34,No,No,Not his/her shift,,No,4.0,4.0,Nurse,Female,No,Other (to specify),LOST FATHER,,,
372,5,Nurse,Female,25-34,No,No,Not his/her shift,,No,5.0,5.0,Nurse,Female,No,Approved absence,,,,
372,6,Nurse,Female,25-34,No,No,Approved absence,,No,6.0,6.0,Nurse,Female,No,Approved absence,,,,
372,7,Other,Female,25-34,No,Yes,,,No,7.0,7.0,Other,Female,Yes,,,Other (specify),DISPENSING,No
372,8,Doctor,Male,45 or older,Yes,No,Other (to specify),NOT AROUND CALLED ON CALL,Yes,8.0,8.0,Doctor,Male,No,Other (to specify),ONLY COMES WHEN CONSULTED,,,
373,1,Other,Female,25-34,No,Yes,,,No,1.0,1.0,Other,Female,Yes,,,Performing laboratory work,,No
373,2,Other,Female,25-34,No,Yes,,,No,2.0,2.0,Other,Female,Yes,,,Performing laboratory work,,No
373,3,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Approved absence,,,,
373,4,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,4.0,4.0,Nurse,Male,Yes,,,Other (specify),DO TRIAGING,No
373,5,Nurse,Female,25-34,Yes,Yes,,,Yes,5.0,5.0,Nurse,Female,Yes,,,Completing forms,,No
373,6,Nurse,Male,35-44,Yes,Yes,,,Yes,6.0,6.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
373,7,Nurse,Female,25-34,Yes,Yes,,,Yes,7.0,7.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
373,8,Other,Female,25-34,No,Yes,,,No,8.0,8.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
373,9,Doctor,Female,25-34,Yes,Yes,,,Yes,9.0,9.0,Doctor,Female,Yes,,,Providing Consultation (face-to face patient care),,No
374,1,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,2,Nurse,Female,45 or older,No,Yes,,,No,10.0,2.0,Nurse,Female,No,Sick/maternity,,,,
374,3,Other,Female,45 or older,No,Yes,,,No,,,,,,,,,,
374,4,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,5,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,6,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,7,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
374,8,Other,Female,35-44,No,Yes,,,No,7.0,8.0,Other,Female,Yes,,,Looking up medical information,,Yes
374,9,Nurse,Male,35-44,No,Yes,,,No,,,,,,,,,,
374,10,Clinical Officer,Male,35-44,Yes,Yes,,,Yes,1.0,10.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
374,11,Nurse,Female,35-44,No,Yes,,,No,3.0,11.0,Nurse,Female,Yes,,,Completing forms,,Yes
374,12,Other,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,13,Other,Female,45 or older,No,No,Sick/maternity,,No,,,,,,,,,,
374,14,Nurse,Female,25-34,No,Yes,,,No,4.0,14.0,Nurse,Female,Yes,,,Completing forms,,Yes
374,15,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
374,16,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
374,17,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,18,Nurse,Female,25-34,No,Yes,,,No,6.0,18.0,Nurse,Female,No,In training/seminar,,,,
374,19,Other,Male,45 or older,No,Yes,,,No,,,,,,,,,,
374,20,Other,Female,25-34,No,Yes,,,No,8.0,20.0,Other,Female,Yes,,,Completing forms,,Yes
374,21,Clinical Officer,Male,45 or older,Yes,Yes,,,Yes,2.0,21.0,Clinical Officer,Male,No,Other (to specify),WENT HOME TO PICK DOCUMENTS,,,
374,22,Other,Male,,No,No,Approved absence,,No,,,,,,,,,,
374,23,Nurse,Male,,No,No,Approved absence,,No,5.0,23.0,Nurse,Male,No,Approved absence,,,,
374,24,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
374,25,Doctor,Female,35-44,Yes,No,Other (to specify),SHE DINT COMMUNICATE,Yes,9.0,25.0,Doctor,Female,No,Other (to specify),GONE TO WORK SOMEWHERE,,,
375,1,Doctor,Female,45 or older,Yes,No,Other (to specify),GONE TO BUY MEDICINE,Yes,2.0,1.0,Doctor,Male,No,Other (to specify),WORKING ELSEWHERE,,,
375,2,Nurse,Female,35-44,No,No,Approved absence,,No,3.0,2.0,Nurse,Female,No,Approved absence,,,,
375,3,Clinical Officer,Female,Younger than 25,Yes,Yes,,,Yes,1.0,3.0,Clinical Officer,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
375,4,Other,Male,25-34,No,Yes,,,No,4.0,4.0,Other,Male,No,In training/seminar,,,,
375,5,Nurse,Female,45 or older,No,Yes,,,No,5.0,5.0,Nurse,Female,No,In training/seminar,,,,
375,6,Nurse,Female,35-44,No,No,In training/seminar,,No,6.0,6.0,Nurse,Female,No,Other (to specify),GOING TO PICK MEDICINE,,,
375,7,Other,Female,35-44,No,No,Approved absence,,No,7.0,7.0,Other,Female,No,Approved absence,,,,
375,8,Nurse,Female,25-34,No,No,In training/seminar,,No,8.0,8.0,Nurse,Female,No,Approved absence,,,,
375,9,Other,Female,25-34,No,No,Approved absence,,No,9.0,9.0,Other,Male,No,Approved absence,,,,
376,1,Doctor,Male,45 or older,Yes,No,In training/seminar,,Yes,1.0,1.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
376,2,Doctor,Male,45 or older,Yes,No,In training/seminar,,Yes,2.0,2.0,Doctor,Male,Yes,,,Providing Consultation (face-to face patient care),,No
376,3,Other,,35-44,No,No,Sick/maternity,,No,,,,,,,,,,
376,4,Nurse,Female,45 or older,No,Yes,,,No,,,,,,,,,,
376,5,Clinical Officer,Female,35-44,Yes,No,Approved absence,,Yes,3.0,5.0,Clinical Officer,Female,No,In training/seminar,,,,
376,6,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,4.0,6.0,Clinical Officer,Male,No,Approved absence,,,,
376,7,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
376,8,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
376,9,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
376,10,Nurse,Female,45 or older,No,Yes,,,No,8.0,10.0,Nurse,Female,No,Approved absence,,,,
376,11,Nurse,Female,Younger than 25,No,No,Not his/her shift,,No,5.0,11.0,Nurse,Female,Yes,,,Completing forms,,No
376,12,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
376,13,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
376,14,Nurse,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
376,15,Nurse,Female,Younger than 25,No,No,Not his/her shift,,No,9.0,15.0,Nurse,Female,No,Approved absence,,,,
376,16,Nurse,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
376,17,Nurse,Female,Younger than 25,No,No,Not his/her shift,,No,6.0,17.0,Nurse,Female,No,Approved absence,,,,
376,18,Nurse,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
376,19,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
376,20,Nurse,Female,35-44,No,Yes,,,No,,,,,,,,,,
376,21,Nurse,Female,35-44,No,No,Not his/her shift,,No,,,,,,,,,,
376,22,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
376,23,Doctor,Male,25-34,Yes,Yes,,,Yes,10.0,23.0,Doctor,Male,No,Approved absence,,,,
376,24,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
376,25,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
377,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
377,2,Clinical Officer,Male,35-44,Yes,No,Approved absence,,Yes,2.0,2.0,Clinical Officer,Male,No,,,,,
377,3,Clinical Officer,Male,35-44,Yes,No,Approved absence,,Yes,3.0,3.0,Clinical Officer,Male,No,In training/seminar,,,,
377,4,Nurse,Female,25-34,Yes,No,Approved absence,,No,4.0,4.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
378,1,Doctor,Female,25-34,Yes,No,Other (to specify),GONE TO BUY MEDICINE,Yes,1.0,1.0,Doctor,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
378,2,Nurse,Female,Younger than 25,No,Yes,,,No,2.0,2.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
379,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
380,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
380,2,Nurse,Female,25-34,No,No,Other (to specify),OFF DUTY,No,2.0,2.0,Nurse,Female,No,Other (to specify),WORKING SOMEWHERE,,,
380,3,Doctor,Male,45 or older,Yes,No,Other (to specify),CALLED WHEN NEEDED,Yes,3.0,3.0,Doctor,Male,No,Other (to specify),WORKING SOMEWHERE,,,
381,1,Doctor,Male,35-44,Yes,No,Not approved Absence,,Yes,1.0,1.0,Doctor,Male,No,In training/seminar,,,,
381,2,Clinical Officer,Male,35-44,Yes,No,Other (to specify),NOT YET ARRIVED,Yes,2.0,2.0,Clinical Officer,Male,No,In training/seminar,,,,
381,3,Nurse,Female,25-34,Yes,Yes,,,Yes,3.0,3.0,Nurse,Female,No,Other (to specify),GONE TO BUY DRUGS,,,
381,4,Nurse,Female,25-34,No,Yes,,,No,4.0,4.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
382,1,Nurse,Female,45 or older,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
382,2,Clinical Officer,Male,25-34,Yes,No,Other (to specify),GONE TO WORK SOMEWHERE,Yes,2.0,2.0,Clinical Officer,Male,No,Other (to specify),OFF DUTY,,,
382,3,Other,Female,Younger than 25,No,No,,,No,3.0,3.0,Other,Female,No,Other (to specify),GONE TO TOWN,,,
383,1,Clinical Officer,Female,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Female,No,Other (to specify),WENT FOR BURIAL,,,
383,2,Nurse,Male,25-34,No,Yes,,,No,2.0,2.0,Nurse,Male,No,Other (to specify),WENT FOR BURIAL,,,
383,3,Other,Female,25-34,No,Yes,,,No,3.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
384,1,Doctor,Male,45 or older,Yes,No,In training/seminar,,Yes,4.0,1.0,Doctor,Female,No,In training/seminar,,,,
384,2,Clinical Officer,Male,35-44,Yes,No,Other (to specify),WORKING SOMEWHERE,Yes,3.0,2.0,Clinical Officer,Female,No,Other (to specify),WORKING ELSEWHERE,,,
384,3,Nurse,Female,35-44,No,No,Approved absence,,No,2.0,3.0,Nurse,Male,No,Other (to specify),TAKEN PATIENT TO HOSPITAL,,,
384,4,Other,Female,45 or older,Yes,Yes,,,Yes,1.0,4.0,Other,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
385,1,Nurse,Female,35-44,Yes,No,Other (to specify),NOT  YET ARRIVED,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),NOT YET ARRIVED,,,
385,2,Nurse,Male,25-34,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
386,1,Doctor,Female,45 or older,Yes,No,Not his/her shift,,Yes,1.0,1.0,Doctor,Female,No,Not his/her shift,,,,
386,2,Doctor,Female,45 or older,Yes,No,Not his/her shift,,Yes,2.0,2.0,Doctor,Female,No,Not his/her shift,,,,
386,3,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,3.0,3.0,Clinical Officer,Male,Yes,,,Other (specify),WAITING FOR PATIENT,No
386,4,Other,Male,35-44,No,Yes,,,No,4.0,4.0,Doctor,Male,No,Not his/her shift,,,,
386,5,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
386,6,Other,Male,35-44,No,Yes,,,No,,,,,,,,,,
386,7,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
386,8,Doctor,Male,25-34,Yes,No,Not his/her shift,,Yes,,,,,,,,,,
386,9,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
387,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,4.0,1.0,Clinical Officer,Male,No,Approved absence,,,,
387,2,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,1.0,2.0,Nurse,Female,No,Not his/her shift,,,,
387,3,Nurse,Female,Younger than 25,Yes,Yes,,,Yes,5.0,3.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
387,4,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,2.0,4.0,Nurse,Male,No,Not his/her shift,,,,
387,5,Other,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
387,6,Nurse,Female,25-34,Yes,No,Approved absence,,Yes,3.0,6.0,Nurse,Female,Yes,,,Providing Consultation (face-to face patient care),,No
387,7,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
387,8,Other,Male,25-34,No,Yes,,,No,,,,,,,,,,
387,9,Nurse,Male,25-34,No,No,Approved absence,,No,,,,,,,,,,
388,1,Nurse,Male,25-34,Yes,Yes,,,Yes,3.0,1.0,Nurse,Male,No,Not his/her shift,,,,
388,2,Other,Female,25-34,Yes,Yes,,,Yes,1.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
388,3,Other,Female,35-44,Yes,No,Sick/maternity,,Yes,2.0,3.0,Other,Female,No,Sick/maternity,,,,
389,1,Nurse,Male,35-44,Yes,No,Approved absence,,Yes,1.0,1.0,Nurse,Male,No,Approved absence,,,,
389,2,Other,Female,25-34,Yes,Yes,,,Yes,3.0,2.0,Other,Female,No,Outreach,,,,
389,3,Other,Female,25-34,Yes,Yes,,,Yes,2.0,3.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
390,1,Nurse,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Nurse,Female,Yes,,,Completing forms,,Yes
390,2,Nurse,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Male,Yes,,,Writing a prescription,,Yes
391,1,Nurse,Female,Younger than 25,Yes,No,Approved absence,,Yes,1.0,1.0,Nurse,Female,No,Other (to specify),SICK RELATIVE,,,
391,2,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
391,3,Other,Female,Younger than 25,Yes,Yes,,,Yes,2.0,3.0,Other,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,Yes
391,4,Other,Female,25-34,Yes,No,Approved absence,,Yes,3.0,4.0,Other,Female,No,Approved absence,,,,
392,1,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Clinical Officer,Male,Yes,,,Other (specify),WAITING FOR PATIENTS,No
392,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
392,3,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR PATIENTS,No
392,4,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,4.0,4.0,Nurse,Female,No,Not his/her shift,,,,
392,5,Other,Female,Younger than 25,No,Yes,,,No,,,,,,,,,,
401,1,Clinical Officer,Male,45 or older,Yes,No,Official mission,,Yes,1.0,1.0,Clinical Officer,Male,No,Not his/her shift,,,,
401,2,Clinical Officer,Male,35-44,Yes,No,Approved absence,,Yes,2.0,2.0,Clinical Officer,Male,No,Not his/her shift,,,,
401,3,Nurse,Male,25-34,Yes,No,Not his/her shift,,Yes,3.0,3.0,Nurse,Male,No,Not approved Absence,,,,
401,4,Nurse,Female,35-44,Yes,No,Not approved Absence,,Yes,4.0,4.0,Nurse,Female,No,Not approved Absence,,,,
401,5,Nurse,Female,25-34,Yes,No,Sick/maternity,,Yes,5.0,5.0,Nurse,Female,No,Not his/her shift,,,,
401,6,Nurse,Female,35-44,Yes,No,Not approved Absence,,Yes,6.0,6.0,Nurse,Female,Yes,,,Other (specify),WAITING FOR LADY IN LABOUR,Yes
401,7,Nurse,Female,25-34,Yes,No,Not his/her shift,,Yes,7.0,7.0,Nurse,Female,No,Not his/her shift,,,,
401,8,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
401,9,Other,Female,35-44,Yes,Yes,,,Yes,9.0,9.0,Other,Female,No,Not his/her shift,,,,
401,10,Other,Female,35-44,No,No,Sick/maternity,,No,10.0,10.0,Other,Female,No,Not his/her shift,,,,
401,11,Other,Male,45 or older,Yes,No,Not approved Absence,,Yes,8.0,11.0,Other,Male,No,Not his/her shift,,,,
402,1,Other,Female,35-44,Yes,Yes,,,Yes,1.0,1.0,Other,Female,Yes,,,Looking up medical information,,Yes
402,2,Other,Female,25-34,Yes,Yes,,,Yes,2.0,2.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,No
403,1,Other,Male,35-44,Yes,Yes,,,Yes,1.0,1.0,Other,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
403,2,Nurse,Male,25-34,Yes,No,Not his/her shift,,Yes,2.0,2.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,Yes
403,3,Other,Female,45 or older,Yes,No,Not his/her shift,,Yes,3.0,3.0,Other,Female,Yes,,,Providing Consultation (face-to face patient care),,No
404,1,Nurse,Male,25-34,Yes,Yes,,,Yes,1.0,1.0,Nurse,Male,Yes,,,Providing Consultation (face-to face patient care),,No
404,2,Nurse,Female,35-44,No,No,Approved absence,,No,,,,,,,,,,
404,3,Other,Female,25-34,No,No,Approved absence,,No,,,,,,,,,,
407,1,Clinical Officer,Male,35-44,Yes,No,Official mission,,Yes,1.0,1.0,Clinical Officer,Male,No,Official mission,,,,
407,2,Nurse,Male,Younger than 25,Yes,Yes,,,Yes,2.0,2.0,Nurse,Male,No,Approved absence,,,,
407,3,Nurse,Female,Younger than 25,No,No,In training/seminar,,No,,,,,,,,,,
407,4,Other,Female,25-34,No,No,Not approved Absence,,No,,,,,,,,,,
407,5,Other,Female,25-34,No,Yes,,,No,,,,,,,,,,
407,6,Nurse,Female,25-34,No,No,Not approved Absence,,No,,,,,,,,,,
407,7,Nurse,Female,35-44,Yes,Yes,,,Yes,3.0,7.0,Nurse,Female,No,Approved absence,,,,
407,8,Other,Male,35-44,No,No,Official mission,,No,,,,,,,,,,
407,9,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
407,10,Other,Female,35-44,No,No,Not approved Absence,,No,,,,,,,,,,
500,1,Nurse,Female,25-34,No,Yes,,,No,,,,,,,,,,
500,2,Clinical Officer,Male,25-34,Yes,Yes,,,Yes,1.0,2.0,Clinical Officer,Male,Yes,,,Providing Consultation (face-to face patient care),,No
500,3,Clinical Officer,Male,45 or older,Yes,No,Not approved Absence,,Yes,2.0,3.0,Clinical Officer,Male,No,,,,,
500,4,Nurse,Male,Younger than 25,No,Yes,,,No,,,,,,,,,,
500,5,Nurse,Male,25-34,No,Yes,,,No,,,,,,,,,,
